Time,P_messy,numstations,sum2res,sumres,sumerr,SCR_P_messy,int_P_messy,P,SCR_P,int_P
07-Jan-2015,1945492.882386,9,0.000203846511800245,0.0578363702418903,0.911978721418391,-5382816.17602469,0,4475396.71415029,1654682.64890871,0
08-Jan-2015,2053748.07814138,9,0.000111299554679575,0.0457881065286407,0.833468061247521,-5389869.42400882,0,4583651.90990567,1647629.40092458,0
09-Jan-2015,2072882.03983817,9,0.000187254327293203,0.0453571040370897,0.952294225396343,-5420159.88020669,0,4602785.87160246,1617338.9447267,0
10-Jan-2015,2092219.46364188,9,0.000106582449559792,0.0397445695976608,0.92912569748947,-5391827.07636428,0,4622123.29540618,1645671.74856911,0
11-Jan-2015,2132400.51109285,9,9.63619867107042e-05,0.0424698169458776,0.931493941140288,-5424602.86459629,0,4662304.34285714,1612895.9603371,0
12-Jan-2015,2048940.21846607,9,2.8391423907769e-05,0.0223591625200323,0.678275750655027,-5415479.61215443,0,4578844.05023036,1622019.21277896,0
13-Jan-2015,2064075.87688619,9,6.48226324499317e-05,0.0334683142516159,0.97152873117647,-5407220.8882298,0,4593979.70865049,1630277.93670359,0
14-Jan-2015,2097372.73024558,9,8.7040552064522e-05,0.0288591998292838,0.741444026444122,-5395620.39284838,0,4627276.56200987,1641878.43208501,0
15-Jan-2015,2083059.02720263,9,0.000165470408189865,0.0430075257194077,0.94377538588716,-5348579.01574885,0,4612962.85896692,1688919.80918454,0
16-Jan-2015,2103683.04257374,9,0.000101884313862634,0.0438923571438498,0.708470610221545,-5442221.91194051,0,4633586.87433804,1595276.91299288,0
17-Jan-2015,2115942.1243891,9,6.44070550725488e-05,0.0318761750598568,0.773528748693125,-5491494.70536938,0,4645845.95615339,1546004.11956401,0
18-Jan-2015,2129117.77733513,9,8.74862297778401e-05,0.0416329459818883,0.743946631523082,-5433999.86501796,0,4659021.60909942,1603498.95991543,0
19-Jan-2015,2092126.6642706,9,0.000168888926394746,0.0522299614087474,0.954631354074784,-5459407.94207999,0,4622030.4960349,1578090.8828534,0
20-Jan-2015,2072967.6997109,9,0.000178734164674756,0.0508501038357272,0.702040817673834,-5360191.62037157,0,4602871.53147519,1677307.20456182,0
21-Jan-2015,2104998.08072682,9,0.000132313598604131,0.0505613542874512,0.856297142237114,-5405583.64617826,0,4634901.91249112,1631915.17875514,0
22-Jan-2015,2122398.88567174,9,5.72908260358861e-05,0.0307040496512968,0.786473667393513,-5377334.99553375,0,4652302.71743603,1660163.82939965,0
23-Jan-2015,2151118.66368826,9,0.000292446828931374,0.0794543346937451,0.909373037269254,-5426907.57071828,0,4681022.49545255,1610591.25421511,0
24-Jan-2015,2190935.63895523,9,0.000185696547786819,0.0591163716233493,1.02842944385356,-5438080.71966688,0,4720839.47071953,1599418.10526651,0
25-Jan-2015,2030166.79598332,9,0.00023151101117412,0.0629823268163819,0.951725108367874,-5408663.27938343,0,4560070.62774761,1628835.54554996,0
26-Jan-2015,2153085.83439592,9,0.000311694044283548,0.0743906850685752,0.867411171923876,-5486875.46547172,0,4682989.66616021,1550623.35946167,0
27-Jan-2015,2091579.39225517,9,0.000483336510022254,0.0861913171054934,0.754195281427202,-5319583.8144618,0,4621483.22401946,1717915.01047159,0
28-Jan-2015,2093937.9903321,9,0.000214013632055822,0.0589955575758161,0.591732816656502,-5451129.72563811,0,4623841.8220964,1586369.09929528,0
29-Jan-2015,2141575.43025291,9,8.01988610719934e-05,0.0383247924941109,0.727561012619574,-5388150.93862963,0,4671479.2620172,1649347.88630376,0
30-Jan-2015,2032236.71249742,9,0.000152104295692334,0.055728185631643,0.90602443861366,-5338649.47709385,0,4562140.54426171,1698849.34783954,0
31-Jan-2015,2109040.48662021,9,0.000354311384897587,0.0705616573503415,0.680056638053598,-5492847.44270139,0,4638944.31838451,1544651.382232,0
01-Feb-2015,2149143.12899891,9,0.000483235831575575,0.0877865407621557,0.745158234712549,-5354276.53393253,0,4679046.96076321,1683222.29100086,0
02-Feb-2015,2125048.00441097,9,0.000208151509733889,0.060703886784072,0.839085773998482,-5418470.5215285,0,4654951.83617526,1619028.30340489,0
