#reqtime=1732320360.978,2024-11-23 00:06:00.978,UTC
#URL=http://hvointernal.wr.usgs.gov/valve3//valve3.jsp?&a=rawData&o=csv&tz=UTC&w=900&h=780&n=1&x.0=75&y.0=20&w.0=750&h.0=240&mh.0=900&chCnt.0=1&src.0=hvo_def_gps&st.0=20060101000000000&et.0=20241120235959999&lg.0=true&ch.0=360&dataTypes.0=1104.7235723519698&plotType.0=ts&rk.0=9&ds.0=None&dsInt.0=&sdt.0=&ct.0=2&bl.0=[none]&linetype.0=o&ysLMin.0=&ysLMax.0=&despike_period.0=&filter_arg1.0=&filter_arg2.0=&despike.0=F&detrend.0=F&dmo_fl.0=0&filter_arg3.0=&dmo_arithmetic.0=None&dmo_arithmetic_value.0=&dmo_db.0=1&debias_period.0=&east.0=T&north.0=T&up.0=T&length.0=F&v_hs.0=T&v_vs.0=F&v_se.0=T&displacementBeforeStartTime.0=&displacementBeforeEndTime.0=&displacementBeforeModel.0=m&displacementAfterStartTime.0=&displacementAfterEndTime.0=&displacementAfterModel.0=m&d_hs.0=T&d_vs.0=F&d_se.0=T&plotSeparately.0=true
#source=hvo_def_gps
#st= 189345600.000, et= 785419199.999, chCnt=1
Epoch,Date,OUTL_east,OUTL_north,OUTL_up
1463486400.000,2016-05-17 12:00:00,        -0.129467,        -0.155120,         0.484839
1463572800.000,2016-05-18 12:00:00,        -0.129911,        -0.161193,         0.482869
1463659200.000,2016-05-19 12:00:00,        -0.128929,        -0.159125,         0.490020
1463745600.000,2016-05-20 12:00:00,        -0.129967,        -0.152038,         0.485361
1463832000.000,2016-05-21 12:00:00,        -0.134761,        -0.159463,         0.476276
1463918400.000,2016-05-22 12:00:00,        -0.133658,        -0.160296,         0.487193
1464004800.000,2016-05-23 12:00:00,        -0.134433,        -0.164743,         0.500054
1464091200.000,2016-05-24 12:00:00,        -0.129899,        -0.162357,         0.483774
1464177600.000,2016-05-25 12:00:00,        -0.127537,        -0.161133,         0.496224
1464264000.000,2016-05-26 12:00:00,        -0.131176,        -0.158521,         0.491642
1464350400.000,2016-05-27 12:00:00,        -0.130700,        -0.157133,         0.487777
1464436800.000,2016-05-28 12:00:00,        -0.126997,        -0.159490,         0.494339
1464523200.000,2016-05-29 12:00:00,        -0.126796,        -0.156371,         0.494431
1464609600.000,2016-05-30 12:00:00,        -0.126316,        -0.157487,         0.489609
1464696000.000,2016-05-31 12:00:00,        -0.125816,        -0.155913,         0.491427
1464782400.000,2016-06-01 12:00:00,        -0.132273,        -0.159809,         0.484694
1464868800.000,2016-06-02 12:00:00,        -0.130158,        -0.158699,         0.493911
1464955200.000,2016-06-03 12:00:00,        -0.130307,        -0.159143,         0.496800
1465041600.000,2016-06-04 12:00:00,        -0.127812,        -0.160381,         0.491269
1465128000.000,2016-06-05 12:00:00,        -0.127454,        -0.156931,         0.504015
1465214400.000,2016-06-06 12:00:00,        -0.128683,        -0.156724,         0.505475
1465300800.000,2016-06-07 12:00:00,        -0.131243,        -0.160495,         0.499117
1465387200.000,2016-06-08 12:00:00,        -0.130058,        -0.160483,         0.497479
1465473600.000,2016-06-09 12:00:00,        -0.131729,        -0.164243,         0.490945
1465560000.000,2016-06-10 12:00:00,        -0.126944,        -0.160330,         0.505409
1465646400.000,2016-06-11 12:00:00,        -0.128579,        -0.156857,         0.500249
1465732800.000,2016-06-12 12:00:00,        -0.130007,        -0.159944,         0.483669
1465819200.000,2016-06-13 12:00:00,        -0.132523,        -0.159924,         0.508108
1465905600.000,2016-06-14 12:00:00,        -0.130528,        -0.163539,         0.512472
1465992000.000,2016-06-15 12:00:00,        -0.128168,        -0.163887,         0.484667
1466078400.000,2016-06-16 12:00:00,        -0.133922,        -0.163480,         0.497661
1466164800.000,2016-06-17 12:00:00,        -0.129511,        -0.169437,         0.506949
1466251200.000,2016-06-18 12:00:00,        -0.131011,        -0.172300,         0.514312
1466337600.000,2016-06-19 12:00:00,        -0.130699,        -0.163549,         0.506318
1466424000.000,2016-06-20 12:00:00,        -0.131159,        -0.160982,         0.492213
1466510400.000,2016-06-21 12:00:00,        -0.127086,        -0.161653,         0.492182
1466596800.000,2016-06-22 12:00:00,        -0.127615,        -0.163834,         0.484899
1466683200.000,2016-06-23 12:00:00,        -0.131222,        -0.162541,         0.498122
1466769600.000,2016-06-24 12:00:00,        -0.127602,        -0.160395,         0.497191
1466856000.000,2016-06-25 12:00:00,        -0.124450,        -0.162095,         0.493593
1466942400.000,2016-06-26 12:00:00,        -0.127475,        -0.162913,         0.497415
1467028800.000,2016-06-27 12:00:00,        -0.128094,        -0.166017,         0.491533
1467115200.000,2016-06-28 12:00:00,        -0.128599,        -0.166211,         0.492935
1467201600.000,2016-06-29 12:00:00,        -0.128594,        -0.162255,         0.490855
1467288000.000,2016-06-30 12:00:00,        -0.129078,        -0.163599,         0.502174
1467374400.000,2016-07-01 12:00:00,        -0.125512,        -0.161361,         0.506346
1467460800.000,2016-07-02 12:00:00,        -0.121860,        -0.162313,         0.502077
1467547200.000,2016-07-03 12:00:00,        -0.125264,        -0.164412,         0.501299
1467633600.000,2016-07-04 12:00:00,        -0.125909,        -0.162689,         0.504087
1467720000.000,2016-07-05 12:00:00,        -0.128836,        -0.164394,         0.516029
1467806400.000,2016-07-06 12:00:00,        -0.128236,        -0.167873,         0.508498
1467892800.000,2016-07-07 12:00:00,        -0.129310,        -0.172085,         0.507755
1467979200.000,2016-07-08 12:00:00,        -0.128936,        -0.172346,         0.506260
1468065600.000,2016-07-09 12:00:00,        -0.126743,        -0.172331,         0.490716
1468152000.000,2016-07-10 12:00:00,        -0.126016,        -0.171966,         0.515525
1468238400.000,2016-07-11 12:00:00,        -0.124144,        -0.169941,         0.510263
1468324800.000,2016-07-12 12:00:00,        -0.124156,        -0.168406,         0.507433
1468411200.000,2016-07-13 12:00:00,        -0.122745,        -0.168656,         0.514562
1468497600.000,2016-07-14 12:00:00,        -0.128144,        -0.168109,         0.525732
1468584000.000,2016-07-15 12:00:00,        -0.128111,        -0.171341,         0.518264
1468670400.000,2016-07-16 12:00:00,        -0.128247,        -0.171678,         0.525852
1468756800.000,2016-07-17 12:00:00,        -0.126181,        -0.173398,         0.525492
1468843200.000,2016-07-18 12:00:00,        -0.125875,        -0.171502,         0.522873
1468929600.000,2016-07-19 12:00:00,        -0.125980,        -0.170813,         0.511117
1469016000.000,2016-07-20 12:00:00,        -0.123534,        -0.169926,         0.524487
1469102400.000,2016-07-21 12:00:00,        -0.125238,        -0.180584,         0.518515
1469188800.000,2016-07-22 12:00:00,        -0.120595,        -0.176822,         0.516174
1469275200.000,2016-07-23 12:00:00,        -0.123891,        -0.173291,         0.504948
1469361600.000,2016-07-24 12:00:00,        -0.125938,        -0.174966,         0.528761
1469448000.000,2016-07-25 12:00:00,        -0.122666,        -0.172954,         0.520010
1469534400.000,2016-07-26 12:00:00,        -0.124357,        -0.175215,         0.533778
1469620800.000,2016-07-27 12:00:00,        -0.119258,        -0.174307,         0.532492
1469707200.000,2016-07-28 12:00:00,        -0.116969,        -0.175816,         0.530470
1469793600.000,2016-07-29 12:00:00,        -0.127252,        -0.176841,         0.536944
1469880000.000,2016-07-30 12:00:00,        -0.127184,        -0.176140,         0.528253
1469966400.000,2016-07-31 12:00:00,        -0.122281,        -0.174029,         0.516991
1470052800.000,2016-08-01 12:00:00,        -0.124311,        -0.173548,         0.525701
1470139200.000,2016-08-02 12:00:00,        -0.126931,        -0.178816,         0.535439
1470225600.000,2016-08-03 12:00:00,        -0.127635,        -0.178833,         0.531127
1470312000.000,2016-08-04 12:00:00,        -0.126211,        -0.172265,         0.512699
1470398400.000,2016-08-05 12:00:00,        -0.123962,        -0.177176,         0.528350
1470484800.000,2016-08-06 12:00:00,        -0.125136,        -0.178253,         0.523665
1470571200.000,2016-08-07 12:00:00,        -0.124581,        -0.170366,         0.525273
1470657600.000,2016-08-08 12:00:00,        -0.125365,        -0.169390,         0.532877
1470744000.000,2016-08-09 12:00:00,        -0.126042,        -0.173924,         0.529251
1470830400.000,2016-08-10 12:00:00,        -0.125657,        -0.176159,         0.528172
1470916800.000,2016-08-11 12:00:00,        -0.128099,        -0.180350,         0.529311
1471003200.000,2016-08-12 12:00:00,        -0.124152,        -0.177660,         0.520443
1471089600.000,2016-08-13 12:00:00,        -0.124634,        -0.173682,         0.514217
1471176000.000,2016-08-14 12:00:00,        -0.122688,        -0.172662,         0.525460
1471262400.000,2016-08-15 12:00:00,        -0.125454,        -0.176508,         0.525511
1471348800.000,2016-08-16 12:00:00,        -0.124459,        -0.175561,         0.512314
1471435200.000,2016-08-17 12:00:00,        -0.122847,        -0.174822,         0.514544
1471521600.000,2016-08-18 12:00:00,        -0.123730,        -0.175621,         0.532573
1471608000.000,2016-08-19 12:00:00,        -0.123283,        -0.175350,         0.525219
1471694400.000,2016-08-20 12:00:00,        -0.128354,        -0.176423,         0.537369
1471780800.000,2016-08-21 12:00:00,        -0.128028,        -0.175172,         0.533276
1471867200.000,2016-08-22 12:00:00,        -0.120696,        -0.171308,         0.524997
1471953600.000,2016-08-23 12:00:00,        -0.131670,        -0.171190,         0.537141
1472040000.000,2016-08-24 12:00:00,        -0.122377,        -0.174264,         0.542011
1472126400.000,2016-08-25 12:00:00,        -0.123093,        -0.178497,         0.521838
1472212800.000,2016-08-26 12:00:00,        -0.119604,        -0.172960,         0.515884
1472299200.000,2016-08-27 12:00:00,        -0.122232,        -0.176697,         0.532141
1472385600.000,2016-08-28 12:00:00,        -0.123452,        -0.174573,         0.530371
1472472000.000,2016-08-29 12:00:00,        -0.121427,        -0.178994,         0.521043
1472558400.000,2016-08-30 12:00:00,        -0.120038,        -0.175354,         0.532236
1472644800.000,2016-08-31 12:00:00,        -0.124134,        -0.169952,         0.511105
1472731200.000,2016-09-01 12:00:00,        -0.119169,        -0.174439,         0.534389
1472817600.000,2016-09-02 12:00:00,        -0.121325,        -0.177046,         0.539704
1472904000.000,2016-09-03 12:00:00,        -0.128901,        -0.180003,         0.533031
1472990400.000,2016-09-04 12:00:00,        -0.121405,        -0.169719,         0.543552
1473076800.000,2016-09-05 12:00:00,        -0.124055,        -0.175192,         0.518096
1473163200.000,2016-09-06 12:00:00,        -0.122071,        -0.174970,         0.526444
1473249600.000,2016-09-07 12:00:00,        -0.125075,        -0.176822,         0.533200
1473336000.000,2016-09-08 12:00:00,        -0.124147,        -0.179992,         0.536986
1473422400.000,2016-09-09 12:00:00,        -0.124226,        -0.178866,         0.533990
1473508800.000,2016-09-10 12:00:00,        -0.120200,        -0.179761,         0.535092
1473595200.000,2016-09-11 12:00:00,        -0.119249,        -0.178558,         0.526760
1473681600.000,2016-09-12 12:00:00,        -0.120132,        -0.180095,         0.515874
1473768000.000,2016-09-13 12:00:00,        -0.119751,        -0.183232,         0.519734
1473854400.000,2016-09-14 12:00:00,        -0.120564,        -0.182797,         0.527728
1473940800.000,2016-09-15 12:00:00,        -0.124274,        -0.179708,         0.545108
1474027200.000,2016-09-16 12:00:00,        -0.123492,        -0.181321,         0.529142
1474113600.000,2016-09-17 12:00:00,        -0.120963,        -0.179281,         0.525469
1474200000.000,2016-09-18 12:00:00,        -0.124257,        -0.182307,         0.529679
1474286400.000,2016-09-19 12:00:00,        -0.122129,        -0.185472,         0.533038
1474372800.000,2016-09-20 12:00:00,        -0.119908,        -0.181062,         0.533274
1474459200.000,2016-09-21 12:00:00,        -0.120098,        -0.182092,         0.534471
1474545600.000,2016-09-22 12:00:00,        -0.120938,        -0.183479,         0.535101
1474632000.000,2016-09-23 12:00:00,        -0.118675,        -0.182505,         0.528567
1474718400.000,2016-09-24 12:00:00,        -0.120720,        -0.180716,         0.532063
1474804800.000,2016-09-25 12:00:00,        -0.116829,        -0.182674,         0.517885
1474891200.000,2016-09-26 12:00:00,        -0.122636,        -0.183874,         0.544766
1474977600.000,2016-09-27 12:00:00,        -0.120469,        -0.189131,         0.540284
1475064000.000,2016-09-28 12:00:00,        -0.120205,        -0.182482,         0.533294
1475150400.000,2016-09-29 12:00:00,        -0.123215,        -0.180260,         0.543833
1475236800.000,2016-09-30 12:00:00,        -0.124222,        -0.189347,         0.541212
1475323200.000,2016-10-01 12:00:00,        -0.120368,        -0.184298,         0.533470
1475409600.000,2016-10-02 12:00:00,        -0.125745,        -0.184679,         0.546995
1475496000.000,2016-10-03 12:00:00,        -0.119218,        -0.181136,         0.518487
1475582400.000,2016-10-04 12:00:00,        -0.117650,        -0.177327,         0.523471
1475668800.000,2016-10-05 12:00:00,        -0.117378,        -0.179951,         0.518151
1475755200.000,2016-10-06 12:00:00,        -0.119681,        -0.179541,         0.527528
1475841600.000,2016-10-07 12:00:00,        -0.119538,        -0.178709,         0.535071
1475928000.000,2016-10-08 12:00:00,        -0.119349,        -0.181925,         0.527059
1476014400.000,2016-10-09 12:00:00,        -0.117978,        -0.182561,         0.523757
1476100800.000,2016-10-10 12:00:00,        -0.119201,        -0.184831,         0.524766
1476187200.000,2016-10-11 12:00:00,        -0.119703,        -0.187302,         0.523049
1476273600.000,2016-10-12 12:00:00,        -0.118367,        -0.189478,         0.530696
1476360000.000,2016-10-13 12:00:00,        -0.121816,        -0.189909,         0.527870
1476446400.000,2016-10-14 12:00:00,        -0.121450,        -0.188026,         0.537612
1476532800.000,2016-10-15 12:00:00,        -0.121282,        -0.192983,         0.545011
1476619200.000,2016-10-16 12:00:00,        -0.119801,        -0.191940,         0.543013
1476705600.000,2016-10-17 12:00:00,        -0.120566,        -0.187933,         0.550726
1476878400.000,2016-10-19 12:00:00,        -0.121652,        -0.191198,         0.547436
1476964800.000,2016-10-20 12:00:00,        -0.119755,        -0.194579,         0.532212
1477051200.000,2016-10-21 12:00:00,        -0.116870,        -0.190193,         0.540185
1477137600.000,2016-10-22 12:00:00,        -0.118310,        -0.195534,         0.526739
1477224000.000,2016-10-23 12:00:00,        -0.121211,        -0.195243,         0.509090
1477310400.000,2016-10-24 12:00:00,        -0.120987,        -0.193978,         0.550745
1477396800.000,2016-10-25 12:00:00,        -0.116808,        -0.189852,         0.539962
1477483200.000,2016-10-26 12:00:00,        -0.117751,        -0.189471,         0.546620
1477569600.000,2016-10-27 12:00:00,        -0.117748,        -0.192333,         0.523862
1477656000.000,2016-10-28 12:00:00,        -0.119773,        -0.186476,         0.536896
1477742400.000,2016-10-29 12:00:00,        -0.121317,        -0.186520,         0.547163
1477828800.000,2016-10-30 12:00:00,        -0.119095,        -0.192432,         0.546010
1477915200.000,2016-10-31 12:00:00,        -0.115134,        -0.191092,         0.551770
1478001600.000,2016-11-01 12:00:00,        -0.122951,        -0.195387,         0.545962
1478088000.000,2016-11-02 12:00:00,        -0.115991,        -0.194613,         0.542383
1478174400.000,2016-11-03 12:00:00,        -0.118398,        -0.193606,         0.541481
1478260800.000,2016-11-04 12:00:00,        -0.121252,        -0.196800,         0.538834
1478347200.000,2016-11-05 12:00:00,        -0.120589,        -0.195367,         0.549164
1478433600.000,2016-11-06 12:00:00,        -0.117752,        -0.193557,         0.546047
1478520000.000,2016-11-07 12:00:00,        -0.117963,        -0.193497,         0.539809
1478606400.000,2016-11-08 12:00:00,        -0.117646,        -0.193952,         0.547522
1478692800.000,2016-11-09 12:00:00,        -0.114812,        -0.190759,         0.539560
1478779200.000,2016-11-10 12:00:00,        -0.114495,        -0.190567,         0.531786
1478865600.000,2016-11-11 12:00:00,        -0.115411,        -0.194308,         0.545282
1478952000.000,2016-11-12 12:00:00,        -0.114830,        -0.192701,         0.542869
1479038400.000,2016-11-13 12:00:00,        -0.117157,        -0.189397,         0.542352
1479124800.000,2016-11-14 12:00:00,        -0.122019,        -0.192584,         0.547457
1479211200.000,2016-11-15 12:00:00,        -0.121053,        -0.196198,         0.552324
1479297600.000,2016-11-16 12:00:00,        -0.120310,        -0.197571,         0.537745
1479384000.000,2016-11-17 12:00:00,        -0.117287,        -0.193772,         0.559584
1479470400.000,2016-11-18 12:00:00,        -0.117564,        -0.199097,         0.555558
1479556800.000,2016-11-19 12:00:00,        -0.123330,        -0.195132,         0.538764
1479643200.000,2016-11-20 12:00:00,        -0.120043,        -0.195203,         0.540813
1479729600.000,2016-11-21 12:00:00,        -0.117090,        -0.194225,         0.545861
1479816000.000,2016-11-22 12:00:00,        -0.115214,        -0.197323,         0.555037
1479902400.000,2016-11-23 12:00:00,        -0.116859,        -0.199269,         0.541860
1479988800.000,2016-11-24 12:00:00,        -0.117185,        -0.200179,         0.561129
1480161600.000,2016-11-26 12:00:00,        -0.117540,        -0.200472,         0.549314
1480248000.000,2016-11-27 12:00:00,        -0.115823,        -0.197196,         0.549250
1480334400.000,2016-11-28 12:00:00,        -0.114019,        -0.196231,         0.550152
1480420800.000,2016-11-29 12:00:00,        -0.114679,        -0.193763,         0.543776
1480507200.000,2016-11-30 12:00:00,        -0.110792,        -0.200914,         0.547161
1480593600.000,2016-12-01 12:00:00,        -0.116100,        -0.198917,         0.533826
1480680000.000,2016-12-02 12:00:00,        -0.117063,        -0.196376,         0.550473
1480766400.000,2016-12-03 12:00:00,        -0.113432,        -0.195747,         0.554454
1480852800.000,2016-12-04 12:00:00,        -0.113588,        -0.192612,         0.544960
1480939200.000,2016-12-05 12:00:00,        -0.113380,        -0.190262,         0.539503
1481025600.000,2016-12-06 12:00:00,        -0.114719,        -0.195019,         0.539869
1481112000.000,2016-12-07 12:00:00,        -0.115216,        -0.194585,         0.539719
1481198400.000,2016-12-08 12:00:00,        -0.114265,        -0.196250,         0.543232
1481284800.000,2016-12-09 12:00:00,        -0.114716,        -0.199200,         0.554827
1481371200.000,2016-12-10 12:00:00,        -0.113175,        -0.197776,         0.552568
1481457600.000,2016-12-11 12:00:00,        -0.112868,        -0.197890,         0.550195
1481544000.000,2016-12-12 12:00:00,        -0.112675,        -0.195320,         0.555196
1481630400.000,2016-12-13 12:00:00,        -0.121041,        -0.198725,         0.551766
1481716800.000,2016-12-14 12:00:00,        -0.113770,        -0.196671,         0.554851
1481803200.000,2016-12-15 12:00:00,        -0.114027,        -0.195178,         0.548772
1481889600.000,2016-12-16 12:00:00,        -0.115653,        -0.196502,         0.535461
1481976000.000,2016-12-17 12:00:00,        -0.114782,        -0.198039,         0.532680
1482062400.000,2016-12-18 12:00:00,        -0.110809,        -0.200561,         0.542362
1482148800.000,2016-12-19 12:00:00,        -0.112495,        -0.200393,         0.553329
1482235200.000,2016-12-20 12:00:00,        -0.111336,        -0.195900,         0.564075
1482321600.000,2016-12-21 12:00:00,        -0.113491,        -0.195308,         0.568824
1482408000.000,2016-12-22 12:00:00,        -0.113843,        -0.195561,         0.550595
1482494400.000,2016-12-23 12:00:00,        -0.116704,        -0.198971,         0.546032
1482580800.000,2016-12-24 12:00:00,        -0.117458,        -0.203830,         0.559196
1482667200.000,2016-12-25 12:00:00,        -0.113909,        -0.200997,         0.552803
1482753600.000,2016-12-26 12:00:00,        -0.113390,        -0.205926,         0.561198
1482840000.000,2016-12-27 12:00:00,        -0.115814,        -0.203519,         0.564145
1482926400.000,2016-12-28 12:00:00,        -0.114022,        -0.199180,         0.563911
1483012800.000,2016-12-29 12:00:00,        -0.114798,        -0.201352,         0.564535
1483099200.000,2016-12-30 12:00:00,        -0.118397,        -0.206557,         0.566845
1483185600.000,2016-12-31 12:00:00,        -0.110736,        -0.199512,         0.557371
1483358400.000,2017-01-02 12:00:00,        -0.112304,        -0.197900,         0.558886
1483444800.000,2017-01-03 12:00:00,        -0.112330,        -0.200956,         0.551756
1483531200.000,2017-01-04 12:00:00,        -0.111297,        -0.202154,         0.561245
1483617600.000,2017-01-05 12:00:00,        -0.112324,        -0.201355,         0.542946
1483704000.000,2017-01-06 12:00:00,        -0.114892,        -0.205161,         0.562758
1483790400.000,2017-01-07 12:00:00,        -0.112684,        -0.199250,         0.557981
1483876800.000,2017-01-08 12:00:00,        -0.113876,        -0.199307,         0.555594
1483963200.000,2017-01-09 12:00:00,        -0.113443,        -0.200506,         0.555026
1484049600.000,2017-01-10 12:00:00,        -0.111833,        -0.201537,         0.539909
1484136000.000,2017-01-11 12:00:00,        -0.111625,        -0.201353,         0.549455
1484222400.000,2017-01-12 12:00:00,        -0.109535,        -0.200584,         0.558390
1484308800.000,2017-01-13 12:00:00,        -0.111133,        -0.198611,         0.547210
1484395200.000,2017-01-14 12:00:00,        -0.111551,        -0.197266,         0.550665
1484481600.000,2017-01-15 12:00:00,        -0.110653,        -0.196579,         0.554472
1484568000.000,2017-01-16 12:00:00,        -0.110296,        -0.196602,         0.550629
1484654400.000,2017-01-17 12:00:00,        -0.108295,        -0.197234,         0.553562
1484740800.000,2017-01-18 12:00:00,        -0.111977,        -0.195890,         0.560186
1484827200.000,2017-01-19 12:00:00,        -0.112799,        -0.198695,         0.560245
1484913600.000,2017-01-20 12:00:00,        -0.112338,        -0.201038,         0.556543
1485000000.000,2017-01-21 12:00:00,        -0.109524,        -0.206869,         0.562507
1485086400.000,2017-01-22 12:00:00,        -0.108937,        -0.200587,         0.535545
1485172800.000,2017-01-23 12:00:00,        -0.112749,        -0.202569,         0.561995
1485259200.000,2017-01-24 12:00:00,        -0.112588,        -0.207296,         0.563547
1485345600.000,2017-01-25 12:00:00,        -0.107770,        -0.203937,         0.560508
1485432000.000,2017-01-26 12:00:00,        -0.115157,        -0.208791,         0.566215
1485518400.000,2017-01-27 12:00:00,        -0.108437,        -0.205175,         0.562173
1485604800.000,2017-01-28 12:00:00,        -0.109555,        -0.206401,         0.563200
1485691200.000,2017-01-29 12:00:00,        -0.111652,        -0.204669,         0.566496
1485777600.000,2017-01-30 12:00:00,        -0.111472,        -0.205993,         0.564661
1485864000.000,2017-01-31 12:00:00,        -0.111309,        -0.208762,         0.561677
1485950400.000,2017-02-01 12:00:00,        -0.112677,        -0.203231,         0.559618
1486036800.000,2017-02-02 12:00:00,        -0.112061,        -0.205616,         0.562023
1486123200.000,2017-02-03 12:00:00,        -0.110731,        -0.204393,         0.552958
1486209600.000,2017-02-04 12:00:00,        -0.109915,        -0.199619,         0.556383
1486296000.000,2017-02-05 12:00:00,        -0.109271,        -0.204097,         0.560527
1486382400.000,2017-02-06 12:00:00,        -0.108955,        -0.205513,         0.547186
1486468800.000,2017-02-07 12:00:00,        -0.111673,        -0.205951,         0.554861
1486555200.000,2017-02-08 12:00:00,        -0.110971,        -0.203321,         0.575789
1486641600.000,2017-02-09 12:00:00,        -0.110011,        -0.204123,         0.571767
1486728000.000,2017-02-10 12:00:00,        -0.109362,        -0.207658,         0.566650
1486814400.000,2017-02-11 12:00:00,        -0.109036,        -0.205333,         0.557672
1486900800.000,2017-02-12 12:00:00,        -0.112030,        -0.201325,         0.549235
1486987200.000,2017-02-13 12:00:00,        -0.109308,        -0.201564,         0.564086
1487073600.000,2017-02-14 12:00:00,        -0.108462,        -0.202641,         0.560427
1487160000.000,2017-02-15 12:00:00,        -0.109635,        -0.203758,         0.565419
1487246400.000,2017-02-16 12:00:00,        -0.109131,        -0.203362,         0.565412
1487332800.000,2017-02-17 12:00:00,        -0.108247,        -0.205507,         0.561008
1487419200.000,2017-02-18 12:00:00,        -0.110066,        -0.205207,         0.562193
1487505600.000,2017-02-19 12:00:00,        -0.107973,        -0.205530,         0.564672
1487592000.000,2017-02-20 12:00:00,        -0.111954,        -0.214533,         0.584115
1487678400.000,2017-02-21 12:00:00,        -0.112270,        -0.208334,         0.586402
1487764800.000,2017-02-22 12:00:00,        -0.111110,        -0.209624,         0.565665
1487851200.000,2017-02-23 12:00:00,        -0.111946,        -0.211532,         0.572033
1487937600.000,2017-02-24 12:00:00,        -0.112256,        -0.208644,         0.575361
1488024000.000,2017-02-25 12:00:00,        -0.108704,        -0.207291,         0.578746
1488110400.000,2017-02-26 12:00:00,        -0.109728,        -0.208932,         0.570370
1488196800.000,2017-02-27 12:00:00,        -0.111624,        -0.205723,         0.579864
1488283200.000,2017-02-28 12:00:00,        -0.109899,        -0.207833,         0.568163
1488369600.000,2017-03-01 12:00:00,        -0.109353,        -0.209722,         0.569691
1488456000.000,2017-03-02 12:00:00,        -0.108495,        -0.208533,         0.561996
1488542400.000,2017-03-03 12:00:00,        -0.109910,        -0.207891,         0.559777
1488628800.000,2017-03-04 12:00:00,        -0.106895,        -0.210209,         0.562557
1488715200.000,2017-03-05 12:00:00,        -0.106458,        -0.211361,         0.568115
1488801600.000,2017-03-06 12:00:00,        -0.105864,        -0.211500,         0.566933
1488888000.000,2017-03-07 12:00:00,        -0.108253,        -0.209123,         0.571261
1488974400.000,2017-03-08 12:00:00,        -0.109367,        -0.208086,         0.573968
1489060800.000,2017-03-09 12:00:00,        -0.110052,        -0.208686,         0.573833
1489147200.000,2017-03-10 12:00:00,        -0.107277,        -0.210545,         0.557006
1489233600.000,2017-03-11 12:00:00,        -0.109565,        -0.209971,         0.559273
1489320000.000,2017-03-12 12:00:00,        -0.106334,        -0.214122,         0.560296
1489406400.000,2017-03-13 12:00:00,        -0.108258,        -0.209192,         0.569610
1489492800.000,2017-03-14 12:00:00,        -0.109010,        -0.209263,         0.578802
1489579200.000,2017-03-15 12:00:00,        -0.108176,        -0.209928,         0.572342
1489665600.000,2017-03-16 12:00:00,        -0.107855,        -0.212327,         0.583306
1489752000.000,2017-03-17 12:00:00,        -0.105904,        -0.213934,         0.590650
1489838400.000,2017-03-18 12:00:00,        -0.107601,        -0.208295,         0.598518
1489924800.000,2017-03-19 12:00:00,        -0.110293,        -0.209415,         0.579004
1490011200.000,2017-03-20 12:00:00,        -0.108983,        -0.211394,         0.575357
1490097600.000,2017-03-21 12:00:00,        -0.110684,        -0.215427,         0.586940
1490184000.000,2017-03-22 12:00:00,        -0.107646,        -0.214858,         0.584020
1490270400.000,2017-03-23 12:00:00,        -0.106355,        -0.213038,         0.582896
1490356800.000,2017-03-24 12:00:00,        -0.107194,        -0.211563,         0.568491
1490443200.000,2017-03-25 12:00:00,        -0.109269,        -0.214850,         0.586294
1490529600.000,2017-03-26 12:00:00,        -0.109543,        -0.210893,         0.577610
1490616000.000,2017-03-27 12:00:00,        -0.109597,        -0.210219,         0.587522
1490702400.000,2017-03-28 12:00:00,        -0.109621,        -0.207118,         0.587921
1490788800.000,2017-03-29 12:00:00,        -0.108700,        -0.209914,         0.584993
1490875200.000,2017-03-30 12:00:00,        -0.107804,        -0.212732,         0.589459
1490961600.000,2017-03-31 12:00:00,        -0.107669,        -0.213703,         0.600235
1491048000.000,2017-04-01 12:00:00,        -0.109848,        -0.213959,         0.586394
1491134400.000,2017-04-02 12:00:00,        -0.108599,        -0.216810,         0.570854
1491220800.000,2017-04-03 12:00:00,        -0.111843,        -0.217181,         0.595864
1491307200.000,2017-04-04 12:00:00,        -0.110280,        -0.214747,         0.586783
1491393600.000,2017-04-05 12:00:00,        -0.108050,        -0.212240,         0.596985
1491480000.000,2017-04-06 12:00:00,        -0.107672,        -0.212835,         0.592340
1491566400.000,2017-04-07 12:00:00,        -0.107572,        -0.214757,         0.581249
1491652800.000,2017-04-08 12:00:00,        -0.106726,        -0.212491,         0.587636
1491739200.000,2017-04-09 12:00:00,        -0.106944,        -0.214717,         0.594046
1491825600.000,2017-04-10 12:00:00,        -0.108235,        -0.215157,         0.591242
1491912000.000,2017-04-11 12:00:00,        -0.109012,        -0.211349,         0.590627
1491998400.000,2017-04-12 12:00:00,        -0.108458,        -0.213738,         0.585054
1492084800.000,2017-04-13 12:00:00,        -0.109474,        -0.215534,         0.595985
1492171200.000,2017-04-14 12:00:00,        -0.105754,        -0.217242,         0.595837
1492257600.000,2017-04-15 12:00:00,        -0.106249,        -0.216255,         0.592119
1492344000.000,2017-04-16 12:00:00,        -0.106791,        -0.212180,         0.584149
1492430400.000,2017-04-17 12:00:00,        -0.107453,        -0.212757,         0.594651
1492516800.000,2017-04-18 12:00:00,        -0.107076,        -0.217484,         0.595152
