#reqtime=1732323739.116,2024-11-23 01:02:19.116,UTC
#URL=http://hvointernal.wr.usgs.gov/valve3//valve3.jsp?&a=rawData&o=csv&tz=UTC&w=900&h=780&n=1&x.0=75&y.0=20&w.0=750&h.0=240&mh.0=900&chCnt.0=1&src.0=hvo_def_gps&st.0=20060101000000000&et.0=20241120235959999&lg.0=true&ch.0=358&dataTypes.0=1132.0759046105668&plotType.0=ts&rk.0=9&ds.0=None&dsInt.0=&sdt.0=&ct.0=2&bl.0=[none]&linetype.0=o&ysLMin.0=&ysLMax.0=&despike_period.0=&filter_arg1.0=&filter_arg2.0=&despike.0=F&detrend.0=F&dmo_fl.0=0&filter_arg3.0=&dmo_arithmetic.0=None&dmo_arithmetic_value.0=&dmo_db.0=1&debias_period.0=&east.0=T&north.0=T&up.0=T&length.0=F&v_hs.0=T&v_vs.0=F&v_se.0=T&displacementBeforeStartTime.0=&displacementBeforeEndTime.0=&displacementBeforeModel.0=m&displacementAfterStartTime.0=&displacementAfterEndTime.0=&displacementAfterModel.0=m&d_hs.0=T&d_vs.0=F&d_se.0=T&plotSeparately.0=true
#source=hvo_def_gps
#st= 189345600.000, et= 785419199.999, chCnt=1
Epoch,Date,NPIT_east,NPIT_north,NPIT_up
1372334400.000,2013-06-27 12:00:00,        -0.024433,         0.129586,         0.312010
1372420800.000,2013-06-28 12:00:00,        -0.025391,         0.132419,         0.313497
1372507200.000,2013-06-29 12:00:00,        -0.026698,         0.127572,         0.327172
1372593600.000,2013-06-30 12:00:00,        -0.022976,         0.129458,         0.318755
1372766400.000,2013-07-02 12:00:00,        -0.024790,         0.130398,         0.314808
1372852800.000,2013-07-03 12:00:00,        -0.026807,         0.126398,         0.315241
1372939200.000,2013-07-04 12:00:00,        -0.027288,         0.126656,         0.326319
1373025600.000,2013-07-05 12:00:00,        -0.024189,         0.126951,         0.323041
1373112000.000,2013-07-06 12:00:00,        -0.024130,         0.127332,         0.322540
1373198400.000,2013-07-07 12:00:00,        -0.023555,         0.127592,         0.323653
1373284800.000,2013-07-08 12:00:00,        -0.023487,         0.127688,         0.316372
1373371200.000,2013-07-09 12:00:00,        -0.022595,         0.127204,         0.324605
1373457600.000,2013-07-10 12:00:00,        -0.025147,         0.128472,         0.324914
1373544000.000,2013-07-11 12:00:00,        -0.021285,         0.130533,         0.314076
1373630400.000,2013-07-12 12:00:00,        -0.025986,         0.127712,         0.319998
1373716800.000,2013-07-13 12:00:00,        -0.025471,         0.132363,         0.306730
1373803200.000,2013-07-14 12:00:00,        -0.027245,         0.127209,         0.324127
1373889600.000,2013-07-15 12:00:00,        -0.023905,         0.128640,         0.319970
1373976000.000,2013-07-16 12:00:00,        -0.023701,         0.126524,         0.318332
1374062400.000,2013-07-17 12:00:00,        -0.025749,         0.126880,         0.312715
1374148800.000,2013-07-18 12:00:00,        -0.025279,         0.126251,         0.316557
1374235200.000,2013-07-19 12:00:00,        -0.025008,         0.126221,         0.309659
1374321600.000,2013-07-20 12:00:00,        -0.024350,         0.125965,         0.309325
1374408000.000,2013-07-21 12:00:00,        -0.025964,         0.129498,         0.307614
1374494400.000,2013-07-22 12:00:00,        -0.024405,         0.124949,         0.321663
1374580800.000,2013-07-23 12:00:00,        -0.023188,         0.128878,         0.317518
1374667200.000,2013-07-24 12:00:00,        -0.023925,         0.126282,         0.317146
1374753600.000,2013-07-25 12:00:00,        -0.023796,         0.129760,         0.306489
1374840000.000,2013-07-26 12:00:00,        -0.024655,         0.124797,         0.296078
1374926400.000,2013-07-27 12:00:00,        -0.023456,         0.128456,         0.300194
1375012800.000,2013-07-28 12:00:00,        -0.027335,         0.125995,         0.301280
1375099200.000,2013-07-29 12:00:00,        -0.019946,         0.123242,         0.314322
1375185600.000,2013-07-30 12:00:00,        -0.022516,         0.121762,         0.311138
1375272000.000,2013-07-31 12:00:00,        -0.021684,         0.124869,         0.316611
1375358400.000,2013-08-01 12:00:00,        -0.020461,         0.130264,         0.306007
1375444800.000,2013-08-02 12:00:00,        -0.027137,         0.128422,         0.319774
1375531200.000,2013-08-03 12:00:00,        -0.025138,         0.127329,         0.314356
1375617600.000,2013-08-04 12:00:00,        -0.026969,         0.126755,         0.320925
1375704000.000,2013-08-05 12:00:00,        -0.026872,         0.128650,         0.321260
1375790400.000,2013-08-06 12:00:00,        -0.024518,         0.128857,         0.331100
1375876800.000,2013-08-07 12:00:00,        -0.024497,         0.131098,         0.321174
1375963200.000,2013-08-08 12:00:00,        -0.027252,         0.130905,         0.325272
1376049600.000,2013-08-09 12:00:00,        -0.027452,         0.136434,         0.326573
1376222400.000,2013-08-11 12:00:00,        -0.027610,         0.134850,         0.328339
1376308800.000,2013-08-12 12:00:00,        -0.026238,         0.135065,         0.317178
1376395200.000,2013-08-13 12:00:00,        -0.022436,         0.130449,         0.313157
1376481600.000,2013-08-14 12:00:00,        -0.029045,         0.135264,         0.322434
1376568000.000,2013-08-15 12:00:00,        -0.028671,         0.133273,         0.325150
1376654400.000,2013-08-16 12:00:00,        -0.028037,         0.134535,         0.325670
1376740800.000,2013-08-17 12:00:00,        -0.024126,         0.141744,         0.323846
1376827200.000,2013-08-18 12:00:00,        -0.027577,         0.133302,         0.321338
1376913600.000,2013-08-19 12:00:00,        -0.025726,         0.131979,         0.330067
1377000000.000,2013-08-20 12:00:00,        -0.026110,         0.133998,         0.335502
1377086400.000,2013-08-21 12:00:00,        -0.024998,         0.133809,         0.324035
1377172800.000,2013-08-22 12:00:00,        -0.026900,         0.131718,         0.331977
1377259200.000,2013-08-23 12:00:00,        -0.024362,         0.132913,         0.325520
1377345600.000,2013-08-24 12:00:00,        -0.025600,         0.135305,         0.332501
1377432000.000,2013-08-25 12:00:00,        -0.023761,         0.138008,         0.321181
1377518400.000,2013-08-26 12:00:00,        -0.025161,         0.133696,         0.324304
1377604800.000,2013-08-27 12:00:00,        -0.025090,         0.136888,         0.318433
1377691200.000,2013-08-28 12:00:00,        -0.025520,         0.131668,         0.323217
1377777600.000,2013-08-29 12:00:00,        -0.026772,         0.129928,         0.326255
1377864000.000,2013-08-30 12:00:00,        -0.025642,         0.131661,         0.331067
1377950400.000,2013-08-31 12:00:00,        -0.024072,         0.131768,         0.309971
1378036800.000,2013-09-01 12:00:00,        -0.022449,         0.137011,         0.312405
1378123200.000,2013-09-02 12:00:00,        -0.026746,         0.132083,         0.312650
1378209600.000,2013-09-03 12:00:00,        -0.025486,         0.131230,         0.315632
1378296000.000,2013-09-04 12:00:00,        -0.025531,         0.130382,         0.320973
1378382400.000,2013-09-05 12:00:00,        -0.024639,         0.130162,         0.327044
1378468800.000,2013-09-06 12:00:00,        -0.022552,         0.129347,         0.332636
1378555200.000,2013-09-07 12:00:00,        -0.022661,         0.132061,         0.318590
1378641600.000,2013-09-08 12:00:00,        -0.028068,         0.128569,         0.318409
1378728000.000,2013-09-09 12:00:00,        -0.025035,         0.132811,         0.308146
1378814400.000,2013-09-10 12:00:00,        -0.026164,         0.130247,         0.310384
1378900800.000,2013-09-11 12:00:00,        -0.021618,         0.134456,         0.312404
1378987200.000,2013-09-12 12:00:00,        -0.022398,         0.133013,         0.321939
1379073600.000,2013-09-13 12:00:00,        -0.021894,         0.135335,         0.316728
1379160000.000,2013-09-14 12:00:00,        -0.024972,         0.126976,         0.309428
1379246400.000,2013-09-15 12:00:00,        -0.022622,         0.130861,         0.324121
1379332800.000,2013-09-16 12:00:00,        -0.025784,         0.130414,         0.323521
1379419200.000,2013-09-17 12:00:00,        -0.021932,         0.131920,         0.311500
1379505600.000,2013-09-18 12:00:00,        -0.024407,         0.127176,         0.313782
1379592000.000,2013-09-19 12:00:00,        -0.026743,         0.129752,         0.315066
1379678400.000,2013-09-20 12:00:00,        -0.025635,         0.129043,         0.310529
1379764800.000,2013-09-21 12:00:00,        -0.025713,         0.126638,         0.305528
1379851200.000,2013-09-22 12:00:00,        -0.026610,         0.129425,         0.312940
1379937600.000,2013-09-23 12:00:00,        -0.023906,         0.129688,         0.310796
1380024000.000,2013-09-24 12:00:00,        -0.023576,         0.132101,         0.326945
1380110400.000,2013-09-25 12:00:00,        -0.026271,         0.131263,         0.323288
1380196800.000,2013-09-26 12:00:00,        -0.026673,         0.127090,         0.331491
1380283200.000,2013-09-27 12:00:00,        -0.026752,         0.129537,         0.329620
1380369600.000,2013-09-28 12:00:00,        -0.026515,         0.131367,         0.307669
1380456000.000,2013-09-29 12:00:00,        -0.022149,         0.132954,         0.321023
1380542400.000,2013-09-30 12:00:00,        -0.024221,         0.132340,         0.329379
1380628800.000,2013-10-01 12:00:00,        -0.027021,         0.129748,         0.328732
1380715200.000,2013-10-02 12:00:00,        -0.023648,         0.127438,         0.322410
1380801600.000,2013-10-03 12:00:00,        -0.023590,         0.130070,         0.326740
1380888000.000,2013-10-04 12:00:00,        -0.024699,         0.130273,         0.322532
1380974400.000,2013-10-05 12:00:00,        -0.023736,         0.130891,         0.321995
1381060800.000,2013-10-06 12:00:00,        -0.024606,         0.133843,         0.326161
1381147200.000,2013-10-07 12:00:00,        -0.028813,         0.131760,         0.318746
1381233600.000,2013-10-08 12:00:00,        -0.023811,         0.133218,         0.319414
1381320000.000,2013-10-09 12:00:00,        -0.024363,         0.131969,         0.302481
1381406400.000,2013-10-10 12:00:00,        -0.023454,         0.130158,         0.310775
1381492800.000,2013-10-11 12:00:00,        -0.027056,         0.130886,         0.322292
1381579200.000,2013-10-12 12:00:00,        -0.027036,         0.133212,         0.341332
1381665600.000,2013-10-13 12:00:00,        -0.024818,         0.134461,         0.330881
1381752000.000,2013-10-14 12:00:00,        -0.023454,         0.138334,         0.327741
1381838400.000,2013-10-15 12:00:00,        -0.022657,         0.133089,         0.329534
1381924800.000,2013-10-16 12:00:00,        -0.026653,         0.136624,         0.324844
1382011200.000,2013-10-17 12:00:00,        -0.023695,         0.131206,         0.321752
1382097600.000,2013-10-18 12:00:00,        -0.025753,         0.133168,         0.331510
1382184000.000,2013-10-19 12:00:00,        -0.032694,         0.133919,         0.335455
1382270400.000,2013-10-20 12:00:00,        -0.025049,         0.126751,         0.343107
1382356800.000,2013-10-21 12:00:00,        -0.026987,         0.130325,         0.326619
1382443200.000,2013-10-22 12:00:00,        -0.023727,         0.132195,         0.334027
1382529600.000,2013-10-23 12:00:00,        -0.027232,         0.132884,         0.327357
1382616000.000,2013-10-24 12:00:00,        -0.026471,         0.136445,         0.319102
1382702400.000,2013-10-25 12:00:00,        -0.027338,         0.134708,         0.325684
1382788800.000,2013-10-26 12:00:00,        -0.027191,         0.129083,         0.325995
1382875200.000,2013-10-27 12:00:00,        -0.025673,         0.129428,         0.326820
1382961600.000,2013-10-28 12:00:00,        -0.022657,         0.130910,         0.318724
1383048000.000,2013-10-29 12:00:00,        -0.023283,         0.135374,         0.306896
1383134400.000,2013-10-30 12:00:00,        -0.026130,         0.131246,         0.323642
1383220800.000,2013-10-31 12:00:00,        -0.030256,         0.132099,         0.334499
1383307200.000,2013-11-01 12:00:00,        -0.025640,         0.135082,         0.325333
1383393600.000,2013-11-02 12:00:00,        -0.028493,         0.131839,         0.330322
1383480000.000,2013-11-03 12:00:00,        -0.023215,         0.132841,         0.332425
1383566400.000,2013-11-04 12:00:00,        -0.024580,         0.134869,         0.323588
1383652800.000,2013-11-05 12:00:00,        -0.028352,         0.129433,         0.328045
1383739200.000,2013-11-06 12:00:00,        -0.029848,         0.132260,         0.332029
1383825600.000,2013-11-07 12:00:00,        -0.028532,         0.131847,         0.324609
1383912000.000,2013-11-08 12:00:00,        -0.026250,         0.131535,         0.333002
1383998400.000,2013-11-09 12:00:00,        -0.024360,         0.133246,         0.323640
1384084800.000,2013-11-10 12:00:00,        -0.025466,         0.135449,         0.346153
1384171200.000,2013-11-11 12:00:00,        -0.026043,         0.133102,         0.340526
1384257600.000,2013-11-12 12:00:00,        -0.027623,         0.130544,         0.347981
1384344000.000,2013-11-13 12:00:00,        -0.027980,         0.128481,         0.320426
1384430400.000,2013-11-14 12:00:00,        -0.025426,         0.127389,         0.325268
1384516800.000,2013-11-15 12:00:00,        -0.025356,         0.128737,         0.327893
1384603200.000,2013-11-16 12:00:00,        -0.026631,         0.133358,         0.329371
1384689600.000,2013-11-17 12:00:00,        -0.026014,         0.128537,         0.340721
1384776000.000,2013-11-18 12:00:00,        -0.025945,         0.130701,         0.331534
1384862400.000,2013-11-19 12:00:00,        -0.025083,         0.128723,         0.330048
1384948800.000,2013-11-20 12:00:00,        -0.023517,         0.129676,         0.325974
1385035200.000,2013-11-21 12:00:00,        -0.025658,         0.128398,         0.339055
1385121600.000,2013-11-22 12:00:00,        -0.026037,         0.129073,         0.334298
1385208000.000,2013-11-23 12:00:00,        -0.027020,         0.130618,         0.329449
1385294400.000,2013-11-24 12:00:00,        -0.027088,         0.131870,         0.334679
1385380800.000,2013-11-25 12:00:00,        -0.024499,         0.130601,         0.321774
1385467200.000,2013-11-26 12:00:00,        -0.024784,         0.132590,         0.329809
1385553600.000,2013-11-27 12:00:00,        -0.025944,         0.133012,         0.335289
1385640000.000,2013-11-28 12:00:00,        -0.025051,         0.129927,         0.333463
1385726400.000,2013-11-29 12:00:00,        -0.024083,         0.128684,         0.345736
1385812800.000,2013-11-30 12:00:00,        -0.026683,         0.129354,         0.327726
1385899200.000,2013-12-01 12:00:00,        -0.024008,         0.129855,         0.328745
1385985600.000,2013-12-02 12:00:00,        -0.026577,         0.130543,         0.330680
1386072000.000,2013-12-03 12:00:00,        -0.024496,         0.129354,         0.337689
1386158400.000,2013-12-04 12:00:00,        -0.026518,         0.128720,         0.322907
1386244800.000,2013-12-05 12:00:00,        -0.024909,         0.129637,         0.329840
1386331200.000,2013-12-06 12:00:00,        -0.023803,         0.131978,         0.333207
1386417600.000,2013-12-07 12:00:00,        -0.025972,         0.130806,         0.333775
1386504000.000,2013-12-08 12:00:00,        -0.026381,         0.127798,         0.317171
1386590400.000,2013-12-09 12:00:00,        -0.024229,         0.127746,         0.322730
1386676800.000,2013-12-10 12:00:00,        -0.020541,         0.134672,         0.318732
1386763200.000,2013-12-11 12:00:00,        -0.023876,         0.132674,         0.326852
1386849600.000,2013-12-12 12:00:00,        -0.026971,         0.128940,         0.336964
1386936000.000,2013-12-13 12:00:00,        -0.025078,         0.131395,         0.328765
1387022400.000,2013-12-14 12:00:00,        -0.024885,         0.131653,         0.330702
1387108800.000,2013-12-15 12:00:00,        -0.026678,         0.132285,         0.334109
1387195200.000,2013-12-16 12:00:00,        -0.027135,         0.131481,         0.333024
1387281600.000,2013-12-17 12:00:00,        -0.022834,         0.133039,         0.339548
1387368000.000,2013-12-18 12:00:00,        -0.022066,         0.132011,         0.316306
1387454400.000,2013-12-19 12:00:00,        -0.023905,         0.128852,         0.320319
1387540800.000,2013-12-20 12:00:00,        -0.027660,         0.128725,         0.327665
1387627200.000,2013-12-21 12:00:00,        -0.021497,         0.131731,         0.328654
1387713600.000,2013-12-22 12:00:00,        -0.022332,         0.130700,         0.317788
1387800000.000,2013-12-23 12:00:00,        -0.024394,         0.131811,         0.329905
1387886400.000,2013-12-24 12:00:00,        -0.027040,         0.136896,         0.325457
1387972800.000,2013-12-25 12:00:00,        -0.024870,         0.135423,         0.317531
1388059200.000,2013-12-26 12:00:00,        -0.025004,         0.135203,         0.349811
1388145600.000,2013-12-27 12:00:00,        -0.025636,         0.133614,         0.325841
1388232000.000,2013-12-28 12:00:00,        -0.022227,         0.134057,         0.333834
1388318400.000,2013-12-29 12:00:00,        -0.025974,         0.129340,         0.328269
1388404800.000,2013-12-30 12:00:00,        -0.026676,         0.131564,         0.338060
1388664000.000,2014-01-02 12:00:00,        -0.025049,         0.133125,         0.329914
1388750400.000,2014-01-03 12:00:00,        -0.025691,         0.131375,         0.332801
1388836800.000,2014-01-04 12:00:00,        -0.026742,         0.133336,         0.344659
1388923200.000,2014-01-05 12:00:00,        -0.027473,         0.131645,         0.346231
1389009600.000,2014-01-06 12:00:00,        -0.024196,         0.130082,         0.339960
1389096000.000,2014-01-07 12:00:00,        -0.025162,         0.132838,         0.334804
1389182400.000,2014-01-08 12:00:00,        -0.024239,         0.134560,         0.346371
1389268800.000,2014-01-09 12:00:00,        -0.024066,         0.133552,         0.331003
1389355200.000,2014-01-10 12:00:00,        -0.024587,         0.133577,         0.335657
1389441600.000,2014-01-11 12:00:00,        -0.025325,         0.132424,         0.324339
1389528000.000,2014-01-12 12:00:00,        -0.018745,         0.130101,         0.314919
1389614400.000,2014-01-13 12:00:00,        -0.025085,         0.132007,         0.325403
1389700800.000,2014-01-14 12:00:00,        -0.024027,         0.130763,         0.324401
1389787200.000,2014-01-15 12:00:00,        -0.025033,         0.135648,         0.336051
1389873600.000,2014-01-16 12:00:00,        -0.024219,         0.134899,         0.345087
1389960000.000,2014-01-17 12:00:00,        -0.021771,         0.136262,         0.343168
1390046400.000,2014-01-18 12:00:00,        -0.023744,         0.133734,         0.337945
1390132800.000,2014-01-19 12:00:00,        -0.022984,         0.127429,         0.322470
1390219200.000,2014-01-20 12:00:00,        -0.022193,         0.123255,         0.326216
1390305600.000,2014-01-21 12:00:00,        -0.024803,         0.126611,         0.314163
1390392000.000,2014-01-22 12:00:00,        -0.026113,         0.127251,         0.326831
1390478400.000,2014-01-23 12:00:00,        -0.024977,         0.131633,         0.337362
1390564800.000,2014-01-24 12:00:00,        -0.026032,         0.133903,         0.334213
1390651200.000,2014-01-25 12:00:00,        -0.025572,         0.132329,         0.345749
1390737600.000,2014-01-26 12:00:00,        -0.025815,         0.132391,         0.329279
1390824000.000,2014-01-27 12:00:00,        -0.025661,         0.131011,         0.323965
1390910400.000,2014-01-28 12:00:00,        -0.021982,         0.128931,         0.330648
1390996800.000,2014-01-29 12:00:00,        -0.022019,         0.131680,         0.328915
1391083200.000,2014-01-30 12:00:00,        -0.023146,         0.132562,         0.329119
1391169600.000,2014-01-31 12:00:00,        -0.027137,         0.132912,         0.347210
1391256000.000,2014-02-01 12:00:00,        -0.022909,         0.132598,         0.333373
1391342400.000,2014-02-02 12:00:00,        -0.026491,         0.131403,         0.332995
1391428800.000,2014-02-03 12:00:00,        -0.020199,         0.129839,         0.325404
1391515200.000,2014-02-04 12:00:00,        -0.022517,         0.126675,         0.331870
1391601600.000,2014-02-05 12:00:00,        -0.022969,         0.130399,         0.327695
1391688000.000,2014-02-06 12:00:00,        -0.024724,         0.134314,         0.326133
1391774400.000,2014-02-07 12:00:00,        -0.025847,         0.135580,         0.351690
1391860800.000,2014-02-08 12:00:00,        -0.024455,         0.133267,         0.341477
1391947200.000,2014-02-09 12:00:00,        -0.025194,         0.136595,         0.340317
1392033600.000,2014-02-10 12:00:00,        -0.020647,         0.135226,         0.345509
1392120000.000,2014-02-11 12:00:00,        -0.022734,         0.133153,         0.341662
1392206400.000,2014-02-12 12:00:00,        -0.025237,         0.135913,         0.337543
1392292800.000,2014-02-13 12:00:00,        -0.022736,         0.135414,         0.342294
1392379200.000,2014-02-14 12:00:00,        -0.022936,         0.134782,         0.335918
1392465600.000,2014-02-15 12:00:00,        -0.021855,         0.134668,         0.334429
1392552000.000,2014-02-16 12:00:00,        -0.019658,         0.132486,         0.341620
1392638400.000,2014-02-17 12:00:00,        -0.024598,         0.132758,         0.330932
1392724800.000,2014-02-18 12:00:00,        -0.025696,         0.133266,         0.337492
1392811200.000,2014-02-19 12:00:00,        -0.024846,         0.136667,         0.332396
1392897600.000,2014-02-20 12:00:00,        -0.023002,         0.140728,         0.337024
1392984000.000,2014-02-21 12:00:00,        -0.025188,         0.135503,         0.334993
1393070400.000,2014-02-22 12:00:00,        -0.024049,         0.137232,         0.347236
1393156800.000,2014-02-23 12:00:00,        -0.024544,         0.139665,         0.326986
1393243200.000,2014-02-24 12:00:00,        -0.025844,         0.136886,         0.343471
1393329600.000,2014-02-25 12:00:00,        -0.024057,         0.135243,         0.336604
1393416000.000,2014-02-26 12:00:00,        -0.022714,         0.134431,         0.347393
1393502400.000,2014-02-27 12:00:00,        -0.023567,         0.137459,         0.338433
1393588800.000,2014-02-28 12:00:00,        -0.022735,         0.134571,         0.338544
1393675200.000,2014-03-01 12:00:00,        -0.025353,         0.135003,         0.343585
1393761600.000,2014-03-02 12:00:00,        -0.029480,         0.136241,         0.344964
1393848000.000,2014-03-03 12:00:00,        -0.025917,         0.135397,         0.343084
1393934400.000,2014-03-04 12:00:00,        -0.025511,         0.135777,         0.346818
1394020800.000,2014-03-05 12:00:00,        -0.025421,         0.134139,         0.325005
1394107200.000,2014-03-06 12:00:00,        -0.024160,         0.133257,         0.339719
1394193600.000,2014-03-07 12:00:00,        -0.028576,         0.134557,         0.339160
1394280000.000,2014-03-08 12:00:00,        -0.024874,         0.134906,         0.348667
1394366400.000,2014-03-09 12:00:00,        -0.024921,         0.137086,         0.342994
1394452800.000,2014-03-10 12:00:00,        -0.024279,         0.137283,         0.334577
1394539200.000,2014-03-11 12:00:00,        -0.027304,         0.135789,         0.326230
1394625600.000,2014-03-12 12:00:00,        -0.023858,         0.138297,         0.329176
1394712000.000,2014-03-13 12:00:00,        -0.027681,         0.140279,         0.320946
1394798400.000,2014-03-14 12:00:00,        -0.025096,         0.139772,         0.342180
1394884800.000,2014-03-15 12:00:00,        -0.027436,         0.139432,         0.337919
1394971200.000,2014-03-16 12:00:00,        -0.027889,         0.140544,         0.339914
1395057600.000,2014-03-17 12:00:00,        -0.028330,         0.140325,         0.339675
1395144000.000,2014-03-18 12:00:00,        -0.029134,         0.132441,         0.348353
1395230400.000,2014-03-19 12:00:00,        -0.028783,         0.130152,         0.332227
1395316800.000,2014-03-20 12:00:00,        -0.024952,         0.131603,         0.333148
1395403200.000,2014-03-21 12:00:00,        -0.024034,         0.135623,         0.359870
1395489600.000,2014-03-22 12:00:00,        -0.021319,         0.134836,         0.333224
1395576000.000,2014-03-23 12:00:00,        -0.021772,         0.134734,         0.342966
1395662400.000,2014-03-24 12:00:00,        -0.021431,         0.137620,         0.333240
1395748800.000,2014-03-25 12:00:00,        -0.025410,         0.137481,         0.332202
1395835200.000,2014-03-26 12:00:00,        -0.024658,         0.136415,         0.353306
1395921600.000,2014-03-27 12:00:00,        -0.024115,         0.133596,         0.334694
1396008000.000,2014-03-28 12:00:00,        -0.020779,         0.135950,         0.326762
1396094400.000,2014-03-29 12:00:00,        -0.019495,         0.132178,         0.332356
1396180800.000,2014-03-30 12:00:00,        -0.021653,         0.136428,         0.334697
1396267200.000,2014-03-31 12:00:00,        -0.025026,         0.139633,         0.339114
1396353600.000,2014-04-01 12:00:00,        -0.026344,         0.131286,         0.338422
1396440000.000,2014-04-02 12:00:00,        -0.023013,         0.135413,         0.341498
1396526400.000,2014-04-03 12:00:00,        -0.020389,         0.136144,         0.369857
1396612800.000,2014-04-04 12:00:00,        -0.020830,         0.140928,         0.330302
1396699200.000,2014-04-05 12:00:00,        -0.022867,         0.136350,         0.342604
1396785600.000,2014-04-06 12:00:00,        -0.021301,         0.136480,         0.347392
1396872000.000,2014-04-07 12:00:00,        -0.020078,         0.134329,         0.358046
1396958400.000,2014-04-08 12:00:00,        -0.022923,         0.138116,         0.334928
1397044800.000,2014-04-09 12:00:00,        -0.028375,         0.138008,         0.328754
1397131200.000,2014-04-10 12:00:00,        -0.025775,         0.137592,         0.328558
1397217600.000,2014-04-11 12:00:00,        -0.022898,         0.134506,         0.336520
1397304000.000,2014-04-12 12:00:00,        -0.021330,         0.133936,         0.339172
1397390400.000,2014-04-13 12:00:00,        -0.022062,         0.132922,         0.327293
1397476800.000,2014-04-14 12:00:00,        -0.021806,         0.131219,         0.333500
1397563200.000,2014-04-15 12:00:00,        -0.021903,         0.133518,         0.348968
1397649600.000,2014-04-16 12:00:00,        -0.024931,         0.138724,         0.331121
1397736000.000,2014-04-17 12:00:00,        -0.021210,         0.138235,         0.330078
1397822400.000,2014-04-18 12:00:00,        -0.027607,         0.137027,         0.341742
1397908800.000,2014-04-19 12:00:00,        -0.022702,         0.137960,         0.327113
1397995200.000,2014-04-20 12:00:00,        -0.021419,         0.139846,         0.342345
1398081600.000,2014-04-21 12:00:00,        -0.024662,         0.140041,         0.353096
1398168000.000,2014-04-22 12:00:00,        -0.023340,         0.142434,         0.354668
1398254400.000,2014-04-23 12:00:00,        -0.025377,         0.143325,         0.352733
1398340800.000,2014-04-24 12:00:00,        -0.023834,         0.140115,         0.347872
1398427200.000,2014-04-25 12:00:00,        -0.025892,         0.140640,         0.348616
1398513600.000,2014-04-26 12:00:00,        -0.026962,         0.141487,         0.348721
1398600000.000,2014-04-27 12:00:00,        -0.025214,         0.141710,         0.332007
1398686400.000,2014-04-28 12:00:00,        -0.025460,         0.140109,         0.351583
1398772800.000,2014-04-29 12:00:00,        -0.023260,         0.141071,         0.343669
1398859200.000,2014-04-30 12:00:00,        -0.025954,         0.139071,         0.342290
1398945600.000,2014-05-01 12:00:00,        -0.024183,         0.141189,         0.341744
1399032000.000,2014-05-02 12:00:00,        -0.023215,         0.141285,         0.337221
1399118400.000,2014-05-03 12:00:00,        -0.018461,         0.139257,         0.351801
1399204800.000,2014-05-04 12:00:00,        -0.025066,         0.141784,         0.347995
1399291200.000,2014-05-05 12:00:00,        -0.022651,         0.140747,         0.337045
1399377600.000,2014-05-06 12:00:00,        -0.023460,         0.141289,         0.347985
1399464000.000,2014-05-07 12:00:00,        -0.022656,         0.141717,         0.352413
1399550400.000,2014-05-08 12:00:00,        -0.021908,         0.140156,         0.342057
1399636800.000,2014-05-09 12:00:00,        -0.022465,         0.141174,         0.347652
1399723200.000,2014-05-10 12:00:00,        -0.024167,         0.139196,         0.342295
1399809600.000,2014-05-11 12:00:00,        -0.022895,         0.139532,         0.334151
1399896000.000,2014-05-12 12:00:00,        -0.020037,         0.142172,         0.324238
1399982400.000,2014-05-13 12:00:00,        -0.019761,         0.140172,         0.323372
1400068800.000,2014-05-14 12:00:00,        -0.023362,         0.135817,         0.340244
1400155200.000,2014-05-15 12:00:00,        -0.019626,         0.134620,         0.332383
1400241600.000,2014-05-16 12:00:00,        -0.020223,         0.135009,         0.330214
1400328000.000,2014-05-17 12:00:00,        -0.019208,         0.137512,         0.328903
1400414400.000,2014-05-18 12:00:00,        -0.019751,         0.138399,         0.332035
1400500800.000,2014-05-19 12:00:00,        -0.018017,         0.137903,         0.335888
1400587200.000,2014-05-20 12:00:00,        -0.020128,         0.135776,         0.335419
1400673600.000,2014-05-21 12:00:00,        -0.022556,         0.136902,         0.337329
1400760000.000,2014-05-22 12:00:00,        -0.021648,         0.139088,         0.338917
1400846400.000,2014-05-23 12:00:00,        -0.019345,         0.137610,         0.332493
1400932800.000,2014-05-24 12:00:00,        -0.020187,         0.134632,         0.331269
1401019200.000,2014-05-25 12:00:00,        -0.023996,         0.137462,         0.339295
1401105600.000,2014-05-26 12:00:00,        -0.024107,         0.137543,         0.332784
1401192000.000,2014-05-27 12:00:00,        -0.024359,         0.139877,         0.333136
1401278400.000,2014-05-28 12:00:00,        -0.022825,         0.141161,         0.341543
1401364800.000,2014-05-29 12:00:00,        -0.021481,         0.141427,         0.338608
1401451200.000,2014-05-30 12:00:00,        -0.023637,         0.142072,         0.350366
1401537600.000,2014-05-31 12:00:00,        -0.025111,         0.145189,         0.342565
1401624000.000,2014-06-01 12:00:00,        -0.022857,         0.147096,         0.362860
1401710400.000,2014-06-02 12:00:00,        -0.020044,         0.143512,         0.341426
1401796800.000,2014-06-03 12:00:00,        -0.021189,         0.144657,         0.356448
1401883200.000,2014-06-04 12:00:00,        -0.023930,         0.140643,         0.348163
1401969600.000,2014-06-05 12:00:00,        -0.021740,         0.141352,         0.336999
1402056000.000,2014-06-06 12:00:00,        -0.022375,         0.143727,         0.334652
1402142400.000,2014-06-07 12:00:00,        -0.022741,         0.142936,         0.327168
