#reqtime=1732320250.324,2024-11-23 00:04:10.324,UTC
#URL=http://hvointernal.wr.usgs.gov/valve3//valve3.jsp?&a=rawData&o=csv&tz=UTC&w=900&h=780&n=1&x.0=75&y.0=20&w.0=750&h.0=240&mh.0=900&chCnt.0=1&src.0=hvo_def_gps&st.0=20060101000000000&et.0=20241120235959999&lg.0=true&ch.0=443&dataTypes.0=939.655523352325&plotType.0=ts&rk.0=9&ds.0=None&dsInt.0=&sdt.0=&ct.0=2&bl.0=[none]&linetype.0=o&ysLMin.0=&ysLMax.0=&despike_period.0=&filter_arg1.0=&filter_arg2.0=&despike.0=F&detrend.0=F&dmo_fl.0=0&filter_arg3.0=&dmo_arithmetic.0=None&dmo_arithmetic_value.0=&dmo_db.0=1&debias_period.0=&east.0=T&north.0=T&up.0=T&length.0=F&v_hs.0=T&v_vs.0=F&v_se.0=T&displacementBeforeStartTime.0=&displacementBeforeEndTime.0=&displacementBeforeModel.0=m&displacementAfterStartTime.0=&displacementAfterEndTime.0=&displacementAfterModel.0=m&d_hs.0=T&d_vs.0=F&d_se.0=T&plotSeparately.0=true
#source=hvo_def_gps
#st= 189345600.000, et= 785419199.999, chCnt=1
Epoch,Date,CALM_east,CALM_north,CALM_up
1590753600.000,2020-05-29 12:00:00,        -0.030770,        -0.065080,        -0.133857
1590840000.000,2020-05-30 12:00:00,        -0.029219,        -0.066232,        -0.116212
1590926400.000,2020-05-31 12:00:00,        -0.028537,        -0.058618,        -0.126322
1591012800.000,2020-06-01 12:00:00,        -0.028801,        -0.066532,        -0.126019
1591099200.000,2020-06-02 12:00:00,        -0.030420,        -0.065083,        -0.118429
1591185600.000,2020-06-03 12:00:00,        -0.029736,        -0.065037,        -0.116943
1591272000.000,2020-06-04 12:00:00,        -0.029277,        -0.065791,        -0.129600
1591358400.000,2020-06-05 12:00:00,        -0.026128,        -0.064331,        -0.124155
1591444800.000,2020-06-06 12:00:00,        -0.028939,        -0.063927,        -0.111292
1591531200.000,2020-06-07 12:00:00,        -0.031102,        -0.065925,        -0.115980
1591617600.000,2020-06-08 12:00:00,        -0.028088,        -0.063258,        -0.127876
1591704000.000,2020-06-09 12:00:00,        -0.026295,        -0.062354,        -0.107233
1591790400.000,2020-06-10 12:00:00,        -0.020199,        -0.056357,        -0.114974
1591876800.000,2020-06-11 12:00:00,        -0.023634,        -0.055164,        -0.102444
1591963200.000,2020-06-12 12:00:00,        -0.027171,        -0.060295,        -0.089763
1592049600.000,2020-06-13 12:00:00,        -0.027036,        -0.061556,        -0.100362
1592136000.000,2020-06-14 12:00:00,        -0.030617,        -0.064918,        -0.113717
1592222400.000,2020-06-15 12:00:00,        -0.025225,        -0.063540,        -0.118571
1592308800.000,2020-06-16 12:00:00,        -0.026297,        -0.062399,        -0.093994
1592395200.000,2020-06-17 12:00:00,        -0.028453,        -0.062970,        -0.110513
1592481600.000,2020-06-18 12:00:00,        -0.027317,        -0.062232,        -0.110254
1592568000.000,2020-06-19 12:00:00,        -0.020869,        -0.057190,        -0.103632
1592654400.000,2020-06-20 12:00:00,        -0.024449,        -0.059096,        -0.116196
1592740800.000,2020-06-21 12:00:00,        -0.025636,        -0.059606,        -0.107985
1592827200.000,2020-06-22 12:00:00,        -0.025904,        -0.064581,        -0.103118
1592913600.000,2020-06-23 12:00:00,        -0.026234,        -0.063256,        -0.086956
1593000000.000,2020-06-24 12:00:00,        -0.027201,        -0.063200,        -0.092247
1593086400.000,2020-06-25 12:00:00,        -0.024793,        -0.065337,        -0.092555
1593172800.000,2020-06-26 12:00:00,        -0.024783,        -0.059593,        -0.100116
1593259200.000,2020-06-27 12:00:00,        -0.027413,        -0.060797,        -0.113374
1593345600.000,2020-06-28 12:00:00,        -0.029256,        -0.064038,        -0.107289
1593432000.000,2020-06-29 12:00:00,        -0.025433,        -0.063579,        -0.085269
1593518400.000,2020-06-30 12:00:00,        -0.027895,        -0.061427,        -0.092663
1593604800.000,2020-07-01 12:00:00,        -0.025731,        -0.057764,        -0.098785
1593691200.000,2020-07-02 12:00:00,        -0.026625,        -0.059456,        -0.101141
1593777600.000,2020-07-03 12:00:00,        -0.028206,        -0.061520,        -0.109027
1593864000.000,2020-07-04 12:00:00,        -0.026045,        -0.063308,        -0.078746
1593950400.000,2020-07-05 12:00:00,        -0.029604,        -0.061940,        -0.087283
1594036800.000,2020-07-06 12:00:00,        -0.030978,        -0.062541,        -0.091181
1594123200.000,2020-07-07 12:00:00,        -0.027730,        -0.062730,        -0.094629
1594209600.000,2020-07-08 12:00:00,        -0.021835,        -0.057498,        -0.096286
1594296000.000,2020-07-09 12:00:00,        -0.026851,        -0.060887,        -0.112290
1594382400.000,2020-07-10 12:00:00,        -0.025175,        -0.059374,        -0.093096
1594468800.000,2020-07-11 12:00:00,        -0.025562,        -0.056228,        -0.110773
1594555200.000,2020-07-12 12:00:00,        -0.024590,        -0.054778,        -0.103032
1594641600.000,2020-07-13 12:00:00,        -0.027623,        -0.060274,        -0.096679
1594728000.000,2020-07-14 12:00:00,        -0.026419,        -0.060329,        -0.106693
1594814400.000,2020-07-15 12:00:00,        -0.026977,        -0.060817,        -0.092303
1594900800.000,2020-07-16 12:00:00,        -0.025609,        -0.062007,        -0.078250
1594987200.000,2020-07-17 12:00:00,        -0.028241,        -0.061024,        -0.093298
1595073600.000,2020-07-18 12:00:00,        -0.026593,        -0.060633,        -0.085704
1595160000.000,2020-07-19 12:00:00,        -0.024500,        -0.059499,        -0.101339
1595246400.000,2020-07-20 12:00:00,        -0.025794,        -0.056381,        -0.083979
1595332800.000,2020-07-21 12:00:00,        -0.027740,        -0.060256,        -0.089763
1595419200.000,2020-07-22 12:00:00,        -0.026850,        -0.066664,        -0.074266
1595505600.000,2020-07-23 12:00:00,        -0.028487,        -0.063769,        -0.092587
1595592000.000,2020-07-24 12:00:00,        -0.027009,        -0.058831,        -0.088264
1595678400.000,2020-07-25 12:00:00,        -0.022672,        -0.052965,        -0.090236
1595764800.000,2020-07-26 12:00:00,        -0.029182,        -0.065303,        -0.080865
1595851200.000,2020-07-27 12:00:00,        -0.024172,        -0.060678,        -0.066355
1595937600.000,2020-07-28 12:00:00,        -0.026939,        -0.057441,        -0.084032
1596024000.000,2020-07-29 12:00:00,        -0.025899,        -0.057697,        -0.091548
1596110400.000,2020-07-30 12:00:00,        -0.027250,        -0.058703,        -0.105198
1596196800.000,2020-07-31 12:00:00,        -0.022174,        -0.053950,        -0.086470
1596283200.000,2020-08-01 12:00:00,        -0.025355,        -0.060274,        -0.076172
1596369600.000,2020-08-02 12:00:00,        -0.024903,        -0.058519,        -0.084623
1596456000.000,2020-08-03 12:00:00,        -0.023226,        -0.057439,        -0.076049
1596542400.000,2020-08-04 12:00:00,        -0.025957,        -0.057195,        -0.080774
1596628800.000,2020-08-05 12:00:00,        -0.022514,        -0.058272,        -0.066027
1596715200.000,2020-08-06 12:00:00,        -0.023222,        -0.060161,        -0.077841
1596801600.000,2020-08-07 12:00:00,        -0.024683,        -0.055573,        -0.092927
1596888000.000,2020-08-08 12:00:00,        -0.023812,        -0.051747,        -0.066201
1596974400.000,2020-08-09 12:00:00,        -0.023977,        -0.053220,        -0.061554
1597060800.000,2020-08-10 12:00:00,        -0.022457,        -0.051557,        -0.072186
1597147200.000,2020-08-11 12:00:00,        -0.021136,        -0.054109,        -0.062303
1597233600.000,2020-08-12 12:00:00,        -0.023586,        -0.056201,        -0.089807
1597320000.000,2020-08-13 12:00:00,        -0.024721,        -0.054508,        -0.087232
1597406400.000,2020-08-14 12:00:00,        -0.027168,        -0.056981,        -0.064890
1597492800.000,2020-08-15 12:00:00,        -0.024647,        -0.054538,        -0.089089
1597579200.000,2020-08-16 12:00:00,        -0.025020,        -0.057613,        -0.051966
1597665600.000,2020-08-17 12:00:00,        -0.026476,        -0.057374,        -0.063359
1597752000.000,2020-08-18 12:00:00,        -0.026702,        -0.058597,        -0.057520
1597838400.000,2020-08-19 12:00:00,        -0.022539,        -0.056795,        -0.067531
1597924800.000,2020-08-20 12:00:00,        -0.024928,        -0.056549,        -0.041850
1598011200.000,2020-08-21 12:00:00,        -0.022529,        -0.054878,        -0.061001
1598097600.000,2020-08-22 12:00:00,        -0.023689,        -0.052613,        -0.079577
1598184000.000,2020-08-23 12:00:00,        -0.025103,        -0.051534,        -0.081705
1598270400.000,2020-08-24 12:00:00,        -0.025651,        -0.058567,        -0.066688
1598356800.000,2020-08-25 12:00:00,        -0.024544,        -0.054104,        -0.067094
1598443200.000,2020-08-26 12:00:00,        -0.026152,        -0.056115,        -0.070977
1598529600.000,2020-08-27 12:00:00,        -0.024427,        -0.052286,        -0.081358
1598616000.000,2020-08-28 12:00:00,        -0.025187,        -0.055365,        -0.071111
1598702400.000,2020-08-29 12:00:00,        -0.024762,        -0.053533,        -0.083483
1598788800.000,2020-08-30 12:00:00,        -0.023871,        -0.056680,        -0.066756
1598875200.000,2020-08-31 12:00:00,        -0.026644,        -0.059847,        -0.067288
1598961600.000,2020-09-01 12:00:00,        -0.024017,        -0.057132,        -0.066683
1599048000.000,2020-09-02 12:00:00,        -0.025614,        -0.056595,        -0.055548
1599134400.000,2020-09-03 12:00:00,        -0.029797,        -0.060124,        -0.051329
1599220800.000,2020-09-04 12:00:00,        -0.024774,        -0.057229,        -0.040999
1599307200.000,2020-09-05 12:00:00,        -0.027950,        -0.057486,        -0.052163
1599393600.000,2020-09-06 12:00:00,        -0.028446,        -0.056623,        -0.044180
1599480000.000,2020-09-07 12:00:00,        -0.027536,        -0.056445,        -0.058238
1599566400.000,2020-09-08 12:00:00,        -0.023337,        -0.051418,        -0.043311
1599652800.000,2020-09-09 12:00:00,        -0.023147,        -0.052186,        -0.043170
1599739200.000,2020-09-10 12:00:00,        -0.020253,        -0.048109,        -0.049492
1599825600.000,2020-09-11 12:00:00,        -0.020221,        -0.048677,        -0.043202
1599912000.000,2020-09-12 12:00:00,        -0.022278,        -0.052962,        -0.038949
1599998400.000,2020-09-13 12:00:00,        -0.028296,        -0.056733,        -0.037479
1600084800.000,2020-09-14 12:00:00,        -0.024077,        -0.057719,        -0.016976
1600171200.000,2020-09-15 12:00:00,        -0.025766,        -0.054817,        -0.024197
1600257600.000,2020-09-16 12:00:00,        -0.017506,        -0.052576,        -0.027780
1600344000.000,2020-09-17 12:00:00,        -0.020786,        -0.048770,        -0.027620
1600430400.000,2020-09-18 12:00:00,        -0.022414,        -0.054190,        -0.023971
1600516800.000,2020-09-19 12:00:00,        -0.022395,        -0.051077,        -0.039259
1600603200.000,2020-09-20 12:00:00,        -0.024796,        -0.051203,        -0.033547
1600689600.000,2020-09-21 12:00:00,        -0.019720,        -0.046922,        -0.022275
1600776000.000,2020-09-22 12:00:00,        -0.023186,        -0.049761,        -0.020323
1600862400.000,2020-09-23 12:00:00,        -0.026830,        -0.050272,        -0.005049
1600948800.000,2020-09-24 12:00:00,        -0.023048,        -0.049153,        -0.027385
1601035200.000,2020-09-25 12:00:00,        -0.021884,        -0.045380,        -0.018367
1601121600.000,2020-09-26 12:00:00,        -0.024097,        -0.050518,        -0.018899
1601208000.000,2020-09-27 12:00:00,        -0.024237,        -0.051354,        -0.028315
1601294400.000,2020-09-28 12:00:00,        -0.021386,        -0.049047,        -0.017720
1601380800.000,2020-09-29 12:00:00,        -0.025175,        -0.049994,        -0.027584
1601467200.000,2020-09-30 12:00:00,        -0.025863,        -0.053235,        -0.013421
1601640000.000,2020-10-02 12:00:00,        -0.023295,        -0.050746,        -0.007187
1601726400.000,2020-10-03 12:00:00,        -0.021960,        -0.047106,        -0.011529
1601812800.000,2020-10-04 12:00:00,        -0.026347,        -0.047168,        -0.025815
1601899200.000,2020-10-05 12:00:00,        -0.024182,        -0.048673,        -0.020488
1601985600.000,2020-10-06 12:00:00,        -0.025384,        -0.049433,        -0.008540
1602072000.000,2020-10-07 12:00:00,        -0.026044,        -0.049993,        -0.006235
1602158400.000,2020-10-08 12:00:00,        -0.022342,        -0.048068,        -0.021929
1602244800.000,2020-10-09 12:00:00,        -0.028294,        -0.050341,        -0.005186
1602331200.000,2020-10-10 12:00:00,        -0.023836,        -0.046909,        -0.008575
1602417600.000,2020-10-11 12:00:00,        -0.025159,        -0.049469,        -0.028595
1602504000.000,2020-10-12 12:00:00,        -0.026377,        -0.047765,         0.000436
1602590400.000,2020-10-13 12:00:00,        -0.025548,        -0.048178,        -0.000567
1602676800.000,2020-10-14 12:00:00,        -0.026408,        -0.051518,        -0.001000
1602763200.000,2020-10-15 12:00:00,        -0.026225,        -0.051660,        -0.001551
1602849600.000,2020-10-16 12:00:00,        -0.027699,        -0.049148,         0.000287
1602936000.000,2020-10-17 12:00:00,        -0.027434,        -0.051230,        -0.006034
1603022400.000,2020-10-18 12:00:00,        -0.028476,        -0.052445,         0.002892
1603108800.000,2020-10-19 12:00:00,        -0.029600,        -0.049414,        -0.010250
1603195200.000,2020-10-20 12:00:00,        -0.028017,        -0.051860,        -0.000749
1603281600.000,2020-10-21 12:00:00,        -0.028121,        -0.050450,        -0.004791
1603368000.000,2020-10-22 12:00:00,        -0.028963,        -0.049077,        -0.006181
1603454400.000,2020-10-23 12:00:00,        -0.027881,        -0.052318,         0.001023
1603540800.000,2020-10-24 12:00:00,        -0.027760,        -0.046440,        -0.000422
1603627200.000,2020-10-25 12:00:00,        -0.027544,        -0.047895,        -0.008482
1603800000.000,2020-10-27 12:00:00,        -0.026893,        -0.046190,         0.006408
1603886400.000,2020-10-28 12:00:00,        -0.029446,        -0.048369,        -0.003431
1603972800.000,2020-10-29 12:00:00,        -0.031987,        -0.044767,        -0.007759
1604059200.000,2020-10-30 12:00:00,        -0.029282,        -0.045420,        -0.010426
1604145600.000,2020-10-31 12:00:00,        -0.029333,        -0.046092,        -0.000548
1604232000.000,2020-11-01 12:00:00,        -0.025811,        -0.048780,         0.013844
1604318400.000,2020-11-02 12:00:00,        -0.028857,        -0.044532,         0.010779
1604404800.000,2020-11-03 12:00:00,        -0.030000,        -0.044413,         0.002021
1604491200.000,2020-11-04 12:00:00,        -0.028190,        -0.044223,         0.009263
1604577600.000,2020-11-05 12:00:00,        -0.032373,        -0.047700,        -0.014692
1604664000.000,2020-11-06 12:00:00,        -0.033802,        -0.045044,        -0.020775
1604750400.000,2020-11-07 12:00:00,        -0.029191,        -0.044850,         0.001422
1604836800.000,2020-11-08 12:00:00,        -0.031392,        -0.043732,        -0.016228
1604923200.000,2020-11-09 12:00:00,        -0.028923,        -0.041810,         0.001798
1605009600.000,2020-11-10 12:00:00,        -0.031114,        -0.044100,        -0.000815
1605096000.000,2020-11-11 12:00:00,        -0.030930,        -0.038827,        -0.001333
1605182400.000,2020-11-12 12:00:00,        -0.029465,        -0.041189,         0.004503
1605268800.000,2020-11-13 12:00:00,        -0.030046,        -0.040950,         0.007660
1605355200.000,2020-11-14 12:00:00,        -0.030804,        -0.046559,         0.000159
1605441600.000,2020-11-15 12:00:00,        -0.030363,        -0.042566,         0.012058
1605528000.000,2020-11-16 12:00:00,        -0.030252,        -0.040704,         0.015783
1605614400.000,2020-11-17 12:00:00,        -0.030408,        -0.037254,         0.005740
1605700800.000,2020-11-18 12:00:00,        -0.027669,        -0.040127,         0.010370
1605787200.000,2020-11-19 12:00:00,        -0.024032,        -0.036995,        -0.009388
1605873600.000,2020-11-20 12:00:00,        -0.025690,        -0.039564,         0.012234
1605960000.000,2020-11-21 12:00:00,        -0.023486,        -0.041680,         0.011017
1606046400.000,2020-11-22 12:00:00,        -0.033193,        -0.042556,         0.021924
1606132800.000,2020-11-23 12:00:00,        -0.028942,        -0.038520,        -0.006077
1606219200.000,2020-11-24 12:00:00,        -0.028223,        -0.038787,         0.014165
1606305600.000,2020-11-25 12:00:00,        -0.025027,        -0.035335,         0.028377
1606392000.000,2020-11-26 12:00:00,        -0.027830,        -0.037018,         0.020917
1606478400.000,2020-11-27 12:00:00,        -0.029115,        -0.033770,         0.021163
1606564800.000,2020-11-28 12:00:00,        -0.028839,        -0.036264,         0.025227
1606651200.000,2020-11-29 12:00:00,        -0.029081,        -0.033898,         0.023334
1606737600.000,2020-11-30 12:00:00,        -0.026379,        -0.037710,         0.039616
1606824000.000,2020-12-01 12:00:00,        -0.021516,        -0.043146,         0.055134
1606910400.000,2020-12-02 12:00:00,        -0.020233,        -0.036847,         0.055154
1606996800.000,2020-12-03 12:00:00,        -0.030991,         0.018277,         0.127643
1607083200.000,2020-12-04 12:00:00,        -0.029008,         0.044055,         0.155650
1607169600.000,2020-12-05 12:00:00,        -0.025890,         0.044506,         0.158564
1607256000.000,2020-12-06 12:00:00,        -0.026980,         0.041334,         0.165325
1607342400.000,2020-12-07 12:00:00,        -0.031228,         0.038903,         0.159587
1607428800.000,2020-12-08 12:00:00,        -0.032413,         0.039733,         0.139997
1607515200.000,2020-12-09 12:00:00,        -0.030440,         0.040571,         0.157132
1607601600.000,2020-12-10 12:00:00,        -0.029509,         0.042734,         0.172157
1607688000.000,2020-12-11 12:00:00,        -0.030361,         0.041820,         0.176072
1607774400.000,2020-12-12 12:00:00,        -0.025402,         0.047931,         0.161293
1607860800.000,2020-12-13 12:00:00,        -0.032849,         0.039005,         0.164154
1607947200.000,2020-12-14 12:00:00,        -0.034710,         0.040465,         0.151541
1608033600.000,2020-12-15 12:00:00,        -0.034078,         0.043520,         0.169876
1608120000.000,2020-12-16 12:00:00,        -0.030510,         0.045446,         0.190763
1608206400.000,2020-12-17 12:00:00,        -0.029781,         0.047177,         0.172048
1608292800.000,2020-12-18 12:00:00,        -0.027365,         0.048044,         0.210030
1608379200.000,2020-12-19 12:00:00,        -0.024655,         0.049608,         0.193652
1608465600.000,2020-12-20 12:00:00,        -0.024447,         0.050055,         0.196411
1608552000.000,2020-12-21 12:00:00,        -0.009141,         0.058138,         0.162546
1608638400.000,2020-12-22 12:00:00,        -0.019666,         0.046285,         0.088252
1608724800.000,2020-12-23 12:00:00,        -0.024996,         0.036519,         0.055159
1608811200.000,2020-12-24 12:00:00,        -0.029851,         0.035427,         0.025879
1608897600.000,2020-12-25 12:00:00,        -0.039459,         0.039972,         0.002253
1608984000.000,2020-12-26 12:00:00,        -0.037327,         0.030627,        -0.002578
1609070400.000,2020-12-27 12:00:00,        -0.039057,         0.031576,        -0.000011
1609156800.000,2020-12-28 12:00:00,        -0.033466,         0.031729,         0.003131
1609243200.000,2020-12-29 12:00:00,        -0.034500,         0.032620,         0.004020
1609329600.000,2020-12-30 12:00:00,        -0.035050,         0.039064,         0.002522
1609502400.000,2021-01-01 12:00:00,        -0.032073,         0.034326,         0.007599
1609588800.000,2021-01-02 12:00:00,        -0.025377,         0.035984,         0.007140
1609675200.000,2021-01-03 12:00:00,        -0.030684,         0.031836,        -0.003620
1609761600.000,2021-01-04 12:00:00,        -0.032509,         0.032556,        -0.010040
1609848000.000,2021-01-05 12:00:00,        -0.034558,         0.033750,        -0.004671
1609934400.000,2021-01-06 12:00:00,        -0.034200,         0.026578,        -0.009886
1610020800.000,2021-01-07 12:00:00,        -0.034522,         0.027358,        -0.020794
1610107200.000,2021-01-08 12:00:00,        -0.037257,         0.022794,        -0.009596
1610193600.000,2021-01-09 12:00:00,        -0.039379,         0.022852,        -0.020318
1610280000.000,2021-01-10 12:00:00,        -0.036956,         0.023125,        -0.010820
1610366400.000,2021-01-11 12:00:00,        -0.035832,         0.024301,        -0.008402
1610452800.000,2021-01-12 12:00:00,        -0.033678,         0.022593,        -0.003006
1610539200.000,2021-01-13 12:00:00,        -0.032056,         0.021370,         0.016019
1610625600.000,2021-01-14 12:00:00,        -0.034796,         0.025304,         0.005839
1610712000.000,2021-01-15 12:00:00,        -0.032131,         0.025835,         0.015263
1610798400.000,2021-01-16 12:00:00,        -0.031789,         0.025106,         0.007938
1610884800.000,2021-01-17 12:00:00,        -0.030880,         0.022543,         0.017875
1610971200.000,2021-01-18 12:00:00,        -0.032630,         0.025476,         0.019739
1611057600.000,2021-01-19 12:00:00,        -0.031640,         0.024887,         0.020400
1611144000.000,2021-01-20 12:00:00,        -0.034244,         0.024538,         0.013706
1611316800.000,2021-01-22 12:00:00,        -0.033231,         0.027146,         0.002744
1611403200.000,2021-01-23 12:00:00,        -0.026642,         0.027834,         0.019322
1611489600.000,2021-01-24 12:00:00,        -0.033604,         0.020298,         0.013891
1611576000.000,2021-01-25 12:00:00,        -0.031966,         0.020812,        -0.006474
1611662400.000,2021-01-26 12:00:00,        -0.031040,         0.021493,         0.019955
1611748800.000,2021-01-27 12:00:00,        -0.029311,         0.025428,         0.018001
1611835200.000,2021-01-28 12:00:00,        -0.029532,         0.025325,         0.020289
1611921600.000,2021-01-29 12:00:00,        -0.027951,         0.026744,         0.024745
1612008000.000,2021-01-30 12:00:00,        -0.028928,         0.029090,         0.009773
1612180800.000,2021-02-01 12:00:00,        -0.029398,         0.027898,         0.029098
1612267200.000,2021-02-02 12:00:00,        -0.022715,         0.025403,         0.033508
1612353600.000,2021-02-03 12:00:00,        -0.032770,         0.017804,         0.030577
1612440000.000,2021-02-04 12:00:00,        -0.032049,         0.018950,         0.012108
1612612800.000,2021-02-06 12:00:00,        -0.032594,         0.015820,         0.011227
1612699200.000,2021-02-07 12:00:00,        -0.031940,         0.021259,         0.025766
1612785600.000,2021-02-08 12:00:00,        -0.026429,         0.019664,         0.037628
1612872000.000,2021-02-09 12:00:00,        -0.030072,         0.022923,         0.037798
1612958400.000,2021-02-10 12:00:00,        -0.028202,         0.029079,         0.025485
1613044800.000,2021-02-11 12:00:00,        -0.026225,         0.030332,         0.016040
1613131200.000,2021-02-12 12:00:00,        -0.025997,         0.029121,         0.032445
1613217600.000,2021-02-13 12:00:00,        -0.025153,         0.027705,         0.042278
1613390400.000,2021-02-15 12:00:00,        -0.026614,         0.023211,         0.052963
1613476800.000,2021-02-16 12:00:00,        -0.023247,         0.026184,         0.044469
1613563200.000,2021-02-17 12:00:00,        -0.023276,         0.024599,         0.053523
1613649600.000,2021-02-18 12:00:00,        -0.022866,         0.028912,         0.048510
1613736000.000,2021-02-19 12:00:00,        -0.024065,         0.025829,         0.049499
1613822400.000,2021-02-20 12:00:00,        -0.023921,         0.027445,         0.055367
1613908800.000,2021-02-21 12:00:00,        -0.025107,         0.028578,         0.055870
1613995200.000,2021-02-22 12:00:00,        -0.028527,         0.023727,         0.037196
1614081600.000,2021-02-23 12:00:00,        -0.027105,         0.024541,         0.031774
1614168000.000,2021-02-24 12:00:00,        -0.021896,         0.029586,         0.061862
1614254400.000,2021-02-25 12:00:00,        -0.025268,         0.028715,         0.059974
1614340800.000,2021-02-26 12:00:00,        -0.025877,         0.022425,         0.042041
1614427200.000,2021-02-27 12:00:00,        -0.026712,         0.026094,         0.041546
1614513600.000,2021-02-28 12:00:00,        -0.026738,         0.030167,         0.037107
1614600000.000,2021-03-01 12:00:00,        -0.024890,         0.027768,         0.056495
1614686400.000,2021-03-02 12:00:00,        -0.021560,         0.025849,         0.061451
1614772800.000,2021-03-03 12:00:00,        -0.021306,         0.030224,         0.054879
1614859200.000,2021-03-04 12:00:00,        -0.021708,         0.031044,         0.065198
1614945600.000,2021-03-05 12:00:00,        -0.022577,         0.029229,         0.064767
1615032000.000,2021-03-06 12:00:00,        -0.025754,         0.024988,         0.054412
1615118400.000,2021-03-07 12:00:00,        -0.024721,         0.029914,         0.053048
1615204800.000,2021-03-08 12:00:00,        -0.023697,         0.028753,         0.080305
1615291200.000,2021-03-09 12:00:00,        -0.020682,         0.025420,         0.075640
1615377600.000,2021-03-10 12:00:00,        -0.020020,         0.027559,         0.093978
1615464000.000,2021-03-11 12:00:00,        -0.022611,         0.026852,         0.094567
1615550400.000,2021-03-12 12:00:00,        -0.020737,         0.020170,         0.064853
1615723200.000,2021-03-14 12:00:00,        -0.025697,         0.024720,         0.073330
1615809600.000,2021-03-15 12:00:00,        -0.022413,         0.024435,         0.081994
1615982400.000,2021-03-17 12:00:00,        -0.018674,         0.031687,         0.065685
1616068800.000,2021-03-18 12:00:00,        -0.024670,         0.027856,         0.067315
1616155200.000,2021-03-19 12:00:00,        -0.020265,         0.033044,         0.087598
1616241600.000,2021-03-20 12:00:00,        -0.018986,         0.031209,         0.084934
1616328000.000,2021-03-21 12:00:00,        -0.019091,         0.035041,         0.080846
1616414400.000,2021-03-22 12:00:00,        -0.016756,         0.033552,         0.084841
1616500800.000,2021-03-23 12:00:00,        -0.017368,         0.027900,         0.092109
1616587200.000,2021-03-24 12:00:00,        -0.021107,         0.025845,         0.088811
1616673600.000,2021-03-25 12:00:00,        -0.019163,         0.025309,         0.088516
1616760000.000,2021-03-26 12:00:00,        -0.018530,         0.028506,         0.095436
1616846400.000,2021-03-27 12:00:00,        -0.018461,         0.033814,         0.081871
1616932800.000,2021-03-28 12:00:00,        -0.016821,         0.032713,         0.081584
1617019200.000,2021-03-29 12:00:00,        -0.021464,         0.028866,         0.093625
1617105600.000,2021-03-30 12:00:00,        -0.019068,         0.028343,         0.095092
1617192000.000,2021-03-31 12:00:00,        -0.018694,         0.030531,         0.100698
1617278400.000,2021-04-01 12:00:00,        -0.017647,         0.032172,         0.087711
1617364800.000,2021-04-02 12:00:00,        -0.020270,         0.029291,         0.089439
1617451200.000,2021-04-03 12:00:00,        -0.013566,         0.031528,         0.102152
1617537600.000,2021-04-04 12:00:00,        -0.017399,         0.030718,         0.093013
1617624000.000,2021-04-05 12:00:00,        -0.020994,         0.031209,         0.082319
1617710400.000,2021-04-06 12:00:00,        -0.017356,         0.031426,         0.096336
1617796800.000,2021-04-07 12:00:00,        -0.015593,         0.031943,         0.089006
1617883200.000,2021-04-08 12:00:00,        -0.020229,         0.032935,         0.087081
1617969600.000,2021-04-09 12:00:00,        -0.018572,         0.032129,         0.096130
1618056000.000,2021-04-10 12:00:00,        -0.018056,         0.030864,         0.112505
1618142400.000,2021-04-11 12:00:00,        -0.022840,         0.023543,         0.105581
1618228800.000,2021-04-12 12:00:00,        -0.022191,         0.027083,         0.093315
1618315200.000,2021-04-13 12:00:00,        -0.018859,         0.031856,         0.096620
1618401600.000,2021-04-14 12:00:00,        -0.019271,         0.031235,         0.107188
1618488000.000,2021-04-15 12:00:00,        -0.018300,         0.028822,         0.089151
1618574400.000,2021-04-16 12:00:00,        -0.022425,         0.029989,         0.092723
1618660800.000,2021-04-17 12:00:00,        -0.017386,         0.024795,         0.113495
1618833600.000,2021-04-19 12:00:00,        -0.020732,         0.026514,         0.096297
1618920000.000,2021-04-20 12:00:00,        -0.018825,         0.028318,         0.102911
1619006400.000,2021-04-21 12:00:00,        -0.025585,         0.027455,         0.092140
1619092800.000,2021-04-22 12:00:00,        -0.022624,         0.029270,         0.086069
1619179200.000,2021-04-23 12:00:00,        -0.020175,         0.027788,         0.082625
1619265600.000,2021-04-24 12:00:00,        -0.018707,         0.029674,         0.086086
1619352000.000,2021-04-25 12:00:00,        -0.017881,         0.028394,         0.090262
1619438400.000,2021-04-26 12:00:00,        -0.015123,         0.031461,         0.090940
1619524800.000,2021-04-27 12:00:00,        -0.022293,         0.025413,         0.100649
1619611200.000,2021-04-28 12:00:00,        -0.022612,         0.024518,         0.088691
1619697600.000,2021-04-29 12:00:00,        -0.022400,         0.026081,         0.079154
1619784000.000,2021-04-30 12:00:00,        -0.023653,         0.025700,         0.083187
1619870400.000,2021-05-01 12:00:00,        -0.020250,         0.028834,         0.093972
1619956800.000,2021-05-02 12:00:00,        -0.022080,         0.027951,         0.082189
1620043200.000,2021-05-03 12:00:00,        -0.024005,         0.028462,         0.087220
1620129600.000,2021-05-04 12:00:00,        -0.019221,         0.026296,         0.105599
1620216000.000,2021-05-05 12:00:00,        -0.019858,         0.030906,         0.093724
1620302400.000,2021-05-06 12:00:00,        -0.022541,         0.032676,         0.099756
