#reqtime=1732320196.117,2024-11-23 00:03:16.117,UTC
#URL=http://hvointernal.wr.usgs.gov/valve3//valve3.jsp?&a=rawData&o=csv&tz=UTC&w=900&h=780&n=1&x.0=75&y.0=20&w.0=750&h.0=240&mh.0=900&chCnt.0=1&src.0=hvo_def_gps&st.0=20060101000000000&et.0=20241120235959999&lg.0=true&ch.0=320&dataTypes.0=1099.1151671689004&plotType.0=ts&rk.0=9&ds.0=None&dsInt.0=&sdt.0=&ct.0=2&bl.0=[none]&linetype.0=o&ysLMin.0=&ysLMax.0=&despike_period.0=&filter_arg1.0=&filter_arg2.0=&despike.0=F&detrend.0=F&dmo_fl.0=0&filter_arg3.0=&dmo_arithmetic.0=None&dmo_arithmetic_value.0=&dmo_db.0=1&debias_period.0=&east.0=T&north.0=T&up.0=T&length.0=F&v_hs.0=T&v_vs.0=F&v_se.0=T&displacementBeforeStartTime.0=&displacementBeforeEndTime.0=&displacementBeforeModel.0=m&displacementAfterStartTime.0=&displacementAfterEndTime.0=&displacementAfterModel.0=m&d_hs.0=T&d_vs.0=F&d_se.0=T&plotSeparately.0=true
#source=hvo_def_gps
#st= 189345600.000, et= 785419199.999, chCnt=1
Epoch,Date,BYRL_east,BYRL_north,BYRL_up
1204632000.000,2008-03-04 12:00:00,         0.366818,         0.264149,         0.285395
1204718400.000,2008-03-05 12:00:00,         0.366472,         0.263523,         0.284338
1204804800.000,2008-03-06 12:00:00,         0.367135,         0.264397,         0.281697
1204891200.000,2008-03-07 12:00:00,         0.367017,         0.263477,         0.286531
1204977600.000,2008-03-08 12:00:00,         0.364131,         0.262288,         0.282104
1205064000.000,2008-03-09 12:00:00,         0.365039,         0.262993,         0.279693
1205150400.000,2008-03-10 12:00:00,         0.363228,         0.260156,         0.283844
1205236800.000,2008-03-11 12:00:00,         0.365156,         0.260864,         0.287378
1205323200.000,2008-03-12 12:00:00,         0.367288,         0.261845,         0.282318
1205409600.000,2008-03-13 12:00:00,         0.365033,         0.260535,         0.280616
1205496000.000,2008-03-14 12:00:00,         0.364470,         0.259991,         0.283196
1205582400.000,2008-03-15 12:00:00,         0.364553,         0.261593,         0.280091
1205668800.000,2008-03-16 12:00:00,         0.364505,         0.261002,         0.276559
1205755200.000,2008-03-17 12:00:00,         0.367908,         0.259132,         0.276982
1205841600.000,2008-03-18 12:00:00,         0.364961,         0.260739,         0.280769
1205928000.000,2008-03-19 12:00:00,         0.364999,         0.259387,         0.287303
1206014400.000,2008-03-20 12:00:00,         0.365625,         0.260337,         0.271887
1206100800.000,2008-03-21 12:00:00,         0.364050,         0.258713,         0.281597
1206187200.000,2008-03-22 12:00:00,         0.365463,         0.258581,         0.271130
1206273600.000,2008-03-23 12:00:00,         0.363606,         0.258199,         0.275024
1206360000.000,2008-03-24 12:00:00,         0.364809,         0.259035,         0.278850
1206446400.000,2008-03-25 12:00:00,         0.365013,         0.256900,         0.276758
1206532800.000,2008-03-26 12:00:00,         0.362538,         0.258247,         0.280093
1206619200.000,2008-03-27 12:00:00,         0.362737,         0.259272,         0.267124
1206705600.000,2008-03-28 12:00:00,         0.363634,         0.256640,         0.272368
1206792000.000,2008-03-29 12:00:00,         0.366907,         0.258646,         0.275263
1206878400.000,2008-03-30 12:00:00,         0.361756,         0.256883,         0.267570
1206964800.000,2008-03-31 12:00:00,         0.361887,         0.253932,         0.267760
1207051200.000,2008-04-01 12:00:00,         0.363213,         0.256657,         0.271275
1207137600.000,2008-04-02 12:00:00,         0.359800,         0.256680,         0.273161
1207224000.000,2008-04-03 12:00:00,         0.361118,         0.254030,         0.282783
1207310400.000,2008-04-04 12:00:00,         0.361176,         0.254188,         0.282752
1207396800.000,2008-04-05 12:00:00,         0.361108,         0.254189,         0.282717
1207483200.000,2008-04-06 12:00:00,         0.361964,         0.255804,         0.279487
1207656000.000,2008-04-08 12:00:00,         0.362907,         0.252408,         0.276645
1207742400.000,2008-04-09 12:00:00,         0.365134,         0.251464,         0.271195
1207828800.000,2008-04-10 12:00:00,         0.363389,         0.252179,         0.271385
1207915200.000,2008-04-11 12:00:00,         0.363097,         0.251496,         0.272956
1208001600.000,2008-04-12 12:00:00,         0.361937,         0.250869,         0.266636
1208088000.000,2008-04-13 12:00:00,         0.363095,         0.252514,         0.274021
1208174400.000,2008-04-14 12:00:00,         0.363410,         0.255781,         0.272238
1208260800.000,2008-04-15 12:00:00,         0.362936,         0.254231,         0.271356
1208347200.000,2008-04-16 12:00:00,         0.364095,         0.252379,         0.271255
1208433600.000,2008-04-17 12:00:00,         0.362085,         0.252088,         0.266957
1208520000.000,2008-04-18 12:00:00,         0.362165,         0.252339,         0.271112
1208606400.000,2008-04-19 12:00:00,         0.363375,         0.252166,         0.265708
1208692800.000,2008-04-20 12:00:00,         0.364093,         0.254100,         0.271939
1208779200.000,2008-04-21 12:00:00,         0.363732,         0.251412,         0.261685
1208865600.000,2008-04-22 12:00:00,         0.363554,         0.251130,         0.264679
1208952000.000,2008-04-23 12:00:00,         0.364089,         0.250143,         0.271365
1209038400.000,2008-04-24 12:00:00,         0.362648,         0.248790,         0.291363
1209124800.000,2008-04-25 12:00:00,         0.361873,         0.249718,         0.274316
1209211200.000,2008-04-26 12:00:00,         0.364898,         0.248465,         0.277195
1209297600.000,2008-04-27 12:00:00,         0.361651,         0.250025,         0.252963
1209384000.000,2008-04-28 12:00:00,         0.356673,         0.248459,         0.259509
1209470400.000,2008-04-29 12:00:00,         0.358701,         0.250393,         0.257242
1209556800.000,2008-04-30 12:00:00,         0.362077,         0.247887,         0.267604
1209643200.000,2008-05-01 12:00:00,         0.359653,         0.249522,         0.259980
1209729600.000,2008-05-02 12:00:00,         0.362033,         0.250879,         0.256028
1209816000.000,2008-05-03 12:00:00,         0.361733,         0.248214,         0.270430
1209902400.000,2008-05-04 12:00:00,         0.362577,         0.246380,         0.259961
1209988800.000,2008-05-05 12:00:00,         0.360268,         0.247119,         0.259566
1210075200.000,2008-05-06 12:00:00,         0.363056,         0.247163,         0.262824
1210161600.000,2008-05-07 12:00:00,         0.359200,         0.245712,         0.260183
1210248000.000,2008-05-08 12:00:00,         0.360658,         0.246573,         0.257061
1210334400.000,2008-05-09 12:00:00,         0.360143,         0.243462,         0.260384
1210420800.000,2008-05-10 12:00:00,         0.358626,         0.245864,         0.263008
1210507200.000,2008-05-11 12:00:00,         0.356524,         0.243529,         0.257589
1210593600.000,2008-05-12 12:00:00,         0.359059,         0.246935,         0.260116
1210680000.000,2008-05-13 12:00:00,         0.362138,         0.245280,         0.258524
1210766400.000,2008-05-14 12:00:00,         0.361773,         0.244148,         0.261541
1210852800.000,2008-05-15 12:00:00,         0.361972,         0.243157,         0.268146
1210939200.000,2008-05-16 12:00:00,         0.360027,         0.245087,         0.265517
1211025600.000,2008-05-17 12:00:00,         0.358315,         0.246598,         0.268385
1211112000.000,2008-05-18 12:00:00,         0.358911,         0.244794,         0.262565
1211198400.000,2008-05-19 12:00:00,         0.355893,         0.244588,         0.250121
1211284800.000,2008-05-20 12:00:00,         0.356238,         0.240420,         0.245327
1211371200.000,2008-05-21 12:00:00,         0.357920,         0.243960,         0.254030
1211457600.000,2008-05-22 12:00:00,         0.358424,         0.243081,         0.265620
1211544000.000,2008-05-23 12:00:00,         0.360942,         0.244144,         0.260032
1211630400.000,2008-05-24 12:00:00,         0.356345,         0.241781,         0.258558
1211716800.000,2008-05-25 12:00:00,         0.362057,         0.245931,         0.253855
1211803200.000,2008-05-26 12:00:00,         0.363762,         0.245161,         0.254771
1211889600.000,2008-05-27 12:00:00,         0.362925,         0.244625,         0.261802
1211976000.000,2008-05-28 12:00:00,         0.361401,         0.244641,         0.259466
1212062400.000,2008-05-29 12:00:00,         0.360021,         0.244648,         0.256850
1212148800.000,2008-05-30 12:00:00,         0.361837,         0.243669,         0.252191
1212235200.000,2008-05-31 12:00:00,         0.361626,         0.244668,         0.263899
1212321600.000,2008-06-01 12:00:00,         0.360439,         0.244358,         0.256863
1212408000.000,2008-06-02 12:00:00,         0.360709,         0.243470,         0.262952
1212494400.000,2008-06-03 12:00:00,         0.358453,         0.242332,         0.262062
1212580800.000,2008-06-04 12:00:00,         0.357598,         0.239833,         0.260415
1212667200.000,2008-06-05 12:00:00,         0.357223,         0.241613,         0.260287
1212753600.000,2008-06-06 12:00:00,         0.359092,         0.243597,         0.261232
1212840000.000,2008-06-07 12:00:00,         0.357777,         0.242017,         0.252546
1212926400.000,2008-06-08 12:00:00,         0.358952,         0.242611,         0.254244
1213012800.000,2008-06-09 12:00:00,         0.357685,         0.241618,         0.262878
1213099200.000,2008-06-10 12:00:00,         0.361816,         0.245400,         0.249584
1213185600.000,2008-06-11 12:00:00,         0.359464,         0.243914,         0.262712
1213272000.000,2008-06-12 12:00:00,         0.361335,         0.242617,         0.269185
1213358400.000,2008-06-13 12:00:00,         0.361886,         0.239192,         0.258412
1213444800.000,2008-06-14 12:00:00,         0.363120,         0.246135,         0.271348
1213531200.000,2008-06-15 12:00:00,         0.360298,         0.240206,         0.274091
1213617600.000,2008-06-16 12:00:00,         0.359893,         0.238546,         0.255175
1213704000.000,2008-06-17 12:00:00,         0.357783,         0.239290,         0.267807
1213790400.000,2008-06-18 12:00:00,         0.357493,         0.237057,         0.249366
1213876800.000,2008-06-19 12:00:00,         0.358928,         0.239922,         0.254342
1213963200.000,2008-06-20 12:00:00,         0.359222,         0.239594,         0.251182
1214049600.000,2008-06-21 12:00:00,         0.360555,         0.240389,         0.248648
1214136000.000,2008-06-22 12:00:00,         0.358602,         0.241357,         0.251889
1214222400.000,2008-06-23 12:00:00,         0.358819,         0.242434,         0.259828
1214308800.000,2008-06-24 12:00:00,         0.359735,         0.242290,         0.255360
1214395200.000,2008-06-25 12:00:00,         0.360585,         0.243020,         0.250763
1214481600.000,2008-06-26 12:00:00,         0.360989,         0.239492,         0.255847
1214568000.000,2008-06-27 12:00:00,         0.360390,         0.238797,         0.268902
1214654400.000,2008-06-28 12:00:00,         0.362612,         0.239598,         0.262271
1214740800.000,2008-06-29 12:00:00,         0.362143,         0.239245,         0.262020
1214827200.000,2008-06-30 12:00:00,         0.363306,         0.239907,         0.266945
1214913600.000,2008-07-01 12:00:00,         0.367607,         0.241680,         0.259824
1215000000.000,2008-07-02 12:00:00,         0.368344,         0.240857,         0.262321
1215086400.000,2008-07-03 12:00:00,         0.363744,         0.238604,         0.257795
1215172800.000,2008-07-04 12:00:00,         0.359415,         0.238088,         0.255235
1215259200.000,2008-07-05 12:00:00,         0.359434,         0.239054,         0.252899
1215345600.000,2008-07-06 12:00:00,         0.361698,         0.238321,         0.255071
1215432000.000,2008-07-07 12:00:00,         0.359755,         0.238991,         0.248738
1215518400.000,2008-07-08 12:00:00,         0.354787,         0.240972,         0.247492
1215604800.000,2008-07-09 12:00:00,         0.358137,         0.238875,         0.249728
1215691200.000,2008-07-10 12:00:00,         0.356445,         0.237276,         0.248886
1215777600.000,2008-07-11 12:00:00,         0.355016,         0.236933,         0.245867
1215864000.000,2008-07-12 12:00:00,         0.353108,         0.236962,         0.255385
1215950400.000,2008-07-13 12:00:00,         0.352005,         0.237738,         0.247468
1216036800.000,2008-07-14 12:00:00,         0.355514,         0.235197,         0.253542
1216123200.000,2008-07-15 12:00:00,         0.350237,         0.231811,         0.250826
1216209600.000,2008-07-16 12:00:00,         0.352215,         0.234989,         0.253124
1216296000.000,2008-07-17 12:00:00,         0.348770,         0.233242,         0.255927
1216382400.000,2008-07-18 12:00:00,         0.347897,         0.233575,         0.253564
1216468800.000,2008-07-19 12:00:00,         0.349653,         0.232131,         0.255301
1216555200.000,2008-07-20 12:00:00,         0.349190,         0.232872,         0.253848
1216641600.000,2008-07-21 12:00:00,         0.350013,         0.234238,         0.242598
1216728000.000,2008-07-22 12:00:00,         0.348079,         0.233092,         0.243196
1216814400.000,2008-07-23 12:00:00,         0.348783,         0.227881,         0.258891
1216900800.000,2008-07-24 12:00:00,         0.348088,         0.229205,         0.225045
1216987200.000,2008-07-25 12:00:00,         0.348183,         0.235606,         0.240685
1217073600.000,2008-07-26 12:00:00,         0.346033,         0.231485,         0.237685
1217160000.000,2008-07-27 12:00:00,         0.347280,         0.229285,         0.236017
1217246400.000,2008-07-28 12:00:00,         0.344712,         0.229872,         0.236323
1217332800.000,2008-07-29 12:00:00,         0.343581,         0.230673,         0.240591
1217419200.000,2008-07-30 12:00:00,         0.347310,         0.233793,         0.238683
1217505600.000,2008-07-31 12:00:00,         0.349145,         0.233713,         0.229386
1217592000.000,2008-08-01 12:00:00,         0.345905,         0.231407,         0.231261
1217678400.000,2008-08-02 12:00:00,         0.347497,         0.232659,         0.242849
1217764800.000,2008-08-03 12:00:00,         0.346920,         0.230677,         0.248434
1217851200.000,2008-08-04 12:00:00,         0.344345,         0.230168,         0.228185
1217937600.000,2008-08-05 12:00:00,         0.343736,         0.230317,         0.239099
1218024000.000,2008-08-06 12:00:00,         0.341692,         0.225574,         0.233685
1218110400.000,2008-08-07 12:00:00,         0.337860,         0.227998,         0.222703
1218196800.000,2008-08-08 12:00:00,         0.338242,         0.226247,         0.225535
1218283200.000,2008-08-09 12:00:00,         0.343168,         0.229304,         0.232386
1218369600.000,2008-08-10 12:00:00,         0.345388,         0.226157,         0.235030
1218456000.000,2008-08-11 12:00:00,         0.344713,         0.226906,         0.224189
1218542400.000,2008-08-12 12:00:00,         0.343327,         0.229086,         0.233545
1218628800.000,2008-08-13 12:00:00,         0.344634,         0.226562,         0.236856
1218715200.000,2008-08-14 12:00:00,         0.342970,         0.227123,         0.229138
1218801600.000,2008-08-15 12:00:00,         0.340190,         0.228345,         0.227588
1218888000.000,2008-08-16 12:00:00,         0.339077,         0.227554,         0.219274
1218974400.000,2008-08-17 12:00:00,         0.341913,         0.229906,         0.219668
1219060800.000,2008-08-18 12:00:00,         0.343890,         0.228770,         0.230655
1219147200.000,2008-08-19 12:00:00,         0.342912,         0.226712,         0.236769
1219233600.000,2008-08-20 12:00:00,         0.341083,         0.226163,         0.233279
1219320000.000,2008-08-21 12:00:00,         0.339623,         0.225305,         0.237490
1219406400.000,2008-08-22 12:00:00,         0.345462,         0.224318,         0.236473
1219492800.000,2008-08-23 12:00:00,         0.345033,         0.225882,         0.227994
1219579200.000,2008-08-24 12:00:00,         0.342072,         0.220981,         0.230552
1219665600.000,2008-08-25 12:00:00,         0.346075,         0.220666,         0.232344
1219752000.000,2008-08-26 12:00:00,         0.340678,         0.222911,         0.240487
1219838400.000,2008-08-27 12:00:00,         0.345063,         0.225437,         0.219675
1219924800.000,2008-08-28 12:00:00,         0.343517,         0.225023,         0.231597
1220011200.000,2008-08-29 12:00:00,         0.341602,         0.224946,         0.236919
1220097600.000,2008-08-30 12:00:00,         0.344535,         0.225557,         0.223105
1220184000.000,2008-08-31 12:00:00,         0.342153,         0.226020,         0.228482
1220270400.000,2008-09-01 12:00:00,         0.339845,         0.227238,         0.231221
1220356800.000,2008-09-02 12:00:00,         0.339819,         0.225271,         0.227448
1220443200.000,2008-09-03 12:00:00,         0.340579,         0.224755,         0.230043
1220529600.000,2008-09-04 12:00:00,         0.341431,         0.222095,         0.219202
1220616000.000,2008-09-05 12:00:00,         0.343209,         0.224394,         0.229910
1220702400.000,2008-09-06 12:00:00,         0.341234,         0.222150,         0.227357
1220788800.000,2008-09-07 12:00:00,         0.341563,         0.222220,         0.222890
1220875200.000,2008-09-08 12:00:00,         0.336616,         0.215309,         0.223121
1220961600.000,2008-09-09 12:00:00,         0.337787,         0.221627,         0.218967
1221048000.000,2008-09-10 12:00:00,         0.340527,         0.218203,         0.230145
1221134400.000,2008-09-11 12:00:00,         0.341617,         0.220519,         0.227160
1221220800.000,2008-09-12 12:00:00,         0.340292,         0.220878,         0.228917
1221307200.000,2008-09-13 12:00:00,         0.339484,         0.222712,         0.213972
1221393600.000,2008-09-14 12:00:00,         0.340564,         0.219990,         0.229527
1221480000.000,2008-09-15 12:00:00,         0.342434,         0.221085,         0.221522
1221566400.000,2008-09-16 12:00:00,         0.340898,         0.221046,         0.223296
1221652800.000,2008-09-17 12:00:00,         0.339747,         0.218568,         0.206806
1221739200.000,2008-09-18 12:00:00,         0.341241,         0.219445,         0.223643
1221825600.000,2008-09-19 12:00:00,         0.340316,         0.219544,         0.223708
1221912000.000,2008-09-20 12:00:00,         0.339446,         0.222176,         0.223737
1221998400.000,2008-09-21 12:00:00,         0.340007,         0.217507,         0.218719
1222084800.000,2008-09-22 12:00:00,         0.338430,         0.217787,         0.223198
1222171200.000,2008-09-23 12:00:00,         0.339365,         0.217642,         0.219880
1222257600.000,2008-09-24 12:00:00,         0.340376,         0.218958,         0.212703
1222344000.000,2008-09-25 12:00:00,         0.341529,         0.219080,         0.218068
1222430400.000,2008-09-26 12:00:00,         0.341844,         0.218178,         0.212039
1222516800.000,2008-09-27 12:00:00,         0.341586,         0.219626,         0.229141
1222603200.000,2008-09-28 12:00:00,         0.342872,         0.218351,         0.222900
1222689600.000,2008-09-29 12:00:00,         0.340270,         0.220084,         0.225763
1222776000.000,2008-09-30 12:00:00,         0.340762,         0.218296,         0.211779
1222862400.000,2008-10-01 12:00:00,         0.338756,         0.215336,         0.213709
1222948800.000,2008-10-02 12:00:00,         0.342708,         0.217808,         0.209461
1223035200.000,2008-10-03 12:00:00,         0.335693,         0.217786,         0.210399
1223121600.000,2008-10-04 12:00:00,         0.338714,         0.216492,         0.211804
1223208000.000,2008-10-05 12:00:00,         0.340983,         0.216017,         0.212713
1223294400.000,2008-10-06 12:00:00,         0.346687,         0.218290,         0.221900
1223380800.000,2008-10-07 12:00:00,         0.343520,         0.218411,         0.211353
1223467200.000,2008-10-08 12:00:00,         0.341211,         0.217625,         0.223205
1223553600.000,2008-10-09 12:00:00,         0.340123,         0.215918,         0.209808
1223640000.000,2008-10-10 12:00:00,         0.341514,         0.218287,         0.216649
1223726400.000,2008-10-11 12:00:00,         0.342941,         0.218302,         0.219216
1223812800.000,2008-10-12 12:00:00,         0.338167,         0.217108,         0.217248
1223899200.000,2008-10-13 12:00:00,         0.340114,         0.216564,         0.226567
1223985600.000,2008-10-14 12:00:00,         0.338553,         0.216042,         0.223293
1224072000.000,2008-10-15 12:00:00,         0.337238,         0.212936,         0.229782
1224158400.000,2008-10-16 12:00:00,         0.341829,         0.215656,         0.212298
1224244800.000,2008-10-17 12:00:00,         0.338861,         0.214324,         0.218747
1224331200.000,2008-10-18 12:00:00,         0.339722,         0.214373,         0.211490
1224417600.000,2008-10-19 12:00:00,         0.336711,         0.212024,         0.218640
1224504000.000,2008-10-20 12:00:00,         0.337576,         0.212588,         0.210072
1224590400.000,2008-10-21 12:00:00,         0.341066,         0.212183,         0.214318
1224676800.000,2008-10-22 12:00:00,         0.338493,         0.216050,         0.207254
1224763200.000,2008-10-23 12:00:00,         0.337813,         0.214214,         0.214524
1224849600.000,2008-10-24 12:00:00,         0.338907,         0.214947,         0.220563
1224936000.000,2008-10-25 12:00:00,         0.338225,         0.213825,         0.232029
1225022400.000,2008-10-26 12:00:00,         0.338579,         0.212368,         0.216430
1225108800.000,2008-10-27 12:00:00,         0.335954,         0.210892,         0.223962
1225195200.000,2008-10-28 12:00:00,         0.337497,         0.213691,         0.225974
1225281600.000,2008-10-29 12:00:00,         0.340621,         0.212715,         0.214580
1225368000.000,2008-10-30 12:00:00,         0.336372,         0.210417,         0.207072
1225454400.000,2008-10-31 12:00:00,         0.338244,         0.211605,         0.215579
1225627200.000,2008-11-02 12:00:00,         0.338161,         0.211083,         0.206026
1225713600.000,2008-11-03 12:00:00,         0.338872,         0.211262,         0.208390
1225800000.000,2008-11-04 12:00:00,         0.337798,         0.209737,         0.209568
1225886400.000,2008-11-05 12:00:00,         0.336751,         0.209475,         0.204866
1225972800.000,2008-11-06 12:00:00,         0.337756,         0.214500,         0.198158
1226059200.000,2008-11-07 12:00:00,         0.332753,         0.211002,         0.213032
1226145600.000,2008-11-08 12:00:00,         0.330971,         0.210432,         0.210663
1226232000.000,2008-11-09 12:00:00,         0.333349,         0.209541,         0.215739
1226318400.000,2008-11-10 12:00:00,         0.335462,         0.210902,         0.208133
1226404800.000,2008-11-11 12:00:00,         0.335858,         0.209894,         0.201570
1226491200.000,2008-11-12 12:00:00,         0.334099,         0.208497,         0.215334
1226664000.000,2008-11-14 12:00:00,         0.341003,         0.209369,         0.201451
1226750400.000,2008-11-15 12:00:00,         0.336851,         0.208388,         0.195890
1226836800.000,2008-11-16 12:00:00,         0.337549,         0.206859,         0.201949
1226923200.000,2008-11-17 12:00:00,         0.333129,         0.205125,         0.219701
1227009600.000,2008-11-18 12:00:00,         0.332760,         0.203533,         0.196130
1227096000.000,2008-11-19 12:00:00,         0.338264,         0.208285,         0.220972
1227182400.000,2008-11-20 12:00:00,         0.335764,         0.210902,         0.205087
1227268800.000,2008-11-21 12:00:00,         0.336434,         0.209075,         0.220244
1227355200.000,2008-11-22 12:00:00,         0.338624,         0.209826,         0.219148
1227441600.000,2008-11-23 12:00:00,         0.337198,         0.209886,         0.208998
1227528000.000,2008-11-24 12:00:00,         0.337687,         0.208828,         0.211464
1227614400.000,2008-11-25 12:00:00,         0.337411,         0.208400,         0.206077
1227700800.000,2008-11-26 12:00:00,         0.337425,         0.208386,         0.207985
1227787200.000,2008-11-27 12:00:00,         0.337970,         0.205974,         0.215483
1227873600.000,2008-11-28 12:00:00,         0.337666,         0.206895,         0.205507
1227960000.000,2008-11-29 12:00:00,         0.335213,         0.206738,         0.208701
1228046400.000,2008-11-30 12:00:00,         0.334091,         0.205516,         0.211785
1228132800.000,2008-12-01 12:00:00,         0.336716,         0.205202,         0.202389
1228219200.000,2008-12-02 12:00:00,         0.336017,         0.202485,         0.210795
1228305600.000,2008-12-03 12:00:00,         0.336118,         0.204900,         0.212468
1228392000.000,2008-12-04 12:00:00,         0.338296,         0.208862,         0.204347
1228478400.000,2008-12-05 12:00:00,         0.334080,         0.209459,         0.201797
1228564800.000,2008-12-06 12:00:00,         0.336719,         0.208497,         0.204614
1228651200.000,2008-12-07 12:00:00,         0.340384,         0.208511,         0.203046
1228737600.000,2008-12-08 12:00:00,         0.338020,         0.205801,         0.202964
1228824000.000,2008-12-09 12:00:00,         0.336383,         0.203811,         0.200211
1228910400.000,2008-12-10 12:00:00,         0.335943,         0.203218,         0.206876
1229083200.000,2008-12-12 12:00:00,         0.334440,         0.200500,         0.200225
1229169600.000,2008-12-13 12:00:00,         0.335533,         0.202635,         0.210788
1229256000.000,2008-12-14 12:00:00,         0.336235,         0.201326,         0.202686
1229342400.000,2008-12-15 12:00:00,         0.335583,         0.203083,         0.191116
1229428800.000,2008-12-16 12:00:00,         0.335605,         0.205860,         0.194219
1229515200.000,2008-12-17 12:00:00,         0.334793,         0.204039,         0.207402
1229601600.000,2008-12-18 12:00:00,         0.334693,         0.203385,         0.209954
1229688000.000,2008-12-19 12:00:00,         0.334929,         0.203137,         0.206487
1229774400.000,2008-12-20 12:00:00,         0.334949,         0.205279,         0.199544
1229860800.000,2008-12-21 12:00:00,         0.336417,         0.204568,         0.198066
1229947200.000,2008-12-22 12:00:00,         0.332338,         0.202166,         0.198011
1230033600.000,2008-12-23 12:00:00,         0.326856,         0.199707,         0.189797
1230120000.000,2008-12-24 12:00:00,         0.332835,         0.200103,         0.206423
1230206400.000,2008-12-25 12:00:00,         0.336105,         0.200654,         0.210055
1230292800.000,2008-12-26 12:00:00,         0.332792,         0.199104,         0.217295
1230379200.000,2008-12-27 12:00:00,         0.341623,         0.204851,         0.193855
1230465600.000,2008-12-28 12:00:00,         0.333277,         0.202306,         0.197970
1230552000.000,2008-12-29 12:00:00,         0.332990,         0.201798,         0.182918
1230638400.000,2008-12-30 12:00:00,         0.333856,         0.204791,         0.203221
1230724800.000,2008-12-31 12:00:00,         0.336010,         0.199890,         0.192327
1230811200.000,2009-01-01 12:00:00,         0.332627,         0.203242,         0.184676
1230897600.000,2009-01-02 12:00:00,         0.338309,         0.198403,         0.202259
1230984000.000,2009-01-03 12:00:00,         0.335983,         0.200169,         0.196869
1231070400.000,2009-01-04 12:00:00,         0.340439,         0.201609,         0.192114
1231156800.000,2009-01-05 12:00:00,         0.333944,         0.201201,         0.196246
1231243200.000,2009-01-06 12:00:00,         0.334300,         0.201147,         0.192282
1231329600.000,2009-01-07 12:00:00,         0.334573,         0.199939,         0.189020
1231416000.000,2009-01-08 12:00:00,         0.334888,         0.200090,         0.181659
1231502400.000,2009-01-09 12:00:00,         0.333078,         0.200089,         0.193930
1231588800.000,2009-01-10 12:00:00,         0.331810,         0.200126,         0.195279
1231675200.000,2009-01-11 12:00:00,         0.329338,         0.197955,         0.199325
1231761600.000,2009-01-12 12:00:00,         0.333011,         0.198062,         0.201827
1231848000.000,2009-01-13 12:00:00,         0.335255,         0.199453,         0.200533
1231934400.000,2009-01-14 12:00:00,         0.333069,         0.199382,         0.190354
1232020800.000,2009-01-15 12:00:00,         0.331636,         0.197222,         0.198986
1232107200.000,2009-01-16 12:00:00,         0.328833,         0.196030,         0.197947
1232193600.000,2009-01-17 12:00:00,         0.330564,         0.195374,         0.181741
1232280000.000,2009-01-18 12:00:00,         0.332236,         0.198922,         0.205744
1232366400.000,2009-01-19 12:00:00,         0.330675,         0.197714,         0.200067
1232452800.000,2009-01-20 12:00:00,         0.331058,         0.197995,         0.193791
1232539200.000,2009-01-21 12:00:00,         0.333851,         0.198709,         0.195861
1232625600.000,2009-01-22 12:00:00,         0.334585,         0.204100,         0.198989
1232712000.000,2009-01-23 12:00:00,         0.333149,         0.200853,         0.192000
1232798400.000,2009-01-24 12:00:00,         0.332983,         0.200196,         0.198850
1232884800.000,2009-01-25 12:00:00,         0.332435,         0.198941,         0.186611
1232971200.000,2009-01-26 12:00:00,         0.333125,         0.199244,         0.187561
1233057600.000,2009-01-27 12:00:00,         0.329933,         0.198657,         0.193472
1233144000.000,2009-01-28 12:00:00,         0.332109,         0.196228,         0.193335
1233230400.000,2009-01-29 12:00:00,         0.330794,         0.194157,         0.193313
1233316800.000,2009-01-30 12:00:00,         0.329042,         0.197663,         0.183315
1233403200.000,2009-01-31 12:00:00,         0.331577,         0.197348,         0.185012
1233489600.000,2009-02-01 12:00:00,         0.330999,         0.196099,         0.195795
1233576000.000,2009-02-02 12:00:00,         0.329912,         0.196684,         0.186995
1233662400.000,2009-02-03 12:00:00,         0.326883,         0.195362,         0.185860
1233748800.000,2009-02-04 12:00:00,         0.329125,         0.197399,         0.177042
1233835200.000,2009-02-05 12:00:00,         0.329045,         0.196642,         0.183972
1233921600.000,2009-02-06 12:00:00,         0.332167,         0.196633,         0.190311
1234008000.000,2009-02-07 12:00:00,         0.330656,         0.196477,         0.191162
1234094400.000,2009-02-08 12:00:00,         0.332548,         0.196080,         0.181060
1234180800.000,2009-02-09 12:00:00,         0.330470,         0.196831,         0.192583
1234267200.000,2009-02-10 12:00:00,         0.330967,         0.196795,         0.187615
1234353600.000,2009-02-11 12:00:00,         0.332392,         0.198340,         0.191467
1234440000.000,2009-02-12 12:00:00,         0.333007,         0.195171,         0.184308
1234526400.000,2009-02-13 12:00:00,         0.328390,         0.195963,         0.185031
1234612800.000,2009-02-14 12:00:00,         0.332855,         0.197919,         0.190139
1234699200.000,2009-02-15 12:00:00,         0.331323,         0.195180,         0.185523
1234785600.000,2009-02-16 12:00:00,         0.334191,         0.197441,         0.191674
1234872000.000,2009-02-17 12:00:00,         0.329842,         0.194315,         0.187252
1234958400.000,2009-02-18 12:00:00,         0.331654,         0.196518,         0.185653
1235044800.000,2009-02-19 12:00:00,         0.331378,         0.194777,         0.189601
1235131200.000,2009-02-20 12:00:00,         0.329768,         0.193470,         0.185926
1235217600.000,2009-02-21 12:00:00,         0.328264,         0.194856,         0.183985
