#reqtime=1732320291.908,2024-11-23 00:04:51.908,UTC
#URL=http://hvointernal.wr.usgs.gov/valve3//valve3.jsp?&a=rawData&o=csv&tz=UTC&w=900&h=780&n=1&x.0=75&y.0=20&w.0=750&h.0=240&mh.0=900&chCnt.0=1&src.0=hvo_def_gps&st.0=20060101000000000&et.0=20241120235959999&lg.0=true&ch.0=361&dataTypes.0=1123.8055172311142&plotType.0=ts&rk.0=9&ds.0=None&dsInt.0=&sdt.0=&ct.0=2&bl.0=[none]&linetype.0=o&ysLMin.0=&ysLMax.0=&despike_period.0=&filter_arg1.0=&filter_arg2.0=&despike.0=F&detrend.0=F&dmo_fl.0=0&filter_arg3.0=&dmo_arithmetic.0=None&dmo_arithmetic_value.0=&dmo_db.0=1&debias_period.0=&east.0=T&north.0=T&up.0=T&length.0=F&v_hs.0=T&v_vs.0=F&v_se.0=T&displacementBeforeStartTime.0=&displacementBeforeEndTime.0=&displacementBeforeModel.0=m&displacementAfterStartTime.0=&displacementAfterEndTime.0=&displacementAfterModel.0=m&d_hs.0=T&d_vs.0=F&d_se.0=T&plotSeparately.0=true
#source=hvo_def_gps
#st= 189345600.000, et= 785419199.999, chCnt=1
Epoch,Date,CNPK_east,CNPK_north,CNPK_up
1519819200.000,2018-02-28 12:00:00,        -0.408505,         0.083191,         0.336721
1519905600.000,2018-03-01 12:00:00,        -0.405264,         0.080139,         0.337513
1519992000.000,2018-03-02 12:00:00,        -0.404798,         0.083260,         0.324928
1520078400.000,2018-03-03 12:00:00,        -0.409312,         0.085052,         0.329801
1520164800.000,2018-03-04 12:00:00,        -0.408072,         0.083311,         0.335144
1520251200.000,2018-03-05 12:00:00,        -0.407589,         0.079311,         0.340693
1520337600.000,2018-03-06 12:00:00,        -0.405441,         0.079354,         0.336536
1520424000.000,2018-03-07 12:00:00,        -0.410356,         0.079477,         0.349234
1520510400.000,2018-03-08 12:00:00,        -0.409235,         0.076472,         0.354320
1520596800.000,2018-03-09 12:00:00,        -0.408169,         0.078023,         0.358804
1520683200.000,2018-03-10 12:00:00,        -0.410208,         0.079296,         0.334164
1520769600.000,2018-03-11 12:00:00,        -0.408379,         0.078698,         0.348288
1520856000.000,2018-03-12 12:00:00,        -0.408817,         0.082116,         0.342885
1520942400.000,2018-03-13 12:00:00,        -0.408889,         0.081978,         0.334842
1521028800.000,2018-03-14 12:00:00,        -0.406854,         0.081576,         0.330024
1521115200.000,2018-03-15 12:00:00,        -0.410888,         0.085061,         0.331123
1521288000.000,2018-03-17 12:00:00,        -0.410499,         0.082829,         0.330477
1521374400.000,2018-03-18 12:00:00,        -0.407356,         0.081546,         0.340623
1521460800.000,2018-03-19 12:00:00,        -0.407083,         0.071758,         0.337906
1521547200.000,2018-03-20 12:00:00,        -0.409043,         0.083962,         0.328586
1521720000.000,2018-03-22 12:00:00,        -0.407880,         0.087768,         0.326955
1521806400.000,2018-03-23 12:00:00,        -0.409382,         0.085319,         0.316130
1521892800.000,2018-03-24 12:00:00,        -0.407891,         0.085059,         0.327169
1522065600.000,2018-03-26 12:00:00,        -0.388269,         0.083106,         0.333245
1522238400.000,2018-03-28 12:00:00,        -0.410836,         0.087121,         0.324763
1522324800.000,2018-03-29 12:00:00,        -0.405496,         0.083792,         0.336759
1522411200.000,2018-03-30 12:00:00,        -0.405936,         0.083382,         0.323219
1522497600.000,2018-03-31 12:00:00,        -0.405271,         0.079997,         0.337214
1522584000.000,2018-04-01 12:00:00,        -0.406719,         0.080068,         0.343020
1522670400.000,2018-04-02 12:00:00,        -0.405154,         0.080913,         0.338063
1522756800.000,2018-04-03 12:00:00,        -0.404006,         0.079578,         0.326927
1522843200.000,2018-04-04 12:00:00,        -0.413599,         0.075453,         0.341560
1522929600.000,2018-04-05 12:00:00,        -0.407563,         0.074798,         0.332247
1523016000.000,2018-04-06 12:00:00,        -0.406031,         0.078802,         0.330656
1523102400.000,2018-04-07 12:00:00,        -0.402214,         0.081376,         0.347749
1523275200.000,2018-04-09 12:00:00,        -0.407679,         0.082527,         0.328321
1523361600.000,2018-04-10 12:00:00,        -0.408514,         0.079630,         0.315946
1523448000.000,2018-04-11 12:00:00,        -0.407567,         0.080641,         0.325475
1523534400.000,2018-04-12 12:00:00,        -0.407319,         0.085209,         0.339361
1523620800.000,2018-04-13 12:00:00,        -0.411493,         0.085244,         0.336949
1523707200.000,2018-04-14 12:00:00,        -0.408431,         0.083307,         0.350876
1523793600.000,2018-04-15 12:00:00,        -0.408704,         0.090313,         0.333738
1523880000.000,2018-04-16 12:00:00,        -0.412717,         0.083909,         0.336274
1523966400.000,2018-04-17 12:00:00,        -0.412709,         0.080158,         0.322811
1524052800.000,2018-04-18 12:00:00,        -0.411745,         0.081352,         0.341403
1524139200.000,2018-04-19 12:00:00,        -0.408758,         0.085325,         0.345403
1524225600.000,2018-04-20 12:00:00,        -0.410412,         0.085054,         0.344651
1524312000.000,2018-04-21 12:00:00,        -0.412508,         0.083525,         0.349639
1524398400.000,2018-04-22 12:00:00,        -0.413589,         0.082114,         0.333473
1524484800.000,2018-04-23 12:00:00,        -0.416072,         0.081481,         0.344301
1524571200.000,2018-04-24 12:00:00,        -0.413601,         0.080068,         0.338828
1524657600.000,2018-04-25 12:00:00,        -0.417282,         0.080067,         0.339997
1524744000.000,2018-04-26 12:00:00,        -0.416246,         0.083648,         0.348203
1524830400.000,2018-04-27 12:00:00,        -0.412811,         0.082328,         0.350487
1524916800.000,2018-04-28 12:00:00,        -0.413600,         0.084336,         0.336779
1525003200.000,2018-04-29 12:00:00,        -0.409613,         0.083349,         0.324377
1525089600.000,2018-04-30 12:00:00,        -0.413241,         0.084370,         0.341736
1525176000.000,2018-05-01 12:00:00,        -0.411539,         0.083289,         0.333855
1525262400.000,2018-05-02 12:00:00,        -0.414098,         0.081734,         0.327111
1525348800.000,2018-05-03 12:00:00,        -0.410200,         0.083021,         0.330750
1525435200.000,2018-05-04 12:00:00,        -0.398936,         0.076974,         0.333346
1525521600.000,2018-05-05 12:00:00,        -0.298830,        -0.014803,         0.303791
1525608000.000,2018-05-06 12:00:00,        -0.287936,        -0.020811,         0.319732
1525694400.000,2018-05-07 12:00:00,        -0.272109,        -0.010964,         0.315220
1525780800.000,2018-05-08 12:00:00,        -0.260882,        -0.005041,         0.312249
1525867200.000,2018-05-09 12:00:00,        -0.246596,        -0.000371,         0.294442
1525953600.000,2018-05-10 12:00:00,        -0.232651,         0.005169,         0.275359
1526040000.000,2018-05-11 12:00:00,        -0.219235,         0.010128,         0.268431
1528459200.000,2018-06-08 12:00:00,         0.199265,        -0.025416,        -0.017802
1528545600.000,2018-06-09 12:00:00,         0.210273,        -0.020200,        -0.030439
1528632000.000,2018-06-10 12:00:00,         0.212743,        -0.026512,        -0.034757
1528718400.000,2018-06-11 12:00:00,         0.224752,        -0.025236,        -0.048585
1528804800.000,2018-06-12 12:00:00,         0.231375,        -0.025016,        -0.042100
1528891200.000,2018-06-13 12:00:00,         0.243737,        -0.025538,        -0.051765
1528977600.000,2018-06-14 12:00:00,         0.250072,        -0.026850,        -0.069867
1529064000.000,2018-06-15 12:00:00,         0.267522,        -0.024394,        -0.065194
1529150400.000,2018-06-16 12:00:00,         0.269584,        -0.027301,        -0.071826
1529236800.000,2018-06-17 12:00:00,         0.274980,        -0.029500,        -0.074318
1529323200.000,2018-06-18 12:00:00,         0.284557,        -0.025376,        -0.074376
1529409600.000,2018-06-19 12:00:00,         0.295042,        -0.029848,        -0.076926
1529496000.000,2018-06-20 12:00:00,         0.298833,        -0.027647,        -0.090432
1529582400.000,2018-06-21 12:00:00,         0.311358,        -0.023096,        -0.093661
1529668800.000,2018-06-22 12:00:00,         0.316049,        -0.028713,        -0.091082
1529755200.000,2018-06-23 12:00:00,         0.327679,        -0.031290,        -0.106251
1529841600.000,2018-06-24 12:00:00,         0.335143,        -0.029118,        -0.115162
1529928000.000,2018-06-25 12:00:00,         0.340542,        -0.031868,        -0.115128
1530014400.000,2018-06-26 12:00:00,         0.343021,        -0.037035,        -0.115533
1530100800.000,2018-06-27 12:00:00,         0.356204,        -0.033871,        -0.125030
1530187200.000,2018-06-28 12:00:00,         0.362312,        -0.034649,        -0.125342
1530273600.000,2018-06-29 12:00:00,         0.366414,        -0.033936,        -0.133605
1530360000.000,2018-06-30 12:00:00,         0.376284,        -0.032353,        -0.146207
1530446400.000,2018-07-01 12:00:00,         0.379657,        -0.034047,        -0.143630
1530532800.000,2018-07-02 12:00:00,         0.387840,        -0.031879,        -0.145685
1530619200.000,2018-07-03 12:00:00,         0.393673,        -0.037363,        -0.142937
1530705600.000,2018-07-04 12:00:00,         0.402673,        -0.038204,        -0.160834
1530792000.000,2018-07-05 12:00:00,         0.404844,        -0.036308,        -0.168396
1530878400.000,2018-07-06 12:00:00,         0.408198,        -0.043230,        -0.165663
1530964800.000,2018-07-07 12:00:00,         0.416015,        -0.039969,        -0.155810
1531051200.000,2018-07-08 12:00:00,         0.428088,        -0.042896,        -0.186217
1531137600.000,2018-07-09 12:00:00,         0.427243,        -0.041459,        -0.167238
1531224000.000,2018-07-10 12:00:00,         0.430726,        -0.042588,        -0.185164
1531310400.000,2018-07-11 12:00:00,         0.438629,        -0.043321,        -0.191560
1531396800.000,2018-07-12 12:00:00,         0.445093,        -0.046200,        -0.186829
1531483200.000,2018-07-13 12:00:00,         0.446534,        -0.047358,        -0.209537
1531569600.000,2018-07-14 12:00:00,         0.450183,        -0.046556,        -0.198655
1531656000.000,2018-07-15 12:00:00,         0.459637,        -0.045619,        -0.209646
1531742400.000,2018-07-16 12:00:00,         0.464389,        -0.047522,        -0.206149
1531828800.000,2018-07-17 12:00:00,         0.463810,        -0.052280,        -0.212020
1531915200.000,2018-07-18 12:00:00,         0.470258,        -0.050544,        -0.215297
1532001600.000,2018-07-19 12:00:00,         0.479439,        -0.047516,        -0.232441
1532088000.000,2018-07-20 12:00:00,         0.475765,        -0.052844,        -0.223732
1532174400.000,2018-07-21 12:00:00,         0.488581,        -0.048039,        -0.218924
1532260800.000,2018-07-22 12:00:00,         0.485735,        -0.055313,        -0.220977
1532347200.000,2018-07-23 12:00:00,         0.487972,        -0.056808,        -0.246776
1532433600.000,2018-07-24 12:00:00,         0.493538,        -0.054513,        -0.229518
1532520000.000,2018-07-25 12:00:00,         0.501419,        -0.058014,        -0.238255
1532606400.000,2018-07-26 12:00:00,         0.506067,        -0.052868,        -0.246093
1532692800.000,2018-07-27 12:00:00,         0.507043,        -0.057750,        -0.245875
1532779200.000,2018-07-28 12:00:00,         0.512301,        -0.055836,        -0.248342
1532865600.000,2018-07-29 12:00:00,         0.512064,        -0.055220,        -0.247401
1532952000.000,2018-07-30 12:00:00,         0.513541,        -0.057004,        -0.252196
1533038400.000,2018-07-31 12:00:00,         0.524643,        -0.056592,        -0.255930
1533124800.000,2018-08-01 12:00:00,         0.525451,        -0.059587,        -0.238432
1533211200.000,2018-08-02 12:00:00,         0.527186,        -0.061665,        -0.254289
1533297600.000,2018-08-03 12:00:00,         0.528603,        -0.062744,        -0.246960
1533384000.000,2018-08-04 12:00:00,         0.536149,        -0.061892,        -0.266773
1533470400.000,2018-08-05 12:00:00,         0.544167,        -0.065145,        -0.268670
1534075200.000,2018-08-12 12:00:00,         0.564259,        -0.060571,        -0.285564
1534161600.000,2018-08-13 12:00:00,         0.562242,        -0.062528,        -0.294346
1534248000.000,2018-08-14 12:00:00,         0.561541,        -0.067567,        -0.290394
1534334400.000,2018-08-15 12:00:00,         0.566333,        -0.065527,        -0.285892
1534420800.000,2018-08-16 12:00:00,         0.570436,        -0.066123,        -0.284294
1534507200.000,2018-08-17 12:00:00,         0.572075,        -0.068984,        -0.310577
1534593600.000,2018-08-18 12:00:00,         0.572476,        -0.072779,        -0.269418
1534680000.000,2018-08-19 12:00:00,         0.574269,        -0.068399,        -0.293164
1534766400.000,2018-08-20 12:00:00,         0.571392,        -0.076154,        -0.302337
1534852800.000,2018-08-21 12:00:00,         0.568122,        -0.078052,        -0.310851
1534939200.000,2018-08-22 12:00:00,         0.574292,        -0.071247,        -0.290263
1535025600.000,2018-08-23 12:00:00,         0.578076,        -0.073530,        -0.320427
1535112000.000,2018-08-24 12:00:00,         0.576770,        -0.075577,        -0.300421
1535198400.000,2018-08-25 12:00:00,         0.576654,        -0.069696,        -0.323425
1535284800.000,2018-08-26 12:00:00,         0.581628,        -0.072886,        -0.311921
1535371200.000,2018-08-27 12:00:00,         0.582164,        -0.068277,        -0.307955
1535457600.000,2018-08-28 12:00:00,         0.583802,        -0.071794,        -0.318619
1535544000.000,2018-08-29 12:00:00,         0.579296,        -0.078436,        -0.330307
1535630400.000,2018-08-30 12:00:00,         0.581639,        -0.073385,        -0.328195
1535716800.000,2018-08-31 12:00:00,         0.582157,        -0.078865,        -0.332290
1535803200.000,2018-09-01 12:00:00,         0.585825,        -0.074158,        -0.319209
1535889600.000,2018-09-02 12:00:00,         0.585310,        -0.079153,        -0.345747
1535976000.000,2018-09-03 12:00:00,         0.588365,        -0.077997,        -0.322189
1536062400.000,2018-09-04 12:00:00,         0.587914,        -0.081313,        -0.322189
1536148800.000,2018-09-05 12:00:00,         0.588339,        -0.079991,        -0.324230
1536235200.000,2018-09-06 12:00:00,         0.589730,        -0.080073,        -0.328243
1536321600.000,2018-09-07 12:00:00,         0.589313,        -0.083820,        -0.339477
1536408000.000,2018-09-08 12:00:00,         0.592141,        -0.082558,        -0.336166
1536494400.000,2018-09-09 12:00:00,         0.596797,        -0.084896,        -0.342158
1536580800.000,2018-09-10 12:00:00,         0.591857,        -0.084557,        -0.332931
1536667200.000,2018-09-11 12:00:00,         0.588384,        -0.085448,        -0.333053
1536753600.000,2018-09-12 12:00:00,         0.592079,        -0.084108,        -0.341729
1536926400.000,2018-09-14 12:00:00,         0.591701,        -0.081187,        -0.321575
1537012800.000,2018-09-15 12:00:00,         0.592031,        -0.083394,        -0.334588
1537099200.000,2018-09-16 12:00:00,         0.591835,        -0.085618,        -0.342105
1537185600.000,2018-09-17 12:00:00,         0.594768,        -0.082542,        -0.337555
1537272000.000,2018-09-18 12:00:00,         0.596586,        -0.084792,        -0.328866
1537358400.000,2018-09-19 12:00:00,         0.598192,        -0.083329,        -0.344615
1537444800.000,2018-09-20 12:00:00,         0.598341,        -0.084124,        -0.340638
1537531200.000,2018-09-21 12:00:00,         0.597798,        -0.085334,        -0.346700
1537617600.000,2018-09-22 12:00:00,         0.598140,        -0.081542,        -0.352122
1537704000.000,2018-09-23 12:00:00,         0.598183,        -0.081932,        -0.340947
1537790400.000,2018-09-24 12:00:00,         0.597936,        -0.084787,        -0.348149
1537876800.000,2018-09-25 12:00:00,         0.601918,        -0.082859,        -0.348284
1537963200.000,2018-09-26 12:00:00,         0.603873,        -0.082933,        -0.348903
1538049600.000,2018-09-27 12:00:00,         0.600954,        -0.081582,        -0.351287
1538136000.000,2018-09-28 12:00:00,         0.601450,        -0.085301,        -0.345366
1538222400.000,2018-09-29 12:00:00,         0.602890,        -0.082845,        -0.356843
1538308800.000,2018-09-30 12:00:00,         0.606418,        -0.085505,        -0.345215
1538395200.000,2018-10-01 12:00:00,         0.602988,        -0.083664,        -0.348753
1538481600.000,2018-10-02 12:00:00,         0.604966,        -0.086671,        -0.346049
1538568000.000,2018-10-03 12:00:00,         0.604186,        -0.087156,        -0.347611
1538654400.000,2018-10-04 12:00:00,         0.605195,        -0.085894,        -0.346570
1538740800.000,2018-10-05 12:00:00,         0.604219,        -0.084570,        -0.357610
1538827200.000,2018-10-06 12:00:00,         0.605609,        -0.077576,        -0.372137
1538913600.000,2018-10-07 12:00:00,         0.605871,        -0.087774,        -0.337941
1539000000.000,2018-10-08 12:00:00,         0.610143,        -0.087279,        -0.366069
1539086400.000,2018-10-09 12:00:00,         0.600433,        -0.089070,        -0.354004
1539172800.000,2018-10-10 12:00:00,         0.611508,        -0.081932,        -0.339290
1539259200.000,2018-10-11 12:00:00,         0.608297,        -0.085326,        -0.331834
1539345600.000,2018-10-12 12:00:00,         0.608037,        -0.085268,        -0.352782
1539432000.000,2018-10-13 12:00:00,         0.613271,        -0.085380,        -0.355360
1539518400.000,2018-10-14 12:00:00,         0.609852,        -0.086773,        -0.347477
1539604800.000,2018-10-15 12:00:00,         0.606964,        -0.088197,        -0.356106
1539691200.000,2018-10-16 12:00:00,         0.613659,        -0.085746,        -0.351576
1539777600.000,2018-10-17 12:00:00,         0.610544,        -0.093309,        -0.340380
1539864000.000,2018-10-18 12:00:00,         0.611402,        -0.093264,        -0.340531
1539950400.000,2018-10-19 12:00:00,         0.610763,        -0.085832,        -0.352161
1540036800.000,2018-10-20 12:00:00,         0.616982,        -0.085252,        -0.348151
1540123200.000,2018-10-21 12:00:00,         0.608786,        -0.089671,        -0.354849
1540209600.000,2018-10-22 12:00:00,         0.609682,        -0.092699,        -0.349986
1540296000.000,2018-10-23 12:00:00,         0.608812,        -0.091896,        -0.347057
1540382400.000,2018-10-24 12:00:00,         0.611817,        -0.091516,        -0.368983
1540468800.000,2018-10-25 12:00:00,         0.612290,        -0.091197,        -0.351698
1540555200.000,2018-10-26 12:00:00,         0.610803,        -0.084309,        -0.365577
1540641600.000,2018-10-27 12:00:00,         0.611271,        -0.089951,        -0.365172
1540728000.000,2018-10-28 12:00:00,         0.613121,        -0.089067,        -0.353878
1540814400.000,2018-10-29 12:00:00,         0.615737,        -0.089962,        -0.357772
1540900800.000,2018-10-30 12:00:00,         0.612534,        -0.089853,        -0.357002
1540987200.000,2018-10-31 12:00:00,         0.612593,        -0.090102,        -0.370645
1541073600.000,2018-11-01 12:00:00,         0.613908,        -0.089325,        -0.363777
1541160000.000,2018-11-02 12:00:00,         0.612845,        -0.089463,        -0.365624
1541246400.000,2018-11-03 12:00:00,         0.610414,        -0.089094,        -0.354479
1541332800.000,2018-11-04 12:00:00,         0.611424,        -0.087645,        -0.367476
1541419200.000,2018-11-05 12:00:00,         0.609124,        -0.095071,        -0.367428
1541505600.000,2018-11-06 12:00:00,         0.610103,        -0.092652,        -0.366284
1541592000.000,2018-11-07 12:00:00,         0.615154,        -0.087129,        -0.360271
1541678400.000,2018-11-08 12:00:00,         0.613788,        -0.089998,        -0.362354
1541764800.000,2018-11-09 12:00:00,         0.613818,        -0.091962,        -0.354874
1541851200.000,2018-11-10 12:00:00,         0.612252,        -0.086950,        -0.348183
1541937600.000,2018-11-11 12:00:00,         0.612224,        -0.091946,        -0.341687
1542024000.000,2018-11-12 12:00:00,         0.611944,        -0.090291,        -0.359626
1542110400.000,2018-11-13 12:00:00,         0.613706,        -0.093019,        -0.361035
1542196800.000,2018-11-14 12:00:00,         0.616366,        -0.092429,        -0.362707
1542283200.000,2018-11-15 12:00:00,         0.615409,        -0.091588,        -0.371960
1542369600.000,2018-11-16 12:00:00,         0.612656,        -0.094390,        -0.366231
1542456000.000,2018-11-17 12:00:00,         0.614612,        -0.092715,        -0.344212
1542542400.000,2018-11-18 12:00:00,         0.610046,        -0.097975,        -0.361994
1542628800.000,2018-11-19 12:00:00,         0.615430,        -0.095861,        -0.360162
1542715200.000,2018-11-20 12:00:00,         0.612010,        -0.092397,        -0.356823
1542801600.000,2018-11-21 12:00:00,         0.609490,        -0.098068,        -0.359851
1542888000.000,2018-11-22 12:00:00,         0.617169,        -0.095256,        -0.351947
1542974400.000,2018-11-23 12:00:00,         0.616735,        -0.091284,        -0.364856
1543060800.000,2018-11-24 12:00:00,         0.617247,        -0.088007,        -0.360581
1543147200.000,2018-11-25 12:00:00,         0.621212,        -0.089913,        -0.370116
1543233600.000,2018-11-26 12:00:00,         0.618492,        -0.094281,        -0.366791
1543320000.000,2018-11-27 12:00:00,         0.619435,        -0.094832,        -0.377917
1543406400.000,2018-11-28 12:00:00,         0.615544,        -0.095508,        -0.356500
1543492800.000,2018-11-29 12:00:00,         0.619465,        -0.093314,        -0.375245
1543579200.000,2018-11-30 12:00:00,         0.618225,        -0.091884,        -0.364844
1543665600.000,2018-12-01 12:00:00,         0.618938,        -0.091346,        -0.374812
1543752000.000,2018-12-02 12:00:00,         0.618620,        -0.097442,        -0.372906
1543838400.000,2018-12-03 12:00:00,         0.614203,        -0.094064,        -0.378556
1543924800.000,2018-12-04 12:00:00,         0.614563,        -0.096503,        -0.373719
1544011200.000,2018-12-05 12:00:00,         0.616755,        -0.099868,        -0.370331
1544097600.000,2018-12-06 12:00:00,         0.618736,        -0.095732,        -0.366177
1544184000.000,2018-12-07 12:00:00,         0.616540,        -0.098169,        -0.372023
1544270400.000,2018-12-08 12:00:00,         0.614241,        -0.091589,        -0.347534
1544356800.000,2018-12-09 12:00:00,         0.609275,        -0.096083,        -0.367313
1544443200.000,2018-12-10 12:00:00,         0.612318,        -0.099968,        -0.346539
1544529600.000,2018-12-11 12:00:00,         0.616065,        -0.096327,        -0.355113
1544616000.000,2018-12-12 12:00:00,         0.612522,        -0.098320,        -0.351738
1544702400.000,2018-12-13 12:00:00,         0.610434,        -0.105736,        -0.374256
1544788800.000,2018-12-14 12:00:00,         0.612926,        -0.094173,        -0.346940
1544875200.000,2018-12-15 12:00:00,         0.615934,        -0.095156,        -0.355145
1544961600.000,2018-12-16 12:00:00,         0.618199,        -0.094257,        -0.361020
1545048000.000,2018-12-17 12:00:00,         0.618944,        -0.094201,        -0.373120
1545134400.000,2018-12-18 12:00:00,         0.620671,        -0.094947,        -0.377811
1545220800.000,2018-12-19 12:00:00,         0.618556,        -0.097118,        -0.354095
1545307200.000,2018-12-20 12:00:00,         0.618893,        -0.099228,        -0.360506
1545393600.000,2018-12-21 12:00:00,         0.617363,        -0.096675,        -0.365827
1545480000.000,2018-12-22 12:00:00,         0.619439,        -0.098632,        -0.362137
1545566400.000,2018-12-23 12:00:00,         0.618727,        -0.099473,        -0.357909
1545652800.000,2018-12-24 12:00:00,         0.614302,        -0.103165,        -0.359010
1545739200.000,2018-12-25 12:00:00,         0.618839,        -0.096116,        -0.370458
1545825600.000,2018-12-26 12:00:00,         0.619292,        -0.095762,        -0.367325
1545998400.000,2018-12-28 12:00:00,         0.621787,        -0.096380,        -0.367246
1546084800.000,2018-12-29 12:00:00,         0.619891,        -0.097174,        -0.365446
1546171200.000,2018-12-30 12:00:00,         0.617301,        -0.098553,        -0.356523
1546257600.000,2018-12-31 12:00:00,         0.621036,        -0.095045,        -0.363443
1546344000.000,2019-01-01 12:00:00,         0.618668,        -0.103310,        -0.356243
1546430400.000,2019-01-02 12:00:00,         0.617541,        -0.102772,        -0.359408
1546516800.000,2019-01-03 12:00:00,         0.621357,        -0.104656,        -0.369725
1546603200.000,2019-01-04 12:00:00,         0.613367,        -0.103123,        -0.364227
1546689600.000,2019-01-05 12:00:00,         0.615517,        -0.101418,        -0.360536
1546776000.000,2019-01-06 12:00:00,         0.621970,        -0.097433,        -0.374268
1546862400.000,2019-01-07 12:00:00,         0.622233,        -0.100480,        -0.367999
1546948800.000,2019-01-08 12:00:00,         0.622718,        -0.098941,        -0.373140
1547035200.000,2019-01-09 12:00:00,         0.622719,        -0.098764,        -0.374454
1547121600.000,2019-01-10 12:00:00,         0.619852,        -0.099330,        -0.375191
1547208000.000,2019-01-11 12:00:00,         0.621944,        -0.097666,        -0.376443
1547294400.000,2019-01-12 12:00:00,         0.622694,        -0.098043,        -0.375378
1547380800.000,2019-01-13 12:00:00,         0.621666,        -0.099726,        -0.373157
1547467200.000,2019-01-14 12:00:00,         0.623018,        -0.099309,        -0.379289
1547553600.000,2019-01-15 12:00:00,         0.623043,        -0.099082,        -0.376632
1547640000.000,2019-01-16 12:00:00,         0.623535,        -0.098106,        -0.380764
1547726400.000,2019-01-17 12:00:00,         0.624406,        -0.098674,        -0.383201
1547812800.000,2019-01-18 12:00:00,         0.623850,        -0.097556,        -0.378927
1547899200.000,2019-01-19 12:00:00,         0.622080,        -0.104372,        -0.370115
1547985600.000,2019-01-20 12:00:00,         0.623661,        -0.100025,        -0.380983
1548072000.000,2019-01-21 12:00:00,         0.623955,        -0.101416,        -0.371516
1548158400.000,2019-01-22 12:00:00,         0.622824,        -0.100811,        -0.384266
1548244800.000,2019-01-23 12:00:00,         0.620811,        -0.100407,        -0.377647
1548331200.000,2019-01-24 12:00:00,         0.624293,        -0.100433,        -0.379667
1548417600.000,2019-01-25 12:00:00,         0.624016,        -0.099899,        -0.380274
1548504000.000,2019-01-26 12:00:00,         0.623286,        -0.098596,        -0.361514
1548590400.000,2019-01-27 12:00:00,         0.623573,        -0.101531,        -0.369748
1548676800.000,2019-01-28 12:00:00,         0.618665,        -0.102860,        -0.369843
1548763200.000,2019-01-29 12:00:00,         0.623581,        -0.100609,        -0.383252
1548849600.000,2019-01-30 12:00:00,         0.623803,        -0.101242,        -0.383619
1548936000.000,2019-01-31 12:00:00,         0.622864,        -0.098339,        -0.369828
1549022400.000,2019-02-01 12:00:00,         0.621921,        -0.100159,        -0.382544
1549108800.000,2019-02-02 12:00:00,         0.622420,        -0.103640,        -0.367160
1549195200.000,2019-02-03 12:00:00,         0.626679,        -0.102191,        -0.380451
1549281600.000,2019-02-04 12:00:00,         0.624396,        -0.101673,        -0.375835
1549368000.000,2019-02-05 12:00:00,         0.621444,        -0.101306,        -0.367915
1549454400.000,2019-02-06 12:00:00,         0.622610,        -0.104853,        -0.373304
1549540800.000,2019-02-07 12:00:00,         0.621668,        -0.103259,        -0.378916
1549627200.000,2019-02-08 12:00:00,         0.624495,        -0.107244,        -0.361836
1549713600.000,2019-02-09 12:00:00,         0.626199,        -0.100587,        -0.350892
1549800000.000,2019-02-10 12:00:00,         0.634674,        -0.103697,        -0.388438
1549886400.000,2019-02-11 12:00:00,         0.627853,        -0.099746,        -0.369416
1549972800.000,2019-02-12 12:00:00,         0.624847,        -0.104251,        -0.370317
1550059200.000,2019-02-13 12:00:00,         0.616017,        -0.098635,        -0.376310
1550145600.000,2019-02-14 12:00:00,         0.627684,        -0.101482,        -0.380438
1550232000.000,2019-02-15 12:00:00,         0.623348,        -0.101991,        -0.354846
1550318400.000,2019-02-16 12:00:00,         0.623481,        -0.104253,        -0.359582
1550404800.000,2019-02-17 12:00:00,         0.622176,        -0.104470,        -0.371442
1550491200.000,2019-02-18 12:00:00,         0.624296,        -0.104497,        -0.384215
1550577600.000,2019-02-19 12:00:00,         0.626517,        -0.106957,        -0.377720
1550664000.000,2019-02-20 12:00:00,         0.624432,        -0.105556,        -0.387257
1550750400.000,2019-02-21 12:00:00,         0.626377,        -0.105161,        -0.390027
1550836800.000,2019-02-22 12:00:00,         0.625570,        -0.105069,        -0.382787
1550923200.000,2019-02-23 12:00:00,         0.624857,        -0.103750,        -0.373649
1551009600.000,2019-02-24 12:00:00,         0.627213,        -0.104074,        -0.376274
1551096000.000,2019-02-25 12:00:00,         0.624463,        -0.106556,        -0.375540
1551182400.000,2019-02-26 12:00:00,         0.625465,        -0.106472,        -0.386303
1551268800.000,2019-02-27 12:00:00,         0.623848,        -0.107888,        -0.370014
1551355200.000,2019-02-28 12:00:00,         0.620152,        -0.105905,        -0.364720
1551441600.000,2019-03-01 12:00:00,         0.625299,        -0.105975,        -0.380446
1551528000.000,2019-03-02 12:00:00,         0.625578,        -0.104504,        -0.373318
1551614400.000,2019-03-03 12:00:00,         0.625265,        -0.107141,        -0.374376
1551700800.000,2019-03-04 12:00:00,         0.625616,        -0.105143,        -0.375747
1551787200.000,2019-03-05 12:00:00,         0.624783,        -0.108247,        -0.375384
1551873600.000,2019-03-06 12:00:00,         0.626582,        -0.113152,        -0.377708
1551960000.000,2019-03-07 12:00:00,         0.624487,        -0.112258,        -0.377843
1552046400.000,2019-03-08 12:00:00,         0.622613,        -0.109609,        -0.386654
1552132800.000,2019-03-09 12:00:00,         0.620043,        -0.111812,        -0.378663
