#reqtime=1732320377.833,2024-11-23 00:06:17.833,UTC
#URL=http://hvointernal.wr.usgs.gov/valve3//valve3.jsp?&a=rawData&o=csv&tz=UTC&w=900&h=780&n=1&x.0=75&y.0=20&w.0=750&h.0=240&mh.0=900&chCnt.0=1&src.0=hvo_def_gps&st.0=20060101000000000&et.0=20241120235959999&lg.0=true&ch.0=423&dataTypes.0=1103.2212610756978&plotType.0=ts&rk.0=9&ds.0=None&dsInt.0=&sdt.0=&ct.0=2&bl.0=[none]&linetype.0=o&ysLMin.0=&ysLMax.0=&despike_period.0=&filter_arg1.0=&filter_arg2.0=&despike.0=F&detrend.0=F&dmo_fl.0=0&filter_arg3.0=&dmo_arithmetic.0=None&dmo_arithmetic_value.0=&dmo_db.0=1&debias_period.0=&east.0=T&north.0=T&up.0=T&length.0=F&v_hs.0=T&v_vs.0=F&v_se.0=T&displacementBeforeStartTime.0=&displacementBeforeEndTime.0=&displacementBeforeModel.0=m&displacementAfterStartTime.0=&displacementAfterEndTime.0=&displacementAfterModel.0=m&d_hs.0=T&d_vs.0=F&d_se.0=T&plotSeparately.0=true
#source=hvo_def_gps
#st= 189345600.000, et= 785419199.999, chCnt=1
Epoch,Date,PUHI_east,PUHI_north,PUHI_up
1501848000.000,2017-08-04 12:00:00,         0.182319,         0.077470,         0.472273
1501934400.000,2017-08-05 12:00:00,         0.183116,         0.077052,         0.468626
1502020800.000,2017-08-06 12:00:00,         0.181079,         0.075517,         0.468731
1502107200.000,2017-08-07 12:00:00,         0.181241,         0.073636,         0.462976
1502193600.000,2017-08-08 12:00:00,         0.178748,         0.071894,         0.463986
1502280000.000,2017-08-09 12:00:00,         0.178548,         0.072758,         0.457109
1502366400.000,2017-08-10 12:00:00,         0.182229,         0.072607,         0.468606
1502452800.000,2017-08-11 12:00:00,         0.184576,         0.069400,         0.469482
1502539200.000,2017-08-12 12:00:00,         0.183869,         0.075030,         0.466858
1502625600.000,2017-08-13 12:00:00,         0.181293,         0.073357,         0.463648
1502712000.000,2017-08-14 12:00:00,         0.181945,         0.071436,         0.460976
1502798400.000,2017-08-15 12:00:00,         0.182732,         0.073655,         0.460490
1502884800.000,2017-08-16 12:00:00,         0.179811,         0.072790,         0.458109
1502971200.000,2017-08-17 12:00:00,         0.182161,         0.073327,         0.460053
1503057600.000,2017-08-18 12:00:00,         0.183661,         0.072169,         0.455496
1503144000.000,2017-08-19 12:00:00,         0.184161,         0.074397,         0.476757
1503230400.000,2017-08-20 12:00:00,         0.179728,         0.070993,         0.454576
1503316800.000,2017-08-21 12:00:00,         0.183188,         0.075513,         0.469489
1503403200.000,2017-08-22 12:00:00,         0.180988,         0.073479,         0.467122
1503489600.000,2017-08-23 12:00:00,         0.186046,         0.073987,         0.457548
1503576000.000,2017-08-24 12:00:00,         0.180551,         0.072429,         0.473239
1503662400.000,2017-08-25 12:00:00,         0.183129,         0.074911,         0.465459
1503748800.000,2017-08-26 12:00:00,         0.182794,         0.074399,         0.458092
1503835200.000,2017-08-27 12:00:00,         0.181966,         0.073436,         0.464015
1503921600.000,2017-08-28 12:00:00,         0.183131,         0.072730,         0.460102
1504008000.000,2017-08-29 12:00:00,         0.183972,         0.074381,         0.456651
1504094400.000,2017-08-30 12:00:00,         0.181368,         0.075652,         0.451369
1504180800.000,2017-08-31 12:00:00,         0.182395,         0.075950,         0.467120
1504267200.000,2017-09-01 12:00:00,         0.182000,         0.073646,         0.464936
1504353600.000,2017-09-02 12:00:00,         0.183555,         0.072890,         0.468601
1504440000.000,2017-09-03 12:00:00,         0.185271,         0.072126,         0.467613
1504526400.000,2017-09-04 12:00:00,         0.186596,         0.073656,         0.459234
1504612800.000,2017-09-05 12:00:00,         0.185245,         0.069657,         0.470922
1504699200.000,2017-09-06 12:00:00,         0.188148,         0.069904,         0.454591
1504785600.000,2017-09-07 12:00:00,         0.185759,         0.071894,         0.469878
1504872000.000,2017-09-08 12:00:00,         0.183889,         0.071719,         0.467778
1504958400.000,2017-09-09 12:00:00,         0.184514,         0.074629,         0.469073
1505044800.000,2017-09-10 12:00:00,         0.187659,         0.070446,         0.459888
1505131200.000,2017-09-11 12:00:00,         0.185163,         0.074761,         0.462864
1505217600.000,2017-09-12 12:00:00,         0.187351,         0.073700,         0.462684
1505304000.000,2017-09-13 12:00:00,         0.187880,         0.073108,         0.471900
1505390400.000,2017-09-14 12:00:00,         0.188958,         0.074429,         0.465600
1505476800.000,2017-09-15 12:00:00,         0.186555,         0.074024,         0.467094
1505563200.000,2017-09-16 12:00:00,         0.185588,         0.071470,         0.460306
1505649600.000,2017-09-17 12:00:00,         0.182122,         0.072583,         0.467673
1505736000.000,2017-09-18 12:00:00,         0.184134,         0.070336,         0.474875
1505822400.000,2017-09-19 12:00:00,         0.186530,         0.067375,         0.479066
1505908800.000,2017-09-20 12:00:00,         0.187371,         0.071686,         0.463787
1505995200.000,2017-09-21 12:00:00,         0.188389,         0.070996,         0.461789
1506081600.000,2017-09-22 12:00:00,         0.186902,         0.071446,         0.471311
1506168000.000,2017-09-23 12:00:00,         0.184327,         0.071162,         0.476396
1506254400.000,2017-09-24 12:00:00,         0.185300,         0.076471,         0.475962
1506340800.000,2017-09-25 12:00:00,         0.184212,         0.070146,         0.459072
1506427200.000,2017-09-26 12:00:00,         0.184898,         0.073833,         0.468167
1506513600.000,2017-09-27 12:00:00,         0.185181,         0.069396,         0.461666
1506600000.000,2017-09-28 12:00:00,         0.185615,         0.071699,         0.469570
1506686400.000,2017-09-29 12:00:00,         0.187453,         0.070634,         0.467307
1506772800.000,2017-09-30 12:00:00,         0.184057,         0.072313,         0.461568
1506859200.000,2017-10-01 12:00:00,         0.188822,         0.073581,         0.472391
1506945600.000,2017-10-02 12:00:00,         0.190425,         0.074061,         0.478202
1507032000.000,2017-10-03 12:00:00,         0.185686,         0.072695,         0.457842
1507118400.000,2017-10-04 12:00:00,         0.188673,         0.072168,         0.467879
1507204800.000,2017-10-05 12:00:00,         0.179243,         0.064229,         0.467422
1507291200.000,2017-10-06 12:00:00,         0.192099,         0.074127,         0.476542
1507377600.000,2017-10-07 12:00:00,         0.183166,         0.068071,         0.458269
1507464000.000,2017-10-08 12:00:00,         0.190182,         0.067953,         0.463551
1507550400.000,2017-10-09 12:00:00,         0.188274,         0.071416,         0.463242
1507636800.000,2017-10-10 12:00:00,         0.189882,         0.070897,         0.469918
1507723200.000,2017-10-11 12:00:00,         0.187708,         0.070907,         0.460258
1507809600.000,2017-10-12 12:00:00,         0.188423,         0.067105,         0.460356
1507896000.000,2017-10-13 12:00:00,         0.185232,         0.073691,         0.478775
1507982400.000,2017-10-14 12:00:00,         0.187752,         0.071308,         0.475554
1508068800.000,2017-10-15 12:00:00,         0.183223,         0.070322,         0.478001
1508155200.000,2017-10-16 12:00:00,         0.189520,         0.069700,         0.467116
1508241600.000,2017-10-17 12:00:00,         0.192831,         0.067998,         0.471545
1508328000.000,2017-10-18 12:00:00,         0.194971,         0.071157,         0.463340
1508414400.000,2017-10-19 12:00:00,         0.193041,         0.072079,         0.480300
1508500800.000,2017-10-20 12:00:00,         0.185040,         0.059350,         0.478520
1508587200.000,2017-10-21 12:00:00,         0.190315,         0.070446,         0.472898
1508673600.000,2017-10-22 12:00:00,         0.188083,         0.069128,         0.458406
1508760000.000,2017-10-23 12:00:00,         0.192381,         0.067627,         0.480816
1508846400.000,2017-10-24 12:00:00,         0.189312,         0.061479,         0.467661
1508932800.000,2017-10-25 12:00:00,         0.188035,         0.068797,         0.467307
1509019200.000,2017-10-26 12:00:00,         0.188426,         0.069016,         0.463326
1509105600.000,2017-10-27 12:00:00,         0.188382,         0.068462,         0.459074
1509192000.000,2017-10-28 12:00:00,         0.189250,         0.068638,         0.455256
1509278400.000,2017-10-29 12:00:00,         0.190441,         0.071046,         0.462579
1509364800.000,2017-10-30 12:00:00,         0.189009,         0.067462,         0.457862
1509451200.000,2017-10-31 12:00:00,         0.190852,         0.067948,         0.462307
1509537600.000,2017-11-01 12:00:00,         0.187463,         0.068721,         0.461331
1509624000.000,2017-11-02 12:00:00,         0.189264,         0.069503,         0.467289
1509710400.000,2017-11-03 12:00:00,         0.192159,         0.069589,         0.462759
1509796800.000,2017-11-04 12:00:00,         0.190229,         0.066863,         0.475077
1509883200.000,2017-11-05 12:00:00,         0.189077,         0.066249,         0.471979
1509969600.000,2017-11-06 12:00:00,         0.190763,         0.069042,         0.466588
1510056000.000,2017-11-07 12:00:00,         0.191867,         0.070199,         0.455701
1510142400.000,2017-11-08 12:00:00,         0.190773,         0.070096,         0.455944
1510228800.000,2017-11-09 12:00:00,         0.190915,         0.068288,         0.460145
1510315200.000,2017-11-10 12:00:00,         0.189816,         0.069939,         0.464855
1510401600.000,2017-11-11 12:00:00,         0.194248,         0.067157,         0.448848
1510488000.000,2017-11-12 12:00:00,         0.190072,         0.068543,         0.462132
1510574400.000,2017-11-13 12:00:00,         0.190079,         0.065804,         0.465262
1510660800.000,2017-11-14 12:00:00,         0.190280,         0.064208,         0.467006
1510747200.000,2017-11-15 12:00:00,         0.189390,         0.066976,         0.476290
1510833600.000,2017-11-16 12:00:00,         0.191700,         0.072373,         0.461609
1510920000.000,2017-11-17 12:00:00,         0.190242,         0.067845,         0.480920
1511006400.000,2017-11-18 12:00:00,         0.189648,         0.068541,         0.451847
1511092800.000,2017-11-19 12:00:00,         0.187723,         0.068594,         0.470221
1511179200.000,2017-11-20 12:00:00,         0.190508,         0.063425,         0.475420
1511265600.000,2017-11-21 12:00:00,         0.190350,         0.064105,         0.471729
1511352000.000,2017-11-22 12:00:00,         0.194077,         0.066518,         0.470488
1511438400.000,2017-11-23 12:00:00,         0.194492,         0.069140,         0.485844
1511524800.000,2017-11-24 12:00:00,         0.192167,         0.067020,         0.463550
1511611200.000,2017-11-25 12:00:00,         0.190569,         0.067257,         0.472203
1511697600.000,2017-11-26 12:00:00,         0.192464,         0.065717,         0.460995
1511784000.000,2017-11-27 12:00:00,         0.191164,         0.065169,         0.488137
1511870400.000,2017-11-28 12:00:00,         0.192918,         0.063432,         0.468730
1511956800.000,2017-11-29 12:00:00,         0.196205,         0.061621,         0.482736
1512043200.000,2017-11-30 12:00:00,         0.188164,         0.066050,         0.487266
1512129600.000,2017-12-01 12:00:00,         0.191758,         0.065078,         0.457920
1512216000.000,2017-12-02 12:00:00,         0.192124,         0.063285,         0.460167
1512302400.000,2017-12-03 12:00:00,         0.194896,         0.064123,         0.445030
1512388800.000,2017-12-04 12:00:00,         0.191319,         0.065251,         0.466479
1512475200.000,2017-12-05 12:00:00,         0.193235,         0.065765,         0.468789
1512561600.000,2017-12-06 12:00:00,         0.192466,         0.065857,         0.468946
1512648000.000,2017-12-07 12:00:00,         0.193180,         0.067203,         0.466490
1512734400.000,2017-12-08 12:00:00,         0.192722,         0.067790,         0.466975
1512820800.000,2017-12-09 12:00:00,         0.191946,         0.066326,         0.463497
1512907200.000,2017-12-10 12:00:00,         0.194090,         0.065222,         0.462201
1512993600.000,2017-12-11 12:00:00,         0.192566,         0.066010,         0.461391
1513080000.000,2017-12-12 12:00:00,         0.193821,         0.065577,         0.461336
1513166400.000,2017-12-13 12:00:00,         0.193285,         0.064672,         0.468767
1513252800.000,2017-12-14 12:00:00,         0.195931,         0.066496,         0.468520
1513339200.000,2017-12-15 12:00:00,         0.192896,         0.064735,         0.464353
1513425600.000,2017-12-16 12:00:00,         0.195919,         0.063971,         0.464305
1513512000.000,2017-12-17 12:00:00,         0.191954,         0.064878,         0.476883
1513598400.000,2017-12-18 12:00:00,         0.190462,         0.061242,         0.479647
1513684800.000,2017-12-19 12:00:00,         0.194583,         0.063687,         0.472862
1513771200.000,2017-12-20 12:00:00,         0.195562,         0.064452,         0.467853
1513857600.000,2017-12-21 12:00:00,         0.192334,         0.063848,         0.464874
1513944000.000,2017-12-22 12:00:00,         0.194656,         0.061824,         0.469388
1514030400.000,2017-12-23 12:00:00,         0.194393,         0.062128,         0.462850
1514116800.000,2017-12-24 12:00:00,         0.195562,         0.062719,         0.463609
1514203200.000,2017-12-25 12:00:00,         0.194650,         0.063153,         0.471346
1514289600.000,2017-12-26 12:00:00,         0.196424,         0.063256,         0.452620
1514376000.000,2017-12-27 12:00:00,         0.195290,         0.059607,         0.460119
1514462400.000,2017-12-28 12:00:00,         0.197759,         0.061646,         0.466377
1514548800.000,2017-12-29 12:00:00,         0.196153,         0.062498,         0.473498
1514635200.000,2017-12-30 12:00:00,         0.196230,         0.063442,         0.468852
1514808000.000,2018-01-01 12:00:00,         0.195201,         0.062580,         0.467133
1514894400.000,2018-01-02 12:00:00,         0.195057,         0.062435,         0.469701
1514980800.000,2018-01-03 12:00:00,         0.197919,         0.062381,         0.457609
1515067200.000,2018-01-04 12:00:00,         0.199020,         0.062886,         0.465703
1515153600.000,2018-01-05 12:00:00,         0.198199,         0.063866,         0.470423
1515240000.000,2018-01-06 12:00:00,         0.196255,         0.061879,         0.464985
1515326400.000,2018-01-07 12:00:00,         0.198718,         0.067024,         0.466588
1515412800.000,2018-01-08 12:00:00,         0.197672,         0.060772,         0.472760
1515499200.000,2018-01-09 12:00:00,         0.197646,         0.062009,         0.467267
1515585600.000,2018-01-10 12:00:00,         0.199554,         0.060844,         0.471823
1515672000.000,2018-01-11 12:00:00,         0.200401,         0.060592,         0.472783
1515758400.000,2018-01-12 12:00:00,         0.198010,         0.061837,         0.469830
1515844800.000,2018-01-13 12:00:00,         0.199621,         0.060879,         0.471340
1515931200.000,2018-01-14 12:00:00,         0.199125,         0.061452,         0.468948
1516017600.000,2018-01-15 12:00:00,         0.199217,         0.061853,         0.467317
1516104000.000,2018-01-16 12:00:00,         0.197807,         0.060618,         0.463533
1516190400.000,2018-01-17 12:00:00,         0.200633,         0.060401,         0.470707
1516276800.000,2018-01-18 12:00:00,         0.198151,         0.058660,         0.469744
1516363200.000,2018-01-19 12:00:00,         0.194746,         0.058812,         0.470891
1516449600.000,2018-01-20 12:00:00,         0.198033,         0.060558,         0.463895
1516536000.000,2018-01-21 12:00:00,         0.197926,         0.064447,         0.484396
1516622400.000,2018-01-22 12:00:00,         0.199435,         0.056880,         0.469527
1516708800.000,2018-01-23 12:00:00,         0.194108,         0.059288,         0.488911
1516795200.000,2018-01-24 12:00:00,         0.199712,         0.062697,         0.464905
1516881600.000,2018-01-25 12:00:00,         0.196682,         0.060151,         0.463734
1516968000.000,2018-01-26 12:00:00,         0.200862,         0.063523,         0.481828
1517054400.000,2018-01-27 12:00:00,         0.201386,         0.060368,         0.478214
1517140800.000,2018-01-28 12:00:00,         0.202243,         0.062598,         0.466247
1517227200.000,2018-01-29 12:00:00,         0.200479,         0.060093,         0.471568
1517313600.000,2018-01-30 12:00:00,         0.200393,         0.057867,         0.472720
1517400000.000,2018-01-31 12:00:00,         0.199171,         0.062251,         0.444010
1517486400.000,2018-02-01 12:00:00,         0.199917,         0.060153,         0.454477
1517572800.000,2018-02-02 12:00:00,         0.201575,         0.058065,         0.464079
1517659200.000,2018-02-03 12:00:00,         0.202571,         0.060110,         0.465885
1517745600.000,2018-02-04 12:00:00,         0.200040,         0.056830,         0.478007
1517832000.000,2018-02-05 12:00:00,         0.201502,         0.061161,         0.476374
1517918400.000,2018-02-06 12:00:00,         0.204448,         0.061905,         0.473692
1518004800.000,2018-02-07 12:00:00,         0.200989,         0.061862,         0.462966
1518091200.000,2018-02-08 12:00:00,         0.202023,         0.062153,         0.477232
1518177600.000,2018-02-09 12:00:00,         0.198585,         0.062019,         0.472448
1518264000.000,2018-02-10 12:00:00,         0.201329,         0.059699,         0.486661
1518350400.000,2018-02-11 12:00:00,         0.200203,         0.058554,         0.467761
1518436800.000,2018-02-12 12:00:00,         0.201839,         0.059093,         0.471407
1518523200.000,2018-02-13 12:00:00,         0.201244,         0.058539,         0.465385
1518609600.000,2018-02-14 12:00:00,         0.197347,         0.058471,         0.465386
1518696000.000,2018-02-15 12:00:00,         0.198938,         0.065123,         0.482065
1518782400.000,2018-02-16 12:00:00,         0.195059,         0.059546,         0.465247
1518868800.000,2018-02-17 12:00:00,         0.201686,         0.063110,         0.470706
1518955200.000,2018-02-18 12:00:00,         0.201015,         0.059649,         0.479497
1519041600.000,2018-02-19 12:00:00,         0.201525,         0.060029,         0.467654
1519128000.000,2018-02-20 12:00:00,         0.201482,         0.058354,         0.474460
1519214400.000,2018-02-21 12:00:00,         0.202730,         0.058445,         0.467831
1519300800.000,2018-02-22 12:00:00,         0.203095,         0.059894,         0.471829
1519387200.000,2018-02-23 12:00:00,         0.203891,         0.059100,         0.465995
1519473600.000,2018-02-24 12:00:00,         0.203674,         0.056991,         0.473370
1519560000.000,2018-02-25 12:00:00,         0.203021,         0.059327,         0.484904
1519646400.000,2018-02-26 12:00:00,         0.203025,         0.059048,         0.457163
1519732800.000,2018-02-27 12:00:00,         0.202427,         0.059072,         0.467376
1519819200.000,2018-02-28 12:00:00,         0.201267,         0.059260,         0.469561
1519905600.000,2018-03-01 12:00:00,         0.204525,         0.059266,         0.466188
1519992000.000,2018-03-02 12:00:00,         0.204573,         0.057848,         0.459866
1520078400.000,2018-03-03 12:00:00,         0.201652,         0.058634,         0.464759
1520164800.000,2018-03-04 12:00:00,         0.204227,         0.058999,         0.470952
1520251200.000,2018-03-05 12:00:00,         0.203787,         0.058850,         0.476198
1520337600.000,2018-03-06 12:00:00,         0.205528,         0.057571,         0.462683
1520424000.000,2018-03-07 12:00:00,         0.202880,         0.055031,         0.472920
1520510400.000,2018-03-08 12:00:00,         0.200174,         0.053585,         0.480348
1520596800.000,2018-03-09 12:00:00,         0.203558,         0.055888,         0.482281
1520683200.000,2018-03-10 12:00:00,         0.202642,         0.054915,         0.477312
1520769600.000,2018-03-11 12:00:00,         0.204977,         0.055978,         0.476068
1520856000.000,2018-03-12 12:00:00,         0.203476,         0.057095,         0.474786
1520942400.000,2018-03-13 12:00:00,         0.203036,         0.056942,         0.467704
1521028800.000,2018-03-14 12:00:00,         0.204513,         0.057771,         0.466814
1521115200.000,2018-03-15 12:00:00,         0.205628,         0.056684,         0.474510
1521201600.000,2018-03-16 12:00:00,         0.203940,         0.058544,         0.464869
1521288000.000,2018-03-17 12:00:00,         0.204085,         0.060259,         0.460416
1521374400.000,2018-03-18 12:00:00,         0.206893,         0.058682,         0.472672
1521460800.000,2018-03-19 12:00:00,         0.207224,         0.053795,         0.470528
1521547200.000,2018-03-20 12:00:00,         0.203786,         0.057730,         0.465534
1521633600.000,2018-03-21 12:00:00,         0.207002,         0.058738,         0.466251
1521720000.000,2018-03-22 12:00:00,         0.207198,         0.058913,         0.464189
1521806400.000,2018-03-23 12:00:00,         0.205670,         0.057370,         0.466277
1521892800.000,2018-03-24 12:00:00,         0.205490,         0.057639,         0.469421
1521979200.000,2018-03-25 12:00:00,         0.205416,         0.055048,         0.467003
1522065600.000,2018-03-26 12:00:00,         0.207930,         0.056631,         0.455580
1522152000.000,2018-03-27 12:00:00,         0.209469,         0.053538,         0.449842
1522238400.000,2018-03-28 12:00:00,         0.206639,         0.060038,         0.466851
1522324800.000,2018-03-29 12:00:00,         0.206938,         0.054755,         0.464930
1522411200.000,2018-03-30 12:00:00,         0.204560,         0.060136,         0.462581
1522497600.000,2018-03-31 12:00:00,         0.206571,         0.056914,         0.465986
1522584000.000,2018-04-01 12:00:00,         0.205578,         0.058210,         0.462949
1522670400.000,2018-04-02 12:00:00,         0.209046,         0.056583,         0.460566
1522756800.000,2018-04-03 12:00:00,         0.209399,         0.055389,         0.467147
1522843200.000,2018-04-04 12:00:00,         0.205851,         0.054987,         0.458445
1522929600.000,2018-04-05 12:00:00,         0.203393,         0.053804,         0.466634
1523016000.000,2018-04-06 12:00:00,         0.210078,         0.055063,         0.462568
1523102400.000,2018-04-07 12:00:00,         0.205312,         0.058830,         0.476659
1523188800.000,2018-04-08 12:00:00,         0.207445,         0.056612,         0.462143
1523275200.000,2018-04-09 12:00:00,         0.206822,         0.053637,         0.467905
1523361600.000,2018-04-10 12:00:00,         0.206532,         0.055403,         0.459413
1523448000.000,2018-04-11 12:00:00,         0.207533,         0.054024,         0.448560
1523534400.000,2018-04-12 12:00:00,         0.207968,         0.055857,         0.467450
1523620800.000,2018-04-13 12:00:00,         0.204899,         0.057565,         0.466785
1523707200.000,2018-04-14 12:00:00,         0.208315,         0.058684,         0.464238
1523880000.000,2018-04-16 12:00:00,         0.209009,         0.055565,         0.470204
1523966400.000,2018-04-17 12:00:00,         0.210857,         0.053345,         0.470218
1524052800.000,2018-04-18 12:00:00,         0.211304,         0.053698,         0.468847
1524139200.000,2018-04-19 12:00:00,         0.210724,         0.056144,         0.471082
1524225600.000,2018-04-20 12:00:00,         0.211841,         0.054811,         0.478185
1524312000.000,2018-04-21 12:00:00,         0.212751,         0.055638,         0.478077
1524398400.000,2018-04-22 12:00:00,         0.212105,         0.052617,         0.468499
1524484800.000,2018-04-23 12:00:00,         0.215430,         0.053386,         0.470846
1524571200.000,2018-04-24 12:00:00,         0.216396,         0.049858,         0.475845
1524657600.000,2018-04-25 12:00:00,         0.215422,         0.048149,         0.476678
1524744000.000,2018-04-26 12:00:00,         0.220943,         0.046849,         0.477960
1524830400.000,2018-04-27 12:00:00,         0.222816,         0.045513,         0.490022
1524916800.000,2018-04-28 12:00:00,         0.221663,         0.044869,         0.478287
1525003200.000,2018-04-29 12:00:00,         0.225613,         0.044376,         0.473310
1525089600.000,2018-04-30 12:00:00,         0.222854,         0.046122,         0.493348
1525176000.000,2018-05-01 12:00:00,         0.229301,         0.045668,         0.479285
1525262400.000,2018-05-02 12:00:00,         0.237024,         0.043436,         0.478692
1525348800.000,2018-05-03 12:00:00,         0.240359,         0.041060,         0.470705
1525435200.000,2018-05-04 12:00:00,         0.242685,         0.039965,         0.477303
1525521600.000,2018-05-05 12:00:00,         0.338747,        -0.120699,         0.410999
1525608000.000,2018-05-06 12:00:00,         0.331518,        -0.117962,         0.422768
1525694400.000,2018-05-07 12:00:00,         0.321260,        -0.096329,         0.405568
1525780800.000,2018-05-08 12:00:00,         0.305475,        -0.083747,         0.405606
1525867200.000,2018-05-09 12:00:00,         0.294254,        -0.073178,         0.385076
1525953600.000,2018-05-10 12:00:00,         0.282479,        -0.061259,         0.361551
1526040000.000,2018-05-11 12:00:00,         0.274497,        -0.048453,         0.360229
1526126400.000,2018-05-12 12:00:00,         0.256173,        -0.037182,         0.339321
1526212800.000,2018-05-13 12:00:00,         0.241426,        -0.020723,         0.313125
1526299200.000,2018-05-14 12:00:00,         0.222131,        -0.017454,         0.291544
1526385600.000,2018-05-15 12:00:00,         0.208467,        -0.004130,         0.293465
1526472000.000,2018-05-16 12:00:00,         0.194396,         0.007332,         0.267151
1526558400.000,2018-05-17 12:00:00,         0.182401,         0.009156,         0.265422
1526644800.000,2018-05-18 12:00:00,         0.171240,         0.019446,         0.253664
1526731200.000,2018-05-19 12:00:00,         0.156379,         0.023845,         0.246552
1526817600.000,2018-05-20 12:00:00,         0.148759,         0.026340,         0.240213
1526904000.000,2018-05-21 12:00:00,         0.144570,         0.029271,         0.221516
1526990400.000,2018-05-22 12:00:00,         0.129964,         0.036574,         0.200886
1527076800.000,2018-05-23 12:00:00,         0.122015,         0.041180,         0.191163
1527163200.000,2018-05-24 12:00:00,         0.112638,         0.043977,         0.189044
1527249600.000,2018-05-25 12:00:00,         0.097390,         0.051383,         0.174964
1527336000.000,2018-05-26 12:00:00,         0.064978,         0.036401,         0.159755
1527422400.000,2018-05-27 12:00:00,         0.052504,         0.043294,         0.139623
1527508800.000,2018-05-28 12:00:00,         0.041711,         0.053425,         0.130679
1527595200.000,2018-05-29 12:00:00,         0.032678,         0.058652,         0.113364
1527681600.000,2018-05-30 12:00:00,         0.018797,         0.064040,         0.126264
1527768000.000,2018-05-31 12:00:00,         0.016649,         0.060096,         0.108968
1527854400.000,2018-06-01 12:00:00,        -0.000009,         0.072298,         0.097428
1527940800.000,2018-06-02 12:00:00,         0.008140,         0.062674,         0.098469
1528027200.000,2018-06-03 12:00:00,        -0.012044,         0.078457,         0.090907
1528113600.000,2018-06-04 12:00:00,        -0.008522,         0.067009,         0.090818
1528200000.000,2018-06-05 12:00:00,        -0.017164,         0.080412,         0.080110
1528286400.000,2018-06-06 12:00:00,        -0.024407,         0.081024,         0.062454
1528372800.000,2018-06-07 12:00:00,        -0.025428,         0.077224,         0.064525
1528459200.000,2018-06-08 12:00:00,        -0.038333,         0.091137,         0.053106
1528545600.000,2018-06-09 12:00:00,        -0.044710,         0.099588,         0.049588
1528632000.000,2018-06-10 12:00:00,        -0.046190,         0.100166,         0.055803
1528718400.000,2018-06-11 12:00:00,        -0.054501,         0.103846,         0.030994
1528804800.000,2018-06-12 12:00:00,        -0.058037,         0.102884,         0.043798
1528891200.000,2018-06-13 12:00:00,        -0.062814,         0.108148,         0.032665
1528977600.000,2018-06-14 12:00:00,        -0.068872,         0.107720,         0.018817
1529064000.000,2018-06-15 12:00:00,        -0.078113,         0.114398,         0.017318
1529150400.000,2018-06-16 12:00:00,        -0.080063,         0.111632,         0.022118
1529236800.000,2018-06-17 12:00:00,        -0.083241,         0.110955,         0.018124
1529323200.000,2018-06-18 12:00:00,        -0.088315,         0.116965,         0.018044
1529409600.000,2018-06-19 12:00:00,        -0.094543,         0.114075,         0.005595
1529496000.000,2018-06-20 12:00:00,        -0.095849,         0.121739,         0.006917
1529582400.000,2018-06-21 12:00:00,        -0.105447,         0.128299,        -0.004093
1529668800.000,2018-06-22 12:00:00,        -0.105716,         0.128046,        -0.006390
1529755200.000,2018-06-23 12:00:00,        -0.108324,         0.129427,        -0.015031
1529841600.000,2018-06-24 12:00:00,        -0.113879,         0.134195,        -0.020903
1529928000.000,2018-06-25 12:00:00,        -0.120995,         0.134728,        -0.023491
1530014400.000,2018-06-26 12:00:00,        -0.121450,         0.135448,        -0.032539
1530100800.000,2018-06-27 12:00:00,        -0.120472,         0.135360,        -0.036005
1530187200.000,2018-06-28 12:00:00,        -0.129557,         0.137839,        -0.034798
1530273600.000,2018-06-29 12:00:00,        -0.133034,         0.141105,        -0.048063
1530360000.000,2018-06-30 12:00:00,        -0.140179,         0.150387,        -0.052045
1530446400.000,2018-07-01 12:00:00,        -0.141959,         0.145921,        -0.053832
1530532800.000,2018-07-02 12:00:00,        -0.149331,         0.148894,        -0.044112
1530619200.000,2018-07-03 12:00:00,        -0.145864,         0.147371,        -0.063427
1530705600.000,2018-07-04 12:00:00,        -0.155337,         0.151656,        -0.070363
1530792000.000,2018-07-05 12:00:00,        -0.153423,         0.153868,        -0.078578
1530878400.000,2018-07-06 12:00:00,        -0.155048,         0.150237,        -0.081961
1530964800.000,2018-07-07 12:00:00,        -0.161597,         0.152257,        -0.046629
1531051200.000,2018-07-08 12:00:00,        -0.157297,         0.152410,        -0.112081
1531137600.000,2018-07-09 12:00:00,        -0.168355,         0.158422,        -0.074276
1531224000.000,2018-07-10 12:00:00,        -0.170025,         0.157635,        -0.088806
1531310400.000,2018-07-11 12:00:00,        -0.173800,         0.160281,        -0.093021
1531396800.000,2018-07-12 12:00:00,        -0.177295,         0.162310,        -0.101677
1531483200.000,2018-07-13 12:00:00,        -0.177359,         0.158988,        -0.109107
1531569600.000,2018-07-14 12:00:00,        -0.177351,         0.159614,        -0.098556
1531656000.000,2018-07-15 12:00:00,        -0.178712,         0.161331,        -0.118504
1531742400.000,2018-07-16 12:00:00,        -0.182232,         0.167522,        -0.124820
1531828800.000,2018-07-17 12:00:00,        -0.184614,         0.159987,        -0.116879
1531915200.000,2018-07-18 12:00:00,        -0.185043,         0.163365,        -0.121708
1532001600.000,2018-07-19 12:00:00,        -0.195607,         0.170633,        -0.131185
1532088000.000,2018-07-20 12:00:00,        -0.191271,         0.167313,        -0.131714
