#reqtime=1732323793.799,2024-11-23 01:03:13.799,UTC
#URL=http://hvointernal.wr.usgs.gov/valve3//valve3.jsp?&a=rawData&o=csv&tz=UTC&w=900&h=780&n=1&x.0=75&y.0=20&w.0=750&h.0=240&mh.0=900&chCnt.0=1&src.0=hvo_def_gps&st.0=20060101000000000&et.0=20241120235959999&lg.0=true&ch.0=359&dataTypes.0=1128.9026335198432&plotType.0=ts&rk.0=9&ds.0=None&dsInt.0=&sdt.0=&ct.0=2&bl.0=[none]&linetype.0=o&ysLMin.0=&ysLMax.0=&despike_period.0=&filter_arg1.0=&filter_arg2.0=&despike.0=F&detrend.0=F&dmo_fl.0=0&filter_arg3.0=&dmo_arithmetic.0=None&dmo_arithmetic_value.0=&dmo_db.0=1&debias_period.0=&east.0=T&north.0=T&up.0=T&length.0=F&v_hs.0=T&v_vs.0=F&v_se.0=T&displacementBeforeStartTime.0=&displacementBeforeEndTime.0=&displacementBeforeModel.0=m&displacementAfterStartTime.0=&displacementAfterEndTime.0=&displacementAfterModel.0=m&d_hs.0=T&d_vs.0=F&d_se.0=T&plotSeparately.0=true
#source=hvo_def_gps
#st= 189345600.000, et= 785419199.999, chCnt=1
Epoch,Date,HOVL_east,HOVL_north,HOVL_up
1355918400.000,2012-12-19 12:00:00,        -0.018267,        -0.041648,        -0.065530
1356004800.000,2012-12-20 12:00:00,        -0.017431,        -0.042080,        -0.060645
1356091200.000,2012-12-21 12:00:00,        -0.018883,        -0.045879,        -0.085779
1356177600.000,2012-12-22 12:00:00,        -0.020932,        -0.047017,        -0.066900
1356264000.000,2012-12-23 12:00:00,        -0.020168,        -0.046175,        -0.057098
1356350400.000,2012-12-24 12:00:00,        -0.021632,        -0.047846,        -0.062900
1356436800.000,2012-12-25 12:00:00,        -0.020583,        -0.047247,        -0.067986
1356523200.000,2012-12-26 12:00:00,        -0.020132,        -0.044296,        -0.045517
1356609600.000,2012-12-27 12:00:00,        -0.020431,        -0.042227,        -0.064508
1356696000.000,2012-12-28 12:00:00,        -0.018137,        -0.045231,        -0.072497
1356782400.000,2012-12-29 12:00:00,        -0.019994,        -0.044817,        -0.062599
1356868800.000,2012-12-30 12:00:00,        -0.023236,        -0.042143,        -0.067549
1357041600.000,2013-01-01 12:00:00,        -0.023168,        -0.042725,        -0.063176
1357128000.000,2013-01-02 12:00:00,        -0.019481,        -0.040019,        -0.081900
1357214400.000,2013-01-03 12:00:00,        -0.019549,        -0.039459,        -0.079548
1357300800.000,2013-01-04 12:00:00,        -0.020585,        -0.033928,        -0.098938
1357387200.000,2013-01-05 12:00:00,        -0.024512,        -0.038959,        -0.089353
1357473600.000,2013-01-06 12:00:00,        -0.019217,        -0.041723,        -0.083331
1357560000.000,2013-01-07 12:00:00,        -0.016606,        -0.043205,        -0.086655
1357819200.000,2013-01-10 12:00:00,        -0.022537,        -0.048120,        -0.063061
1357905600.000,2013-01-11 12:00:00,        -0.021765,        -0.047856,        -0.060939
1357992000.000,2013-01-12 12:00:00,        -0.020590,        -0.042282,        -0.059824
1358078400.000,2013-01-13 12:00:00,        -0.021129,        -0.050214,        -0.054002
1358164800.000,2013-01-14 12:00:00,        -0.021733,        -0.049639,        -0.046537
1358251200.000,2013-01-15 12:00:00,        -0.021478,        -0.053597,        -0.040056
1358337600.000,2013-01-16 12:00:00,        -0.022240,        -0.052514,        -0.031804
1358424000.000,2013-01-17 12:00:00,        -0.020870,        -0.053654,        -0.047647
1358510400.000,2013-01-18 12:00:00,        -0.019196,        -0.049730,        -0.040493
1358596800.000,2013-01-19 12:00:00,        -0.021469,        -0.051043,        -0.042423
1358683200.000,2013-01-20 12:00:00,        -0.022609,        -0.051423,        -0.050486
1358769600.000,2013-01-21 12:00:00,        -0.017505,        -0.046828,        -0.059619
1358856000.000,2013-01-22 12:00:00,        -0.017972,        -0.047689,        -0.055057
1358942400.000,2013-01-23 12:00:00,        -0.018354,        -0.047971,        -0.041093
1359028800.000,2013-01-24 12:00:00,        -0.020106,        -0.051791,        -0.043188
1359115200.000,2013-01-25 12:00:00,        -0.019013,        -0.050721,        -0.044172
1359201600.000,2013-01-26 12:00:00,        -0.019206,        -0.050802,        -0.050246
1359288000.000,2013-01-27 12:00:00,        -0.016707,        -0.052289,        -0.052987
1359374400.000,2013-01-28 12:00:00,        -0.020300,        -0.048428,        -0.059470
1359460800.000,2013-01-29 12:00:00,        -0.019712,        -0.052664,        -0.045600
1359547200.000,2013-01-30 12:00:00,        -0.021478,        -0.053483,        -0.045252
1359633600.000,2013-01-31 12:00:00,        -0.018711,        -0.051248,        -0.047978
1359720000.000,2013-02-01 12:00:00,        -0.018551,        -0.047605,        -0.046711
1359806400.000,2013-02-02 12:00:00,        -0.018942,        -0.050561,        -0.044055
1359892800.000,2013-02-03 12:00:00,        -0.020743,        -0.051029,        -0.042573
1359979200.000,2013-02-04 12:00:00,        -0.018410,        -0.046182,        -0.044822
1360065600.000,2013-02-05 12:00:00,        -0.016931,        -0.048653,        -0.051893
1360152000.000,2013-02-06 12:00:00,        -0.017108,        -0.050990,        -0.037499
1360238400.000,2013-02-07 12:00:00,        -0.015152,        -0.050058,        -0.041246
1360324800.000,2013-02-08 12:00:00,        -0.019942,        -0.053170,        -0.042500
1360411200.000,2013-02-09 12:00:00,        -0.018442,        -0.052565,        -0.038425
1360497600.000,2013-02-10 12:00:00,        -0.015249,        -0.048448,        -0.045297
1360584000.000,2013-02-11 12:00:00,        -0.017502,        -0.049033,        -0.054362
1360670400.000,2013-02-12 12:00:00,        -0.018879,        -0.047840,        -0.057530
1360756800.000,2013-02-13 12:00:00,        -0.020909,        -0.053290,        -0.050218
1360929600.000,2013-02-15 12:00:00,        -0.018170,        -0.056908,        -0.034648
1361016000.000,2013-02-16 12:00:00,        -0.019452,        -0.054424,        -0.042189
1361102400.000,2013-02-17 12:00:00,        -0.017049,        -0.055877,        -0.040160
1361188800.000,2013-02-18 12:00:00,        -0.013346,        -0.056708,        -0.035514
1361275200.000,2013-02-19 12:00:00,        -0.015692,        -0.049970,        -0.067503
1361361600.000,2013-02-20 12:00:00,        -0.011842,        -0.056759,        -0.048416
1361448000.000,2013-02-21 12:00:00,        -0.019249,        -0.051139,        -0.047761
1361534400.000,2013-02-22 12:00:00,        -0.016683,        -0.052067,        -0.042837
1361620800.000,2013-02-23 12:00:00,        -0.015858,        -0.053214,        -0.038441
1361707200.000,2013-02-24 12:00:00,        -0.020390,        -0.052735,        -0.045842
1361880000.000,2013-02-26 12:00:00,        -0.018773,        -0.051450,        -0.058973
1361966400.000,2013-02-27 12:00:00,        -0.015329,        -0.051214,        -0.039207
1362052800.000,2013-02-28 12:00:00,        -0.016164,        -0.050840,        -0.039784
1362139200.000,2013-03-01 12:00:00,        -0.014771,        -0.047006,        -0.046771
1362225600.000,2013-03-02 12:00:00,        -0.016074,        -0.047677,        -0.046602
1362312000.000,2013-03-03 12:00:00,        -0.016200,        -0.050462,        -0.042091
1362398400.000,2013-03-04 12:00:00,        -0.018516,        -0.052241,        -0.033969
1362484800.000,2013-03-05 12:00:00,        -0.016576,        -0.050567,        -0.044808
1362571200.000,2013-03-06 12:00:00,        -0.014463,        -0.049152,        -0.042560
1362657600.000,2013-03-07 12:00:00,        -0.016478,        -0.050061,        -0.039449
1362744000.000,2013-03-08 12:00:00,        -0.015549,        -0.052714,        -0.037033
1362830400.000,2013-03-09 12:00:00,        -0.017732,        -0.054510,        -0.037023
1362916800.000,2013-03-10 12:00:00,        -0.017833,        -0.051831,        -0.049508
1363003200.000,2013-03-11 12:00:00,        -0.016837,        -0.051563,        -0.048926
1363089600.000,2013-03-12 12:00:00,        -0.018857,        -0.054334,        -0.040392
1363176000.000,2013-03-13 12:00:00,        -0.019123,        -0.051973,        -0.039615
1363262400.000,2013-03-14 12:00:00,        -0.017519,        -0.055679,        -0.034390
1363348800.000,2013-03-15 12:00:00,        -0.017214,        -0.053125,        -0.046705
1363435200.000,2013-03-16 12:00:00,        -0.019101,        -0.059524,        -0.042436
1363521600.000,2013-03-17 12:00:00,        -0.023333,        -0.054887,        -0.041907
1363608000.000,2013-03-18 12:00:00,        -0.019176,        -0.054187,        -0.051696
1363694400.000,2013-03-19 12:00:00,        -0.019479,        -0.053356,        -0.046522
1363780800.000,2013-03-20 12:00:00,        -0.016582,        -0.056065,        -0.051521
1363867200.000,2013-03-21 12:00:00,        -0.016636,        -0.053933,        -0.048007
1363953600.000,2013-03-22 12:00:00,        -0.012625,        -0.054613,        -0.047919
1364040000.000,2013-03-23 12:00:00,        -0.016101,        -0.051944,        -0.039146
1364126400.000,2013-03-24 12:00:00,        -0.019778,        -0.053054,        -0.046370
1364212800.000,2013-03-25 12:00:00,        -0.014831,        -0.053990,        -0.035636
1364299200.000,2013-03-26 12:00:00,        -0.014820,        -0.049392,        -0.041937
1364385600.000,2013-03-27 12:00:00,        -0.012451,        -0.050030,        -0.053122
1364472000.000,2013-03-28 12:00:00,        -0.016469,        -0.052289,        -0.053300
1364558400.000,2013-03-29 12:00:00,        -0.015481,        -0.051513,        -0.043680
1364644800.000,2013-03-30 12:00:00,        -0.015959,        -0.052257,        -0.040218
1364731200.000,2013-03-31 12:00:00,        -0.021343,        -0.054460,        -0.037855
1364817600.000,2013-04-01 12:00:00,        -0.017209,        -0.051351,        -0.032856
1364904000.000,2013-04-02 12:00:00,        -0.016659,        -0.052364,        -0.032790
1364990400.000,2013-04-03 12:00:00,        -0.016496,        -0.051667,        -0.043547
1365076800.000,2013-04-04 12:00:00,        -0.016307,        -0.051740,        -0.036208
1365163200.000,2013-04-05 12:00:00,        -0.016244,        -0.048462,        -0.039115
1365249600.000,2013-04-06 12:00:00,        -0.016459,        -0.050667,        -0.048213
1365336000.000,2013-04-07 12:00:00,        -0.015289,        -0.049148,        -0.050973
1365422400.000,2013-04-08 12:00:00,        -0.015364,        -0.047431,        -0.058233
1365508800.000,2013-04-09 12:00:00,        -0.016322,        -0.049463,        -0.055348
1365595200.000,2013-04-10 12:00:00,        -0.014833,        -0.050579,        -0.045739
1365681600.000,2013-04-11 12:00:00,        -0.017581,        -0.050895,        -0.034996
1365768000.000,2013-04-12 12:00:00,        -0.014377,        -0.053268,        -0.052062
1365854400.000,2013-04-13 12:00:00,        -0.014594,        -0.051946,        -0.055636
1365940800.000,2013-04-14 12:00:00,        -0.018693,        -0.055030,        -0.039175
1366027200.000,2013-04-15 12:00:00,        -0.017091,        -0.057191,        -0.054313
1366113600.000,2013-04-16 12:00:00,        -0.014727,        -0.050802,        -0.037467
1366200000.000,2013-04-17 12:00:00,        -0.015504,        -0.050644,        -0.044060
1366286400.000,2013-04-18 12:00:00,        -0.015751,        -0.047955,        -0.057155
1366372800.000,2013-04-19 12:00:00,        -0.016996,        -0.046671,        -0.056071
1366459200.000,2013-04-20 12:00:00,        -0.014117,        -0.049968,        -0.056090
1366545600.000,2013-04-21 12:00:00,        -0.016848,        -0.051121,        -0.067918
1366632000.000,2013-04-22 12:00:00,        -0.018617,        -0.048684,        -0.073036
1366718400.000,2013-04-23 12:00:00,        -0.019182,        -0.054333,        -0.060768
1366804800.000,2013-04-24 12:00:00,        -0.014721,        -0.052290,        -0.044758
1366891200.000,2013-04-25 12:00:00,        -0.015946,        -0.046654,        -0.056725
1366977600.000,2013-04-26 12:00:00,        -0.017061,        -0.046825,        -0.065549
1367064000.000,2013-04-27 12:00:00,        -0.016175,        -0.049437,        -0.048912
1367150400.000,2013-04-28 12:00:00,        -0.017268,        -0.055191,        -0.061126
1367236800.000,2013-04-29 12:00:00,        -0.012615,        -0.053534,        -0.053668
1367323200.000,2013-04-30 12:00:00,        -0.014009,        -0.049279,        -0.063662
1367409600.000,2013-05-01 12:00:00,        -0.013608,        -0.047748,        -0.058526
1367496000.000,2013-05-02 12:00:00,        -0.013763,        -0.049160,        -0.051461
1367582400.000,2013-05-03 12:00:00,        -0.015005,        -0.049862,        -0.049326
1367668800.000,2013-05-04 12:00:00,        -0.011541,        -0.047660,        -0.047390
1367755200.000,2013-05-05 12:00:00,        -0.016163,        -0.048640,        -0.047644
1367841600.000,2013-05-06 12:00:00,        -0.018006,        -0.050124,        -0.038804
1367928000.000,2013-05-07 12:00:00,        -0.018134,        -0.054839,        -0.054112
1368014400.000,2013-05-08 12:00:00,        -0.018955,        -0.057536,        -0.052249
1368100800.000,2013-05-09 12:00:00,        -0.017576,        -0.055354,        -0.055384
1368187200.000,2013-05-10 12:00:00,        -0.018688,        -0.058622,        -0.061424
1368273600.000,2013-05-11 12:00:00,        -0.015870,        -0.057869,        -0.040577
1368360000.000,2013-05-12 12:00:00,        -0.012451,        -0.052929,        -0.033278
1368446400.000,2013-05-13 12:00:00,        -0.014388,        -0.054247,        -0.044632
1368532800.000,2013-05-14 12:00:00,        -0.015844,        -0.054959,        -0.042390
1368619200.000,2013-05-15 12:00:00,        -0.015304,        -0.053471,        -0.061062
1368705600.000,2013-05-16 12:00:00,        -0.012524,        -0.052158,        -0.057772
1368792000.000,2013-05-17 12:00:00,        -0.014599,        -0.051236,        -0.046988
1368878400.000,2013-05-18 12:00:00,        -0.014180,        -0.055445,        -0.055947
1368964800.000,2013-05-19 12:00:00,        -0.016466,        -0.055871,        -0.047460
1369051200.000,2013-05-20 12:00:00,        -0.018870,        -0.052668,        -0.049446
1369137600.000,2013-05-21 12:00:00,        -0.016451,        -0.053343,        -0.055869
1369224000.000,2013-05-22 12:00:00,        -0.017812,        -0.055328,        -0.052700
1369310400.000,2013-05-23 12:00:00,        -0.013649,        -0.056143,        -0.055829
1369396800.000,2013-05-24 12:00:00,        -0.017214,        -0.054156,        -0.039475
1369483200.000,2013-05-25 12:00:00,        -0.015456,        -0.052495,        -0.058580
1369569600.000,2013-05-26 12:00:00,        -0.016656,        -0.053292,        -0.052291
1369656000.000,2013-05-27 12:00:00,        -0.014300,        -0.054385,        -0.050010
1369742400.000,2013-05-28 12:00:00,        -0.014992,        -0.048875,        -0.055107
1369828800.000,2013-05-29 12:00:00,        -0.008351,        -0.049516,        -0.054272
1369915200.000,2013-05-30 12:00:00,        -0.015377,        -0.051762,        -0.046879
1370001600.000,2013-05-31 12:00:00,        -0.013916,        -0.055330,        -0.047677
1370088000.000,2013-06-01 12:00:00,        -0.014200,        -0.055940,        -0.044582
1370174400.000,2013-06-02 12:00:00,        -0.012330,        -0.051467,        -0.051563
1370260800.000,2013-06-03 12:00:00,        -0.012064,        -0.052067,        -0.051925
1370347200.000,2013-06-04 12:00:00,        -0.012341,        -0.052786,        -0.042246
1370433600.000,2013-06-05 12:00:00,        -0.011491,        -0.055311,        -0.050120
1370520000.000,2013-06-06 12:00:00,        -0.012776,        -0.055645,        -0.058226
1370606400.000,2013-06-07 12:00:00,        -0.014545,        -0.058163,        -0.050810
1370692800.000,2013-06-08 12:00:00,        -0.013146,        -0.057045,        -0.044291
1370779200.000,2013-06-09 12:00:00,        -0.015210,        -0.056167,        -0.049736
1370865600.000,2013-06-10 12:00:00,        -0.015957,        -0.057085,        -0.041365
1370952000.000,2013-06-11 12:00:00,        -0.014648,        -0.060147,        -0.026238
1371038400.000,2013-06-12 12:00:00,        -0.014030,        -0.056313,        -0.045328
1371124800.000,2013-06-13 12:00:00,        -0.015207,        -0.058482,        -0.053516
1371211200.000,2013-06-14 12:00:00,        -0.010629,        -0.055477,        -0.055819
1371297600.000,2013-06-15 12:00:00,        -0.015817,        -0.057371,        -0.054046
1371384000.000,2013-06-16 12:00:00,        -0.013841,        -0.058243,        -0.043997
1371470400.000,2013-06-17 12:00:00,        -0.012333,        -0.055012,        -0.046894
1371556800.000,2013-06-18 12:00:00,        -0.015712,        -0.059366,        -0.048594
1371643200.000,2013-06-19 12:00:00,        -0.014739,        -0.058140,        -0.044802
1371729600.000,2013-06-20 12:00:00,        -0.011697,        -0.059743,        -0.044552
1371816000.000,2013-06-21 12:00:00,        -0.013328,        -0.060092,        -0.047501
1371902400.000,2013-06-22 12:00:00,        -0.014201,        -0.059810,        -0.049472
1371988800.000,2013-06-23 12:00:00,        -0.015730,        -0.061120,        -0.052894
1372075200.000,2013-06-24 12:00:00,        -0.016408,        -0.061462,        -0.037295
1372161600.000,2013-06-25 12:00:00,        -0.013628,        -0.060104,        -0.031773
1372248000.000,2013-06-26 12:00:00,        -0.014365,        -0.057085,        -0.041327
1372334400.000,2013-06-27 12:00:00,        -0.011369,        -0.053664,        -0.050003
1372420800.000,2013-06-28 12:00:00,        -0.011955,        -0.057049,        -0.044890
1372507200.000,2013-06-29 12:00:00,        -0.013579,        -0.058262,        -0.041405
1372593600.000,2013-06-30 12:00:00,        -0.010161,        -0.056797,        -0.045320
1372766400.000,2013-07-02 12:00:00,        -0.012862,        -0.054912,        -0.049639
1372852800.000,2013-07-03 12:00:00,        -0.012836,        -0.057893,        -0.052165
1372939200.000,2013-07-04 12:00:00,        -0.013468,        -0.058807,        -0.047811
1373025600.000,2013-07-05 12:00:00,        -0.009813,        -0.056853,        -0.045308
1373112000.000,2013-07-06 12:00:00,        -0.010048,        -0.055727,        -0.049986
1373198400.000,2013-07-07 12:00:00,        -0.009531,        -0.055788,        -0.038423
1373284800.000,2013-07-08 12:00:00,        -0.009736,        -0.056813,        -0.045966
1373371200.000,2013-07-09 12:00:00,        -0.009847,        -0.055769,        -0.046623
1373457600.000,2013-07-10 12:00:00,        -0.012749,        -0.055567,        -0.044576
1373544000.000,2013-07-11 12:00:00,        -0.009139,        -0.056276,        -0.056491
1373630400.000,2013-07-12 12:00:00,        -0.013710,        -0.055611,        -0.041218
1373716800.000,2013-07-13 12:00:00,        -0.012188,        -0.056114,        -0.053515
1373803200.000,2013-07-14 12:00:00,        -0.012925,        -0.060132,        -0.051266
1373889600.000,2013-07-15 12:00:00,        -0.011513,        -0.056637,        -0.049069
1373976000.000,2013-07-16 12:00:00,        -0.011831,        -0.058122,        -0.044425
1374062400.000,2013-07-17 12:00:00,        -0.011736,        -0.056166,        -0.050769
1374148800.000,2013-07-18 12:00:00,        -0.010843,        -0.055574,        -0.043367
1374235200.000,2013-07-19 12:00:00,        -0.012936,        -0.052107,        -0.055128
1374321600.000,2013-07-20 12:00:00,        -0.013567,        -0.053966,        -0.056279
1374408000.000,2013-07-21 12:00:00,        -0.014317,        -0.050038,        -0.055111
1374494400.000,2013-07-22 12:00:00,        -0.011779,        -0.054918,        -0.045089
1374580800.000,2013-07-23 12:00:00,        -0.011323,        -0.051604,        -0.055673
1374667200.000,2013-07-24 12:00:00,        -0.012183,        -0.055440,        -0.046012
1374753600.000,2013-07-25 12:00:00,        -0.011080,        -0.051329,        -0.055506
1374840000.000,2013-07-26 12:00:00,        -0.015208,        -0.051582,        -0.065942
1374926400.000,2013-07-27 12:00:00,        -0.013561,        -0.056103,        -0.050101
1375012800.000,2013-07-28 12:00:00,        -0.014463,        -0.055580,        -0.060365
1375099200.000,2013-07-29 12:00:00,        -0.009465,        -0.051907,        -0.058628
1375185600.000,2013-07-30 12:00:00,        -0.011003,        -0.052035,        -0.060883
1375272000.000,2013-07-31 12:00:00,        -0.009413,        -0.050555,        -0.054704
1375358400.000,2013-08-01 12:00:00,        -0.010044,        -0.052017,        -0.061840
1375444800.000,2013-08-02 12:00:00,        -0.015415,        -0.057665,        -0.042808
1375531200.000,2013-08-03 12:00:00,        -0.012386,        -0.058087,        -0.047816
1375617600.000,2013-08-04 12:00:00,        -0.013346,        -0.058356,        -0.046210
1375704000.000,2013-08-05 12:00:00,        -0.011670,        -0.059653,        -0.044434
1375790400.000,2013-08-06 12:00:00,        -0.010994,        -0.059877,        -0.030654
1375876800.000,2013-08-07 12:00:00,        -0.011425,        -0.063748,        -0.038667
1375963200.000,2013-08-08 12:00:00,        -0.011920,        -0.059879,        -0.037097
1376049600.000,2013-08-09 12:00:00,        -0.011700,        -0.059266,        -0.041270
1376222400.000,2013-08-11 12:00:00,        -0.012114,        -0.061557,        -0.038393
1376308800.000,2013-08-12 12:00:00,        -0.010630,        -0.059162,        -0.044830
1376395200.000,2013-08-13 12:00:00,        -0.007652,        -0.059651,        -0.062250
1376481600.000,2013-08-14 12:00:00,        -0.012388,        -0.061667,        -0.039785
1376568000.000,2013-08-15 12:00:00,        -0.010319,        -0.063449,        -0.027525
1376654400.000,2013-08-16 12:00:00,        -0.011139,        -0.063104,        -0.033706
1376740800.000,2013-08-17 12:00:00,        -0.007523,        -0.061062,        -0.039602
1376827200.000,2013-08-18 12:00:00,        -0.009820,        -0.061552,        -0.043762
1376913600.000,2013-08-19 12:00:00,        -0.008867,        -0.061825,        -0.037589
1377000000.000,2013-08-20 12:00:00,        -0.008929,        -0.059457,        -0.039795
1377086400.000,2013-08-21 12:00:00,        -0.007792,        -0.061337,        -0.043205
1377172800.000,2013-08-22 12:00:00,        -0.010398,        -0.061164,        -0.037700
1377259200.000,2013-08-23 12:00:00,        -0.009618,        -0.062442,        -0.043896
1377345600.000,2013-08-24 12:00:00,        -0.008771,        -0.061280,        -0.027568
1377432000.000,2013-08-25 12:00:00,        -0.006849,        -0.059967,        -0.049638
1377518400.000,2013-08-26 12:00:00,        -0.009116,        -0.063328,        -0.034767
1377604800.000,2013-08-27 12:00:00,        -0.010264,        -0.060843,        -0.044939
1377691200.000,2013-08-28 12:00:00,        -0.010259,        -0.061227,        -0.047498
1377777600.000,2013-08-29 12:00:00,        -0.010368,        -0.060193,        -0.044581
1377864000.000,2013-08-30 12:00:00,        -0.008674,        -0.059103,        -0.038577
1377950400.000,2013-08-31 12:00:00,        -0.009021,        -0.059691,        -0.062575
1378036800.000,2013-09-01 12:00:00,        -0.007515,        -0.057508,        -0.052466
1378123200.000,2013-09-02 12:00:00,        -0.011101,        -0.057089,        -0.041974
1378209600.000,2013-09-03 12:00:00,        -0.009547,        -0.059455,        -0.041926
1378296000.000,2013-09-04 12:00:00,        -0.009121,        -0.057965,        -0.046885
1378382400.000,2013-09-05 12:00:00,        -0.006988,        -0.059213,        -0.043530
1378468800.000,2013-09-06 12:00:00,        -0.007384,        -0.059550,        -0.039645
1378555200.000,2013-09-07 12:00:00,        -0.008260,        -0.055076,        -0.053534
1378641600.000,2013-09-08 12:00:00,        -0.012185,        -0.060114,        -0.045931
1378728000.000,2013-09-09 12:00:00,        -0.008690,        -0.057341,        -0.050591
1378814400.000,2013-09-10 12:00:00,        -0.010032,        -0.059900,        -0.057713
1378900800.000,2013-09-11 12:00:00,        -0.006580,        -0.056596,        -0.053720
1378987200.000,2013-09-12 12:00:00,        -0.006915,        -0.057381,        -0.049583
1379073600.000,2013-09-13 12:00:00,        -0.006697,        -0.052834,        -0.057884
1379160000.000,2013-09-14 12:00:00,        -0.011184,        -0.058162,        -0.050671
1379246400.000,2013-09-15 12:00:00,        -0.008822,        -0.056068,        -0.046894
1379332800.000,2013-09-16 12:00:00,        -0.010380,        -0.057289,        -0.046533
1379419200.000,2013-09-17 12:00:00,        -0.006750,        -0.054099,        -0.060647
1379505600.000,2013-09-18 12:00:00,        -0.008736,        -0.059352,        -0.056410
1379592000.000,2013-09-19 12:00:00,        -0.011529,        -0.059174,        -0.050701
1379678400.000,2013-09-20 12:00:00,        -0.011111,        -0.061250,        -0.055185
1379764800.000,2013-09-21 12:00:00,        -0.010825,        -0.057918,        -0.062508
1379851200.000,2013-09-22 12:00:00,        -0.011497,        -0.057020,        -0.051497
1379937600.000,2013-09-23 12:00:00,        -0.007388,        -0.056564,        -0.057867
1380024000.000,2013-09-24 12:00:00,        -0.008093,        -0.056239,        -0.044992
1380110400.000,2013-09-25 12:00:00,        -0.010480,        -0.056783,        -0.045816
1380196800.000,2013-09-26 12:00:00,        -0.011449,        -0.060876,        -0.034568
1380283200.000,2013-09-27 12:00:00,        -0.010335,        -0.059999,        -0.037219
1380369600.000,2013-09-28 12:00:00,        -0.009719,        -0.060051,        -0.056099
1380456000.000,2013-09-29 12:00:00,        -0.005589,        -0.058639,        -0.046465
1380542400.000,2013-09-30 12:00:00,        -0.006994,        -0.059481,        -0.039421
1380628800.000,2013-10-01 12:00:00,        -0.009309,        -0.061047,        -0.039877
1380715200.000,2013-10-02 12:00:00,        -0.007430,        -0.059768,        -0.044354
1380801600.000,2013-10-03 12:00:00,        -0.007926,        -0.057060,        -0.040198
1380888000.000,2013-10-04 12:00:00,        -0.008577,        -0.058999,        -0.042640
1380974400.000,2013-10-05 12:00:00,        -0.007575,        -0.058896,        -0.042787
1381060800.000,2013-10-06 12:00:00,        -0.006096,        -0.058938,        -0.040718
1381147200.000,2013-10-07 12:00:00,        -0.010661,        -0.060842,        -0.048415
1381233600.000,2013-10-08 12:00:00,        -0.006269,        -0.059139,        -0.042448
1381320000.000,2013-10-09 12:00:00,        -0.008252,        -0.055822,        -0.064116
1381406400.000,2013-10-10 12:00:00,        -0.007985,        -0.060545,        -0.059680
1381492800.000,2013-10-11 12:00:00,        -0.007845,        -0.060921,        -0.046143
1381579200.000,2013-10-12 12:00:00,        -0.008239,        -0.063477,        -0.039939
1381665600.000,2013-10-13 12:00:00,        -0.004724,        -0.058706,        -0.037652
1381752000.000,2013-10-14 12:00:00,        -0.004962,        -0.058293,        -0.037191
1381838400.000,2013-10-15 12:00:00,        -0.005282,        -0.062424,        -0.036267
1381924800.000,2013-10-16 12:00:00,        -0.007972,        -0.060751,        -0.036861
1382011200.000,2013-10-17 12:00:00,        -0.005880,        -0.062221,        -0.045303
1382097600.000,2013-10-18 12:00:00,        -0.005100,        -0.062033,        -0.031892
1382184000.000,2013-10-19 12:00:00,        -0.011456,        -0.064754,        -0.036320
1382270400.000,2013-10-20 12:00:00,        -0.006280,        -0.066586,        -0.027197
1382356800.000,2013-10-21 12:00:00,        -0.007730,        -0.063374,        -0.046085
1382443200.000,2013-10-22 12:00:00,        -0.003617,        -0.064107,        -0.038075
1382529600.000,2013-10-23 12:00:00,        -0.009310,        -0.064387,        -0.036941
1382616000.000,2013-10-24 12:00:00,        -0.006890,        -0.059800,        -0.045148
1382702400.000,2013-10-25 12:00:00,        -0.007529,        -0.060042,        -0.045210
1382788800.000,2013-10-26 12:00:00,        -0.008257,        -0.064097,        -0.043759
1382875200.000,2013-10-27 12:00:00,        -0.007676,        -0.062071,        -0.043476
1382961600.000,2013-10-28 12:00:00,        -0.003508,        -0.063730,        -0.042580
1383048000.000,2013-10-29 12:00:00,        -0.002698,        -0.060293,        -0.062654
1383134400.000,2013-10-30 12:00:00,        -0.007998,        -0.064521,        -0.043727
1383220800.000,2013-10-31 12:00:00,        -0.010543,        -0.061058,        -0.032563
1383307200.000,2013-11-01 12:00:00,        -0.006453,        -0.062571,        -0.047218
1383393600.000,2013-11-02 12:00:00,        -0.008862,        -0.061980,        -0.041258
1383480000.000,2013-11-03 12:00:00,        -0.002840,        -0.060339,        -0.041475
1383566400.000,2013-11-04 12:00:00,        -0.006085,        -0.062204,        -0.047212
1383652800.000,2013-11-05 12:00:00,        -0.009784,        -0.063430,        -0.035548
1383739200.000,2013-11-06 12:00:00,        -0.010149,        -0.062157,        -0.034747
1383825600.000,2013-11-07 12:00:00,        -0.006406,        -0.063775,        -0.041236
1383912000.000,2013-11-08 12:00:00,        -0.006370,        -0.063079,        -0.033104
1383998400.000,2013-11-09 12:00:00,        -0.006731,        -0.064058,        -0.038292
1384084800.000,2013-11-10 12:00:00,        -0.006351,        -0.060441,        -0.025692
1384171200.000,2013-11-11 12:00:00,        -0.008417,        -0.063105,        -0.033905
1384257600.000,2013-11-12 12:00:00,        -0.009577,        -0.063539,        -0.022161
1384344000.000,2013-11-13 12:00:00,        -0.008727,        -0.063671,        -0.051339
1384430400.000,2013-11-14 12:00:00,        -0.006567,        -0.065628,        -0.047896
1384516800.000,2013-11-15 12:00:00,        -0.007637,        -0.063745,        -0.044490
1384603200.000,2013-11-16 12:00:00,        -0.007863,        -0.062727,        -0.040816
